source_text,target_text,relation_type,doc_id
Papio ursinus,parasite,hosts,60321
parasite,Papio ursinus,infects,60321
Papio ursinus,chacma baboons,is a,60321
chacma baboons,Papio ursinus,common name of,60321
Papio ursinus,desert population,lives in,60321
Papio ursinus,rainfall,affected by,60321
Papio ursinus,temperature,affected by,60321
Papio ursinus,ranging behavior,affected by,60321
Papio ursinus,home range productivity,affected by,60321
Papio ursinus,age,affected by,60321
Papio ursinus,sex,affected by,60321
Papio ursinus,body condition,affected by,60321
Papio ursinus,social rank,affected by,60321
Papio ursinus,day range,affected by,60321
Papio ursinus,dry seasons,affected by,60321
Papio ursinus,fecal samples,detected by,60321
Papio ursinus,parasite richness,has relationship with,60321
parasite richness,age,affected by,60321
parasite richness,sex,affected by,60321
parasite richness,body condition,affected by,60321
parasite richness,day range,affected by,60321
parasite richness,temperature,affected by,60321
parasite richness,mixed models,affected by,60321
parasite richness,global mixed model,affected by,60321
parasite richness,individuals,affected by,60321
parasite richness,dry seasons,affected by,60321
Phocascaris cystophorae,hooded seal,infects,59994
hooded seal,Phocascaris cystophorae,hosts,59994
Phocascaris cystophorae,stomach,found in,59994
Phocascaris cystophorae,Scanning electron microscopy,detected by,59994
Phocascaris cystophorae,excretory pore,has,59994
Phocascaris cystophorae,interlabia knobs,has,59994
Phocascaris cystophorae,lips and adjacent structures,has,59994
Phocascaris cystophorae,caudal papillae,has,59994
Phocascaris cystophorae,papilla-like structures,has,59994
Phocascaris cystophorae,Nematoda,is a member of,59994
Phocascaris cystophorae,Anisakidae,is a member of,59994
hooded seal,Cystophora cristata,common name of,59994
Cystophora cristata,hooded seal,latin name of,59994
Phocascaris cystophorae,Contracaecum osculatum,compared with,59994
Contracaecum osculatum,phocid seals,infects,59994
phocid seals,Contracaecum osculatum,hosts,59994
Contracaecum osculatum,Phocidae,is a member of,59994
eastern spotted skunk,nine nematodes,hosts,60365
eastern spotted skunk,four protozoa,hosts,60365
eastern spotted skunk,west-central Arkansas,lives in,60365
eastern spotted skunk,March 2005,captured in,60365
eastern spotted skunk,January 2007,captured in,60365
eastern spotted skunk,Spilogale putorius,species,60365
eastern spotted skunk,82 fecal samples,has,60365
eastern spotted skunk,Mean,has,60365
eastern spotted skunk,SD,has,60365
eastern spotted skunk,4.1,has,60365
eastern spotted skunk,2.1,has,60365
eastern spotted skunk,other skunk species,has,60365
eastern spotted skunk,small carnivore species,has,60365
male,sex related hormone levels,has,60360
females,sex related hormone levels,has,60360
Parasites,immunocompetence,affect,60360
Parasites,host,infect,60360
Parasites,vertebrate species,infect,60360
Parasites,chamois,infect,60360
Parasites,free ranging chamois,infect,60360
Parasites,males,infect,60360
Parasites,females,infect,60360
Parasites,Rupicapra rupicapra rupicapra,infect,60360
Parasites,gastrointestinal helminths,infect,60360
Parasites,lung helminths,infect,60360
Parasites,gastrointestinal nematodes,infect,60360
Parasites,lungworm larvae,infect,60360
Parasites,gastrointestinal eggs,infect,60360
Parasites,lungworm larvae,infect,60360
Parasites,faecal output,infect,60360
Parasites,faecal androgen,infect,60360
Parasites,testosterone,infect,60360
Parasites,epiandrosterone,infect,60360
Parasites,cortisol,infect,60360
Parasites,oestrogen,infect,60360
Parasites,metabolites,infect,60360
Parasites,enzyme immunoassays,infect,60360
Parasites,EIA,infect,60360
Parasites,non-invasive methods,infect,60360
Parasites,study,infect,60360
Parasites,year,infect,60360
Parasites,seasonal patterns,infect,60360
Parasites,hormone levels,infect,60360
Parasites,parasite counts,infect,60360
Parasites,gastrointestinal eggs,infect,60360
Parasites,lungworm larvae,infect,60360
Parasites,gastrointestinal nematodes,infect,60360
Parasites,androgen,infect,60360
Parasites,cortisol metabolite levels,infect,60360
Alaria marcianae,Florida panthers,infects,60352
Spirometra mansonoides,Florida panthers,infects,60352
Ancylostoma pluridentatum,Florida panthers,infects,60352
Ancylostoma caninum,Florida panthers,infects,60352
Florida panthers,Alaria marcianae,hosts,60352
Florida panthers,Spirometra mansonoides,hosts,60352
Florida panthers,Ancylostoma pluridentatum,hosts,60352
Florida panthers,Ancylostoma caninum,hosts,60352
Florida panthers,southern Florida,lives in,60352
Florida panthers,six counties,collected in,60352
Florida panthers,necropsy,examined by,60352
Florida panthers,anthelmintics,treated with,60352
Florida panthers,anthelmintics,untreated,60352
Ancylostoma caninum,Florida panthers,identified in,60352
Alaria marcianae,anthelmintics,reduced in intensity by,60352
Ancylostoma pluridentatum,anthelmintics,reduced in intensity by,60352
Spirometra mansonoides,anthelmintics,not reduced in intensity by,60352
Taenia omissa,anthelmintics,not reduced in intensity by,60352
Forrester et al. (1985),Mesocestoides sp.,reported,60352
Forrester et al. (1985),Mesocestoides sp.,misidentified,60352
Filaroides osleri,Canis latrans,infects,60155
Canis latrans,Filaroides osleri,hosts,60155
Capillaria aerophila,Canis latrans,infects,60155
Canis latrans,Capillaria aerophila,hosts,60155
Filaroides osleri,trachea,found in,60155
Filaroides osleri,bronchial trees,found in,60155
Capillaria aerophila,mucus,causes,60155
Coyote carcasses,Oklahoma,obtained from,60155
Coyote carcasses,Colorado,obtained from,60155
Coyote carcasses,Wyoming,obtained from,60155
Coyote carcasses,Iowa,obtained from,60155
Coyote carcasses,South Dakota,obtained from,60155
Coyote carcasses,Nebraska,obtained from,60155
Coyote carcasses,Texas,obtained from,60155
Coyote carcasses,Kansas,obtained from,60155
Filaroides osleri,Iowa,less frequent in,60155
Filaroides osleri,Kansas,less frequent in,60155
Diphyllobothrium latum,Lynx lynx,infects,60242
Lynx lynx,Diphyllobothrium latum,hosts,60242
Taenia pisiformis,Lynx lynx,infects,60242
Lynx lynx,Taenia pisiformis,hosts,60242
Taenia laticollis,Lynx lynx,infects,60242
Lynx lynx,Taenia laticollis,hosts,60242
Taenia hydatigena,Lynx lynx,infects,60242
Lynx lynx,Taenia hydatigena,hosts,60242
Taenia taeniaeformis,Lynx lynx,infects,60242
Lynx lynx,Taenia taeniaeformis,hosts,60242
Toxocara cati,Lynx lynx,infects,60242
Lynx lynx,Toxocara cati,hosts,60242
Trichinella spp.,Lynx lynx,infects,60242
Lynx lynx,Trichinella spp.,hosts,60242
Capillaria spp.,Lynx lynx,infects,60242
Lynx lynx,Capillaria spp.,hosts,60242
older male lynx,Taenia pisiformis,has greater number of,60242
older male lynx,Taenia laticollis,has greater number of,60242
older male lynx,species of helminth,has greater number of,60242
younger male lynx,Taenia pisiformis,has fewer number of,60242
younger male lynx,Taenia laticollis,has fewer number of,60242
younger male lynx,species of helminth,has fewer number of,60242
fecal samples,Toxocara cati,detected,60242
fecal samples,Capillaria spp.,detected,60242
Aleutian Disease Virus,European mink,infects,60035
European mink,Aleutian Disease Virus,hosts,60035
European mink,Navarra,lives in,60035
Navarra,Spain,is in,60035
Aleutian Disease Virus,parvovirus,is a,60035
Aleutian Disease Virus,small carnivores,affects,60035
European mink,Mustela lutreola,is a,60035
European mink,immune status,has,60035
European mink,genotype,has,60035
European mink,pre-reproductive period,has,60035
European mink,postreproductive period,has,60035
European mink,blood samples,has,60035
European mink,plasma samples,has,60035
European mink,traumatic and hemorrhagic lesions,has,60035
European mink,histopathologic lesions,has,60035
European mink,vehicular impact injuries,has,60035
European mink,canine distemper virus,has,60035
European mink,pulmonary adiaspiromycosis,has,60035
European mink,gamma globulin,has,60035
European mink,total plasma protein,has,60035
European mink,complete necropsies,has,60035
European mink,Antibody counter immunoelectrophoresis,has,60035
European mink,Protein electrophoresis,has,60035
European mink,seven rivers,has,60035
European mink,European mink habitat,has,60035
European mink,20th century,has,60035
European mink,2000,has,60035
European mink,2005,has,60035
European mink,February-March 2004,has,60035
European mink,September-December 2004,has,60035
European mink,2004,has,60035
European mink,2005,has,60035
European mink,negative,has,60035
European mink,23,has,60035
European mink,three,has,60035
Elaeophora elaphi,Cervus elaphus,infects,60186
Cervus elaphus,Elaeophora elaphi,hosts,60186
Elaeophora elaphi,Elaeophorosis,causes,60186
Elaeophorosis,Cervus elaphus,found in,60186
Elaeophorosis,Toledo Province,found in,60186
Elaeophorosis,Spain,found in,60186
Elaeophora elaphi,hepatic vessels,found in,60186
Elaeophora elaphi,adult specimens,found in,60186
Elaeophora elaphi,fall,found in,60186
Elaeophora elaphi,early spring,found in,60186
Elaeophora elaphi,Dama dama,not found in,60186
Elaeophora elaphi,blood samples,detected by,60186
Elaeophora elaphi,microfilariae,not detected by,60186
Parafilaroides,fur seals,infects,60142
fur seals,Parafilaroides,hosts,60142
Parafilaroides,frozen lungs,found in,60142
Parafilaroides,Australian fur seals,found in,60142
Parafilaroides,New Zealand fur seals,found in,60142
Parafilaroides,sub-Antarctic fur seal,found in,60142
Parafilaroides,Australia,found in,60142
Parafilaroides,New Zealand,found in,60142
Parafilaroides,South Africa,found in,60142
Parafilaroides normani,new species,is a,60142
Parafilaroides normani,6 recognized species,differentiated from,60142
Parafilaroides normani,body size,differentiated by,60142
Parafilaroides normani,spicule shape,differentiated by,60142
Parafilaroides normani,spicule size,differentiated by,60142
Parafilaroides normani,vulva to anus length,differentiated by,60142
Parafilaroides normani,vaginal sphincter musculature,differentiated by,60142
Brugia beaveri,raccoons,infects,60342
raccoons,Brugia beaveri,hosts,60342
Brugia beaveri,domestic cat,infects,60342
domestic cat,Brugia beaveri,hosts,60342
Brugia beaveri,jirds,infects,60342
jirds,Brugia beaveri,hosts,60342
Brugia beaveri,Louisiana,lives in,60342
Brugia beaveri,mosquitoes,transmitted by,60342
Brugia beaveri,70-107 days,has prepatent period,60342
adult worms,lymphatics,found in,60342
adult worms,subcutaneous tissues,found in,60342
adult worms,heart,found in,60342
adult worms,lungs,found in,60342
adult worms,testes,found in,60342
Brugia beaveri,cuticle,has body wall with,60342
Brugia beaveri,lateral fields,has body wall with,60342
Brugia beaveri,"lateral, internal cuticular ridge",has body wall with,60342
Brugia beaveri,hypodermis,has body wall with,60342
Brugia beaveri,lateral chords,has body wall with,60342
Brugia beaveri,dorsal chords,has body wall with,60342
Brugia beaveri,ventral chords,has body wall with,60342
Brugia beaveri,muscle cells,has body wall with,60342
Brugia beaveri,internal organs,has body wall with,60342
"Taenia parvaBaer, 1926",Genetta genetta,infects,60214
Genetta genetta,"Taenia parvaBaer, 1926",hosts,60214
"Taenia parvaBaer, 1926",Cestoda,is a,60214
"Taenia parvaBaer, 1926",Cyclophyllidea,is a,60214
"Taenia parvaBaer, 1926",Taeniidae,is a,60214
Genetta genetta,common genet,common name of,60214
"Taenia parvaBaer, 1926",axoneme,has,60214
"Taenia parvaBaer, 1926",cytoplasmic extension,has,60214
"Taenia parvaBaer, 1926",free flagellum,has,60214
"Taenia parvaBaer, 1926",centrioles,has,60214
"Taenia parvaBaer, 1926",intercentriolar body,has,60214
"Taenia parvaBaer, 1926",striated roots,has,60214
"Taenia parvaBaer, 1926",flagellar rotation,has,60214
"Taenia parvaBaer, 1926",mature spermatozoon,has,60214
"Taenia parvaBaer, 1926",crest-like body,has,60214
"Taenia parvaBaer, 1926",periaxonemal sheath,has,60214
"Taenia parvaBaer, 1926",transverse intracytoplasmic walls,has,60214
"Taenia parvaBaer, 1926",type III spermiogenesis,follows,60214
"Taenia parvaBaer, 1926",Bâ and Marchand,studied by,60214
Bertiella studeri,Pan troglodytes,infects,60302
Pan troglodytes,Bertiella studeri,hosts,60302
Pan troglodytes,leaf-swallowing,practices,60302
Pan troglodytes,Kibale National Park,lives in,60302
Kibale National Park,Uganda,located in,60302
Bertiella studeri,dungs,found in,60302
Bertiella studeri,tapeworm infection,causes,60302
tapeworm infection,leaf-swallowing,affected by,60302
tapeworm infection,dungs,found in,60302
tapeworm infection,whole leaves,found in,60302
tapeworm infection,dungs,found in,60302
tapeworm infection,whole leaves,found in,60302
Protostrongylus spp.,Ovis canadensis,infects,60295
Ovis canadensis,Protostrongylus spp.,hosts,60295
Ovis canadensis,semiarid climates,lives in,60295
Protostrongylus spp.,fecal material,found in,60295
terrestrial gastropods,Protostrongylus spp.,intermediate hosts,60295
Protostrongylus spp.,riparian,transmitted in,60295
Protostrongylus spp.,desert shrub,transmitted in,60295
Protostrongylus spp.,grass,transmitted in,60295
Protostrongylus spp.,rock,transmitted in,60295
Protostrongylus spp.,Antelope Island,transmitted in,60295
Protostrongylus spp.,Newfoundland Mountains,transmitted in,60295
Protostrongylus spp.,bighorn sheep groups,transmitted in,60295
Protostrongylus spp.,fecal pellet groups,transmitted in,60295
Protostrongylus spp.,Vallonia,transmitted in,60295
Protostrongylus spp.,lungworm levels,transmitted in,60295
Protostrongylus spp.,ram groups,transmitted in,60295
Protostrongylus spp.,nursery groups,transmitted in,60295
Protostrongylus spp.,fecal larvae counts,transmitted in,60295
Protostrongylus spp.,dry years,transmitted in,60295
Protostrongylus spp.,perennial water sources,transmitted in,60295
Longistrongylus curvispiculum,Hippotragus niger,infects,60119
Hippotragus niger,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,Addax nasomaculatus,infects,60119
Addax nasomaculatus,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,Oryx beisa,infects,60119
Oryx beisa,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,central Texas,found in,60119
Longistrongylus curvispiculum,USA,found in,60119
Longistrongylus curvispiculum,ranches,found in,60119
Longistrongylus curvispiculum,abomasal worm burden,affected by,60119
Longistrongylus curvispiculum,Haemonchus contortus,affected by,60119
female L. curvispiculum,ostertaginae,confused with,60119
males,spicules,diagnostic by,60119
Mesocestoides,deer mice,infects,60157
Mesocestoides,coyotes,infects,60157
Mesocestoides,island fox,infects,60157
deer mice,Mesocestoides,hosts,60157
coyotes,Mesocestoides,hosts,60157
island fox,Mesocestoides,hosts,60157
San Miguel Island,Mesocestoides,found in,60157
Hopland Research and Extension Center,Mesocestoides,found in,60157
clade A,Mesocestoides,part of,60157
clade B,Mesocestoides,part of,60157
proglottids,Mesocestoides,part of,60157
mice,tetrathyridia,hosts,60157
lizards,tetrathyridia,hosts,60157
hamsters,tetrathyridia,hosts,60157
dogs,tetrathyridia,hosts,60157
tetrathyridia,Mesocestoides,part of,60157
acephalic metacestodes,Mesocestoides,part of,60157
western fence lizards,acephalic metacestodes,hosts,60157
laboratory mice,acephalic metacestodes,hosts,60157
domestic dogs,acephalic metacestodes,hosts,60157
clade A,acephalic metacestodes,part of,60157
clade A,tetrathyridia,part of,60157
clade B,tetrathyridia,part of,60157
clade A,proglottids,part of,60157
clade B,proglottids,part of,60157
Schistosomiasis mansoni,tourists,infects,60195
tourists,Schistosomiasis mansoni,hosts,60195
Schistosomiasis mansoni,Park residents,infects,60195
Park residents,Schistosomiasis mansoni,hosts,60195
Schistosomiasis mansoni,Suri people,infects,60195
Suri people,Schistosomiasis mansoni,hosts,60195
Schistosoma mansoni,Schistosomiasis mansoni,causes,60195
Papio anubis,Schistosoma mansoni,hosts,60195
Cercopithecus aethiops,Schistosoma mansoni,hosts,60195
Biomphalaria pfeifferi,Trematode larvae,hosts,60195
Mui River,Biomphalaria pfeifferi,found in,60195
Mui River,Trematode larvae,found in,60195
Mui River,eggs,found in,60195
Mui River,adult worms,found in,60195
Mui River,Schistosomiasis mansoni,found in,60195
Mui River,Schistosomiasis,found in,60195
Mui River,Schistosoma mansoni,found in,60195
Mui River,Papio anubis,found in,60195
Mui River,Cercopithecus aethiops,found in,60195
Mui River,Suri people,found in,60195
Mui River,Park residents,found in,60195
Mui River,tourists,found in,60195
Mui River,stools,found in,60195
Mui River,autopsy,found in,60195
Mui River,disease,found in,60195
Mui River,development,found in,60195
Mui River,Omo Valley,found in,60195
Mui River,41%,found in,60195
Mui River,33%,found in,60195
Mui River,27%,found in,60195
group size,body contact,is associated with,60135
infection,exposure,is determined by,60135
exposure,intensity of home range use,is determined by,60135
small group size,DTP,is more infected by,60135
group size,range area size,is positively correlated with,60135
group size,intensity of home range use,is negatively correlated with,60135
ecological factors,dynamics of DTP,are important in,60135
social factors,dynamics of DTP,are important in,60135
physiological factors,dynamics of DTP,are important in,60135
Elaeophora schneideri,Ovis canadensis,infects,60291
Ovis canadensis,Elaeophora schneideri,hosts,60291
Elaeophora schneideri,carotid and iliac arteries,found in,60291
Elaeophora schneideri,skin,found in,60291
Elaeophora schneideri,nasal mucosa,found in,60291
Elaeophora schneideri,brain,found in,60291
Elaeophora schneideri,lungs,found in,60291
Elaeophora schneideri,"crusty, scabby lesions",causes,60291
Elaeophora schneideri,euthanasia,causes,60291
Elaeophora schneideri,heart,found in,60291
Elaeophora schneideri,Odocoileus hemionus hemionus,infects,60291
Odocoileus hemionus hemionus,Elaeophora schneideri,hosts,60291
Elaeophora schneideri,tabanid vectors,transmitted by,60291
"Setaria thwaitei Mönnig, 1933",Hippotragus niger,infects,60229
Hippotragus niger,"Setaria thwaitei Mönnig, 1933",hosts,60229
"Setaria thwaitei Mönnig, 1933",Hippotragus equinus,infects,60229
Hippotragus equinus,"Setaria thwaitei Mönnig, 1933",hosts,60229
"Setaria thwaitei Mönnig, 1933",Kobus ellipsiprymnus,infects,60229
Kobus ellipsiprymnus,"Setaria thwaitei Mönnig, 1933",hosts,60229
"Setaria thwaitei Mönnig, 1933",Oryx gazella,infects,60229
Oryx gazella,"Setaria thwaitei Mönnig, 1933",hosts,60229
"Setaria thwaitei Mönnig, 1933",south,found in,60229
"Setaria thwaitei Mönnig, 1933",north,found in,60229
"Setaria thwaitei Mönnig, 1933",South Africa,found in,60229
"Setaria thwaitei Mönnig, 1933",Mönnig's (1933) material,studied by,60229
"Setaria thwaitei Mönnig, 1933",Measurements,studied by,60229
"Setaria thwaitei Mönnig, 1933",Scanning electron microscopy,studied by,60229
"Setaria thwaitei Mönnig, 1933",study,studied by,60229
"Setaria thwaitei Mönnig, 1933",original description,studied by,60229
"Setaria thwaitei Mönnig, 1933",species,studied by,60229
"Setaria thwaitei Mönnig, 1933",anterior regions,studied by,60229
"Setaria thwaitei Mönnig, 1933",posterior regions,studied by,60229
"Setaria thwaitei Mönnig, 1933",female worms,studied by,60229
"Setaria thwaitei Mönnig, 1933",S. thwaitei,studied by,60229
"Spirometra erinacei Faust, Campbell & Kellog, 1929","Conepatus chinga Molina, 1782",infects,60201
"Conepatus chinga Molina, 1782","Spirometra erinacei Faust, Campbell & Kellog, 1929",hosts,60201
"Conepatus chinga Molina, 1782",Andean hog-nosed skunk,common name of,60201
Andean hog-nosed skunk,"Conepatus chinga Molina, 1782",latin name of,60201
"Spirometra erinacei Faust, Campbell & Kellog, 1929",Cestoda,belongs to,60201
"Spirometra erinacei Faust, Campbell & Kellog, 1929",Diphyllobothridae,belongs to,60201
four,parasite,number of,60201
Abra La Raya,"Conepatus chinga Molina, 1782",location of,60201
Cusco,Abra La Raya,location of,60201
Peru,Cusco,location of,60201
Eimeria species,Eimeria species,no_relationship,60431
Hepatozoon species,Martes melampus melampus,infects,60486
Martes melampus melampus,Hepatozoon species,hosts,60486
Martes melampus melampus,Japanese martens,common name of,60486
Martes melampus melampus,Scotland,lives in,60486
Martes martes,pine marten,common name of,60486
Martes martes,Scotland,lives in,60486
Hepatozoon species,myocardium,found in,60486
Hepatozoon species,granulomatous nodules,causes,60486
Hepatozoon species,merozoites,has,60486
Hepatozoon species,gametocytes,has,60486
Hepatozoon species,schizonts,has,60486
Hepatozoon species,18S rRNA gene,detected by,60486
schizonts,36.9 ± 5.7 x 28.9 ± 3.4 μm,has size,60486
schizonts,20-60 nuclei,has,60486
merozoites,phagocytes,found in,60486
merozoites,zoite,found in,60486
human activities,parasite prevalence,influence,60177
human activities,parasite richness,influence,60177
forest fragmentation,parasite prevalence,influence,60177
forest fragmentation,parasite richness,influence,60177
Tana River red colobus,eastern Kenya,lives in,60177
mangabey,eastern Kenya,lives in,60177
Tana River red colobus,Procolobus rufomitratus,is,60177
mangabey,Cercocebus galeritus galeritus,is,60177
Tana River red colobus,arboreal folivores,is,60177
mangabey,terrestrial habitat generalists,is,60177
human population,habitat changes,causes,60177
human population,forest resources,dependent on,60177
Entopolypoides macaci,Papio cynocephalus,infects,60522
Papio cynocephalus,Entopolypoides macaci,hosts,60522
Papio cynocephalus,Hepatocystis kochi,hosts,60522
Entopolypoides macaci,Kenya,found in,60522
Hepatocystis kochi,Kenya,found in,60522
splenectomy,Parasitemia,affects,60522
splenectomy,hemoglobin,affects,60522
splenectomy,RBC,affects,60522
descriptions,Entopolypoides macaci,differentiate,60522
descriptions,Hepatocystis kochi,differentiate,60522
Ancylostoma braziliense,African lions,infects,60306
Gnathostoma spinigerum,African lions,infects,60306
Uncinaria stenocephala,African lions,infects,60306
Toxoplasma gondii,African lions,infects,60306
Isospora felis,African lions,infects,60306
African lions,Ancylostoma braziliense,hosts,60306
African lions,Gnathostoma spinigerum,hosts,60306
African lions,Uncinaria stenocephala,hosts,60306
African lions,Toxoplasma gondii,hosts,60306
African lions,Isospora felis,hosts,60306
African lions,Intu Afrika Kalahari Game Reserve,lives in,60306
Intu Afrika Kalahari Game Reserve,southwestern Kalahari,located in,60306
Intu Afrika Kalahari Game Reserve,Namibia,located in,60306
African lions,southwestern Kalahari,found in,60306
African lions,Namibia,found in,60306
African lions,Intu Afrika Kalahari Game Reserve,found in,60306
African lions,winter,found in,60306
African lions,summer,found in,60306
African lions,2003,found in,60306
African lions,2004,found in,60306
23,fresh lion scats,number of,60306
flotation technique,parasites,detected,60306
McMaster method,oocysts,quantified,60306
14866,oocysts,number of,60306
I. felis,Isospora felis,common name of,60306
endoparasite survey,African lions,conducted on,60306
fieldwork trials,African lions,conducted on,60306
habitat,rates of infection,affected,60306
semi-captive conditions,rates of infection,affected,60306
deworming,rates of infection,affected,60306
Gorilla gorilla gorilla,Prototapirella gorillae,hosts,60223
Gorilla gorilla gorilla,Troglodytella spp.,hosts,60223
Gorilla gorilla gorilla,Gorillophilus thoracatus,hosts,60223
Gorilla gorilla gorilla,Balantidium-like organism,hosts,60223
Gorilla gorilla gorilla,Mammomonogamus sp.,hosts,60223
Gorilla gorilla gorilla,Strongyloides sp.,hosts,60223
Gorilla gorilla gorilla,Probstmayria sp.,hosts,60223
Gorilla gorilla gorilla,spirurid,hosts,60223
Gorilla gorilla gorilla,trichuroid,hosts,60223
Gorilla gorilla gorilla,trematodes,hosts,60223
Gorilla gorilla gorilla,Bai Hokou,lives in,60223
Gorilla gorilla gorilla,Dzangha-Ndoki National Park,lives in,60223
Gorilla gorilla gorilla,Central African Republic,lives in,60223
Bai Hokou,Dzangha-Ndoki National Park,located in,60223
Dzangha-Ndoki National Park,Central African Republic,located in,60223
Gorilla gorilla gorilla,parasitism,affected by,60223
ecotourism,health of gorillas,affects,60223
ecotourism,health of humans,affects,60223
health-monitoring program,health of gorillas,monitors,60223
health-monitoring program,health of humans,monitors,60223
Colobus vellerosus,Boabeng-Fiema Monkey Sanctuary,inhabit,60200
Pan troglodytes,Gombe,lives in,60303
Pan troglodytes,Tanzania,lives in,60303
Papio Spp.,Gombe,lives in,60303
Papio Spp.,Tanzania,lives in,60303
Pan troglodytes,Mt. Assirik,lives in,60303
Papio Spp.,Senegal,lives in,60303
P. anubis,Papio Spp.,is a,60303
P. papio,Papio Spp.,is a,60303
P. anubis,Gombe,lives in,60303
P. papio,Mt. Assirik,lives in,60303
Pan troglodytes,Parasites,hosts,60303
Papio Spp.,Parasites,hosts,60303
Pan troglodytes,Nematodes,hosts,60303
Papio Spp.,Nematodes,hosts,60303
Parasites,Pan troglodytes,infects,60303
Parasites,Papio Spp.,infects,60303
Nematodes,Pan troglodytes,infects,60303
Nematodes,Papio Spp.,infects,60303
fecal specimens,Parasites,detected by,60303
fecal specimens,Nematodes,detected by,60303
Pan troglodytes,Papio Spp.,has higher incidence of infection than,60303
wet and dry seasons,Pan troglodytes,has no differences in infection,60303
Gastrointestinal parasites,Tana River red colobus,infects,60178
Tana River red colobus,Gastrointestinal parasites,hosts,60178
Gastrointestinal parasites,crested mangabey,infects,60178
crested mangabey,Gastrointestinal parasites,hosts,60178
Tana River red colobus,Tana River,lives in,60178
crested mangabey,Tana River,lives in,60178
Tana River red colobus,Procolobus rufomitratus,common name of,60178
Procolobus rufomitratus,Tana River red colobus,latin name of,60178
crested mangabey,Cercocebus galeritus,common name of,60178
Cercocebus galeritus,crested mangabey,latin name of,60178
Tana River red colobus,body size,has,60178
crested mangabey,body size,has,60178
crested mangabey,behavioral ecology,has,60178
Tana River red colobus,behavioral ecology,has,60178
crested mangabey,terrestrial omnivores,is,60178
crested mangabey,social groups,has,60178
crested mangabey,fecal egg counts,detected by,60178
Tana River red colobus,fecal egg counts,detected by,60178
crested mangabey,nematodes,has,60178
crested mangabey,protozoans,has,60178
Tana River red colobus,nematodes,has,60178
Tana River red colobus,protozoans,has,60178
crested mangabey,prevalence,has,60178
Tana River red colobus,prevalence,has,60178
crested mangabey,males,has,60178
crested mangabey,females,has,60178
crested mangabey,lactating females,has,60178
crested mangabey,nonlactating females,has,60178
Tana River red colobus,males,has,60178
Tana River red colobus,females,has,60178
Tana River red colobus,lactating females,has,60178
Tana River red colobus,nonlactating females,has,60178
Phagicola angrense,raccoon,infects,60350
raccoon,Phagicola angrense,hosts,60350
Phagicola angrense,enteritis,causes,60350
raccoon,enteritis,suffered from,60350
raccoon,weak,suffered from,60350
raccoon,ataxic,suffered from,60350
raccoon,melenic soft feces,suffered from,60350
raccoon,carcass,had,60350
raccoon,ascites,had,60350
raccoon,mesenteric vessels,had,60350
raccoon,stomach,had,60350
raccoon,intestines,had,60350
raccoon,fetid bloody material,had,60350
raccoon,small intestinal mucosa,had,60350
raccoon,necrosis,had,60350
raccoon,lamina propria,had,60350
raccoon,hemorrhage,had,60350
raccoon,plasma cells,had,60350
raccoon,eosinophils,had,60350
raccoon,epithelium,had,60350
raccoon,epithelial cells,had,60350
raccoon,crypts,had,60350
Phagicola angrense,severe enteritis,first record,60350
trypanosomes,trypanosomes,no_relationship,60415
Plasmodium brasilianum,non-human primates,infects,60412
non-human primates,Plasmodium brasilianum,hosts,60412
Plasmodium brasilianum,Simian malaria,causes,60412
humans,Brazilian Amazon,lives in,60412
humans,forest,lives in,60412
Plasmodium brasilianum,Alouatta seniculus straminea,detected in,60412
Plasmodium brasilianum,Chiropotes satanas chiropotes,detected in,60412
Plasmodium brasilianum,Ateles paniscus paniscus,detected in,60412
Plasmodium brasilianum,Saimiri ustus,detected in,60412
Plasmodium brasilianum,Ateles paniscus chamek,detected in,60412
Alouatta seniculus straminea,red-howler monkey,common name of,60412
Chiropotes satanas chiropotes,bearded-saki,common name of,60412
Ateles paniscus paniscus,spider-monkey,common name of,60412
Saimiri ustus,squirrel-monkey,common name of,60412
Balbina,hydroelectric plants,location of,60412
Samuel,hydroelectric plants,location of,60412
Balbina,study,location of,60412
Samuel,study,location of,60412
Hepatozoon americanum,coyotes,infects,60423
coyotes,Hepatozoon americanum,hosts,60423
Hepatozoon americanum,Hepatozoonosis,causes,60423
coyotes,Oklahoma,found in,60423
coyotes,USA,found in,60423
coyotes,North America,found in,60423
Hepatozoon americanum,tissue stages,found in,60423
tissue stages,skeletal muscle,found in,60423
tissue stages,cardiac muscle,found in,60423
coyotes,ticks,infested with,60423
ticks,Amblyomma maculatum,includes,60423
Amblyomma maculatum,Gulf Coast ticks,common name of,60423
Hepatozoon americanum,epizootiology,affected by,60423
coyotes,canine hepatozoonosis,affected by,60423
Leishmania (Viannia) shawi sp. n.,monkeys,infects,60444
monkeys,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,sloths,infects,60444
sloths,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,procyonids,infects,60444
procyonids,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Cebus apella,infects,60444
Cebus apella,Leishmania (Viannia) shawi sp. n.,hosts,60444
