source_text,target_text,relation_type,doc_id
hepatic vessels,Elaeophora elaphi,location of,60186
blood,microfilariae,location of,60186
Parafilaroides,Nematoda,is a,60142
Parafilaroides,Filaroididae,is a member of,60142
Parafilaroides normani,Parafilaroides,is a,60142
Parafilaroides normani,fur seals,infects,60142
fur seals,Parafilaroides normani,hosts,60142
fur seals,Carnivora,is a,60142
fur seals,Otariidae,is a member of,60142
Arctocephalus pusillus doriferus,fur seals,is a,60142
A. forsteri,fur seals,is a,60142
A. tropicalis,fur seals,is a,60142
lung parasites,lungs,found in,60142
Parafilaroides normani,eared seal,described from,60142
eared seal,Otariidae,is a,60142
Southern Hemisphere,Parafilaroides normani,location of,60142
Australia,Parafilaroides normani,location of,60142
New Zealand,Parafilaroides normani,location of,60142
South Africa,Parafilaroides normani,location of,60142
Brugia beaveri,raccoons,infects,60342
Brugia beaveri,domestic cat,infects,60342
Brugia beaveri,jirds,infects,60342
raccoons,Brugia beaveri,hosts,60342
domestic cat,Brugia beaveri,hosts,60342
jirds,Brugia beaveri,hosts,60342
mosquitoes,Brugia beaveri,transmit,60342
Brugia beaveri,mosquitoes,develops in,60342
microfilariae,peripheral blood,circulate in,60342
Brugia beaveri,lymphatics,found in,60342
Brugia beaveri,subcutaneous tissues,found in,60342
Brugia beaveri,heart,found in,60342
Brugia beaveri,lungs,found in,60342
Brugia beaveri,testes,found in,60342
"Taenia parvaBaer, 1926",intestinal cestode,is a,60214
"Taenia parvaBaer, 1926",Cestoda,is a,60214
"Taenia parvaBaer, 1926",Cyclophyllidea,is a,60214
"Taenia parvaBaer, 1926",Taeniidae,is a,60214
Taenia parva,common genet,infects,60214
common genet,Taenia parva,hosts,60214
common genet,Genetta genetta,is a,60214
Taenia parva,axoneme,has,60214
Taenia parva,cytoplasmic extension,has,60214
Taenia parva,flagellum,has,60214
Taenia parva,centrioles,has,60214
Taenia parva,intercentriolar body,has,60214
Taenia parva,mitochondria,has,60214
Taenia parva,crest-like body,has,60214
Taenia parva,periaxonemal sheath,has,60214
Taenia parva,transverse intracytoplasmic walls,has,60214
Taenia parva,spermiogenesis,has,60214
Taenia parva,spermatozoon,has,60214
Taenia parva,mature spermatozoon,has,60214
Taenia parva,spermatozoa,has,60214
Taenia parva,type III spermiogenesis,has,60214
Taenia parva,scheme,has,60214
Taenia parva,zone of differentiation,has,60214
Taenia parva,striated roots,has,60214
Taenia parva,data,has,60214
chimpanzee,Pan troglodytes,is,60302
Pan troglodytes,chimpanzee,is,60302
tapeworm,Bertiella studeri,is,60302
Bertiella studeri,tapeworm,is,60302
leaf-swallowing,chimpanzee,observed in,60302
Kibale National Park,chimpanzee,location of,60302
Uganda,Kibale National Park,location of,60302
tapeworm fragments,dungs,found in,60302
whole leaves,dungs,found in,60302
Bertiella studeri,chimpanzee,infects,60302
chimpanzee,Bertiella studeri,hosts,60302
bighorn sheep,Ovis canadensis,is a common name of,60295
Ovis canadensis,bighorn sheep,is a scientific name of,60295
lungworm,Protostrongylus spp.,is a common name of,60295
Protostrongylus spp.,lungworm,is a scientific name of,60295
bighorn sheep,Protostrongylus spp.,hosts,60295
Protostrongylus spp.,bighorn sheep,infects,60295
gastropods,Protostrongylus spp.,are intermediate hosts of,60295
Protostrongylus spp.,gastropods,uses,60295
Antelope Island,Utah,is a location in,60295
Newfoundland Mountains,Utah,is a location in,60295
Utah,USA,is a state in,60295
Vallonia,gastropods,is a genus of,60295
protostrongylid-type larvae,Vallonia,are found in,60295
lambs,bighorn sheep,are a group of,60295
rams,bighorn sheep,are a group of,60295
nursery groups,bighorn sheep,are a group of,60295
ram groups,bighorn sheep,are a group of,60295
perennial water sources,bighorn sheep,are used by,60295
Longistrongylus curvispiculum,Hippotragus niger,infects,60119
Longistrongylus curvispiculum,Addax nasomaculatus,infects,60119
Longistrongylus curvispiculum,Oryx beisa,infects,60119
Hippotragus niger,Longistrongylus curvispiculum,hosts,60119
Addax nasomaculatus,Longistrongylus curvispiculum,hosts,60119
Oryx beisa,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,Nematoda: Trichostrongyloidea,is a,60119
Longistrongylus curvispiculum,abomasal worm burden,is part of,60119
Haemonchus contortus,abomasal worm burden,dominates,60119
Mesocestoides,tapeworms,is a,60157
Mesocestoides,Cestoda,belongs to,60157
Mesocestoides,Mesocestoididae,belongs to,60157
clade A,Mesocestoides,is a,60157
clade B,Mesocestoides,is a,60157
deer mice,Peromyscus maniculatus,is a common name of,60157
coyotes,Canis latrans,is a common name of,60157
island fox,Urocyon littoralis,is a common name of,60157
San Miguel Island,SMI,is a location,60157
Hopland Research and Extension Center,HREC,is a location,60157
California,HREC,is a location,60157
California,SMI,is a location,60157
wild deer mice,Mesocestoides,hosts,60157
coyotes,Mesocestoides,hosts,60157
island fox,Mesocestoides,hosts,60157
domestic dogs,Mesocestoides,hosts,60157
western fence lizards,Mesocestoides,hosts,60157
Mesocestoides,deer mice,infects,60157
Mesocestoides,coyotes,infects,60157
Mesocestoides,island fox,infects,60157
Mesocestoides,domestic dogs,infects,60157
Mesocestoides,western fence lizards,infects,60157
proglottids,Mesocestoides,are a stage of,60157
tetrathyridia,Mesocestoides,are a stage of,60157
metacestodes,Mesocestoides,are a stage of,60157
acephalic metacestodes,Mesocestoides,are a stage of,60157
adult tapeworm infection,Mesocestoides,is a result of,60157
peritoneal tetrathyridial infections,Mesocestoides,is a result of,60157
Mesocestoides,adult tapeworm infection,causes,60157
Mesocestoides,peritoneal tetrathyridial infections,causes,60157
Schistosomiasis mansoni,tourists,infects,60195
Schistosomiasis mansoni,Park residents,infects,60195
Schistosomiasis mansoni,Suri people,infects,60195
Schistosomiasis mansoni,Papio anubis,infects,60195
Schistosomiasis mansoni,Cercopithecus aethiops,infects,60195
Biomphalaria pfeifferi,Schistosomiasis mansoni,hosts,60195
Mui River,Biomphalaria pfeifferi,found in,60195
Mui River,tourists,visited by,60195
Mui River,Park residents,visited by,60195
Omo National Park,southwest Ethiopia,located in,60195
Omo National Park,Omo Valley,located in,60195
Omo Valley,Schistosomiasis,future development of,60195
Alouatta palliata,primates,is a species of,60135
A. pigra,primates,is a species of,60135
Alouatta pigra,primates,is a species of,60135
directly transmitted parasites (DTP),primates,infects,60135
primates,directly transmitted parasites (DTP),hosts,60135
Alouatta palliata,large group size,has a group size of,60135
A. pigra,small group size,has a group size of,60135
forest fragment,Macuspana,is located in,60135
Macuspana,Mexico,is located in,60135
Alouatta palliata,forest fragment,lives in,60135
A. pigra,forest fragment,lives in,60135
Alouatta palliata,A. pigra,lives sympatrically with,60135
A. pigra,Alouatta palliata,lives sympatrically with,60135
Elaeophora schneideri,bighorn sheep,infects,60291
Elaeophora schneideri,Ovis canadensis,infects,60291
bighorn sheep,Elaeophora schneideri,hosts,60291
Ovis canadensis,Elaeophora schneideri,hosts,60291
adult ram,bighorn sheep,is a,60291
yearling ewe,bighorn sheep,is a,60291
Fra Cristobal Mountains,adult ram,location of,60291
Watson Mountain,yearling ewe,location of,60291
Gila Wilderness area,yearling ewe,location of,60291
mule deer,bighorn sheep,coexists with,60291
Odocoileus hemionus hemionus,mule deer,is a,60291
tabanid vectors,bighorn sheep,coexist with,60291
tabanid vectors,mule deer,coexist with,60291
"Setaria thwaitei Mönnig, 1933",sable antelope,described from,60229
"Setaria thwaitei Mönnig, 1933",roan antelope,described from,60229
"Setaria thwaitei Mönnig, 1933",waterbuck,described from,60229
"Setaria thwaitei Mönnig, 1933",Setaria hornbyi,synonym of,60229
"Setaria thwaitei Mönnig, 1933",gemsbuck,found in,60229
"Setaria thwaitei Mönnig, 1933",South Africa,found in,60229
sable antelope,Hippotragus niger,scientific name,60229
roan antelope,Hippotragus equinus,scientific name,60229
waterbuck,Kobus ellipsiprymnus,scientific name,60229
gemsbuck,Oryx gazella,scientific name,60229
Andean hog-nosed skunk,Spirometra erinacei,is a definitive host for,60201
Conepatus chinga,Spirometra erinacei,is a definitive host for,60201
Spirometra erinacei,small intestine,infects,60201
Spirometra erinacei,Andean hog-nosed skunk,is a parasite of,60201
Spirometra erinacei,Conepatus chinga,is a parasite of,60201
Spirometra erinacei,Cestoda,belongs to,60201
Spirometra erinacei,Diphyllobothridae,belongs to,60201
Abra La Raya,Andean hog-nosed skunk,location of collection,60201
Cusco,Andean hog-nosed skunk,location of collection,60201
Peru,Andean hog-nosed skunk,location of collection,60201
Eimeria species,serows,infects,60431
serows,Eimeria species,hosts,60431
Japanese serows,Capricornis crispus,common name of,60431
Capricornis crispus,Japanese serows,scientific name of,60431
Formosan serows,Capricornis swinhoei,common name of,60431
Capricornis swinhoei,Formosan serows,scientific name of,60431
Eimeriid coccidians,Japanese serows,found in,60431
Eimeriid coccidians,Formosan serows,found in,60431
Eimeria kamoshika,Eimeria species,is,60431
Eimeria species,20.7 x 16.8 microm,has oocysts,60431
Eimeria species,18-23 x 14-19 microm,has oocysts,60431
Eimeria species,1.2,has oocysts,60431
Eimeria species,1.1-1.4,has oocysts,60431
Eimeria species,micropyle,lacks,60431
Eimeria species,oocyst residuum,lacks,60431
Eimeria species,1-2 polar granules,has,60431
Eimeria species,10.5 x 5.9 microm,has sporocysts,60431
Eimeria species,9-13 x 5-7 microm,has sporocysts,60431
Eimeria species,1.8,has sporocysts,60431
Eimeria species,1.5-2.4,has sporocysts,60431
Eimeria species,Stieda body,has sporocysts,60431
Eimeria species,sporocyst residuum,has sporocysts,60431
Eimeria species,28.2 x 22.0 microm,has oocysts,60431
Eimeria species,25-33 x 19-23 microm,has oocysts,60431
Eimeria species,1.3,has oocysts,60431
Eimeria species,1.1-1.5,has oocysts,60431
Eimeria species,micropyle,has oocysts,60431
Eimeria species,oocyst residuum,lacks,60431
Eimeria species,12.9 x 8.1 microm,has sporocysts,60431
Eimeria species,11-15 x 7-10,has sporocysts,60431
Eimeria species,1.6,has sporocysts,60431
Eimeria species,1.3-1.9,has sporocysts,60431
Eimeria species,Stieda body,has sporocysts,60431
Eimeria species,sporocyst residuum,has sporocysts,60431
Hepatozoon species,Japanese Martens,infects,60486
Hepatozoon species,Martes melampus melampus,infects,60486
Japanese Martens,Hepatozoon species,hosts,60486
Martes melampus melampus,Hepatozoon species,hosts,60486
Hepatozoon species,myocardium,found in,60486
Japanese martens,myocardium,found in,60486
Martes melampus melampus,myocardium,found in,60486
Hepatozoon species,merozoites/gametocytes,includes,60486
Hepatozoon species,schizonts,includes,60486
merozoites/gametocytes,phagocytes,found in,60486
zoite,phagocytes,found in,60486
Hepatozoon species,18S rRNA gene sequence,detected by,60486
Martes melampus melampus,Martes martes,related to,60486
Hepatozoon species,pine marten,found in,60486
Hepatozoon species,Scotland,found in,60486
human activities,parasite prevalence,mediate,60177
human activities,parasite richness,mediate,60177
parasitic diseases,animals,threaten,60177
Tana River red colobus,Procolobus rufomitratus,is,60177
mangabey,Cercocebus galeritus galeritus,is,60177
Tana River red colobus,forest primates,is,60177
mangabey,forest primates,is,60177
monkey density,forest area,is positively associated with,60177
monkey density,disturbance in forests,is positively associated with,60177
colobus,arboreal folivores,are,60177
mangabeys,terrestrial habitat generalists,are,60177
Entopolypoides macaci,African baboon,infects,60522
Entopolypoides macaci,Papio cynocephalus,infects,60522
Papio cynocephalus,Entopolypoides macaci,hosts,60522
Entopolypoides macaci,Kenya,occurs in,60522
Entopolypoides macaci,Hepatocystis kochi,does not occur in,60522
Hepatocystis kochi,Entopolypoides macaci,does not occur in,60522
African lions,Panthera leo,is,60306
Panthera leo,African lions,is,60306
Intu Afrika Kalahari Game Reserve,African lions,location of,60306
southwestern Namibia,Intu Afrika Kalahari Game Reserve,location of,60306
southwestern Namibia,African lions,location of,60306
winter,2003,time of year,60306
summer,2004,time of year,60306
Ancylostoma braziliense,nematodes,type of,60306
Gnathostoma spinigerum,nematodes,type of,60306
Uncinaria stenocephala,nematodes,type of,60306
Toxoplasma gondii,coccidians,type of,60306
Isospora felis,coccidians,type of,60306
semi-captive conditions,rates of infection,factor affecting,60306
deworming,rates of infection,factor affecting,60306
western lowland gorillas,Gorilla gorilla gorilla,is,60223
Gorilla gorilla gorilla,western lowland gorillas,is,60223
Bai Hokou,Central African Republic,is located in,60223
Dzangha-Ndoki National Park,Central African Republic,is located in,60223
western lowland gorillas,Dzangha-Ndoki National Park,lives in,60223
western lowland gorillas,Bai Hokou,is studied at,60223
Bai Hokou,western lowland gorillas,is a study area for,60223
Colobus vellerosus,ursine colobus monkeys,is,60200
Boabeng-Fiema Monkey Sanctuary (BFMS),Ghana,is located in,60200
Boabeng-Fiema Monkey Sanctuary (BFMS),Boabeng-Fiema,is located in,60200
humans,Boabeng-Fiema Monkey Sanctuary (BFMS),live in,60200
Colobus vellerosus,gastrointestinal parasites,hosts,60200
gastrointestinal parasites,Colobus vellerosus,infects,60200
fecal samples,Colobus vellerosus,collected from,60200
Isospora sp.,I. belli,resembles,60200
humans,Isospora sp.,may be infected by,60200
colobus monkeys,Isospora sp.,may be infected by,60200
humans,G. duodenalis Assemblage B,may be infected by,60200
colobus monkeys,G. duodenalis Assemblage B,may be infected by,60200
Pan troglodytes,chimpanzees,is,60303
Papio spp.,baboons,is,60303
Gombe,Tanzania,is located in,60303
Mt. Assirik,Senegal,is located in,60303
Pan troglodytes,Gombe,was studied at,60303
Papio spp.,Mt. Assirik,was studied at,60303
P. anubis,Papio spp.,is a species of,60303
P. papio,Papio spp.,is a species of,60303
chimpanzees,baboons,were more often infected than,60303
Tana River red colobus,Procolobus rufomitratus,is,60178
Phagicola angrense,Procyon lotor,infects,60350
Procyon lotor,Phagicola angrense,hosts,60350
Phagicola angrense,enteritis,causes,60350
enteritis,Procyon lotor,affects,60350
Parramore Island,Procyon lotor,location of,60350
Virginia,Parramore Island,location of,60350
USA,Virginia,location of,60350
male juvenile,Procyon lotor,description of,60350
stomach,Phagicola angrense,location of,60350
intestines,Phagicola angrense,location of,60350
small intestinal mucosa,Phagicola angrense,location of,60350
crypts,Phagicola angrense,location of,60350
epithelium,Phagicola angrense,location of,60350
lamina propria,Phagicola angrense,location of,60350
plasma cells,lamina propria,found in,60350
eosinophils,lamina propria,found in,60350
trypanosomes,Central Africa,are found in,60415
trypanosomes,southern Cameroon,are found in,60415
trypanosomes,Bipindi,are found in,60415
T. brucei s.l.,trypanosomes,is a type of,60415
T. congolense forest type,trypanosomes,is a type of,60415
T. congolense savannah type,trypanosomes,is a type of,60415
T. vivax,trypanosomes,is a type of,60415
T. simiae,trypanosomes,is a type of,60415
T. b. gambiense group 1,trypanosomes,is a type of,60415
sleeping sickness,trypanosomes,is caused by,60415
monkeys,trypanosomes,are hosts for,60415
Cercocebus torquatus,monkeys,is a type of,60415
Cercopithecus nictitans,monkeys,is a type of,60415
ungulates,trypanosomes,are hosts for,60415
Cephalophus dorsalis,ungulates,is a type of,60415
C. monticola,ungulates,is a type of,60415
carnivores,trypanosomes,are hosts for,60415
Nandinia binotata,carnivores,is a type of,60415
Genetta servalina,carnivores,is a type of,60415
rodents,trypanosomes,are hosts for,60415
Cricetomys gambianus,rodents,is a type of,60415
Atherurus africanus,rodents,is a type of,60415
Plasmodium brasilianum,man,infects,60412
man,Plasmodium brasilianum,is infected by,60412
Plasmodium brasilianum,zoonosis,causes,60412
red-howler monkey,Plasmodium brasilianum,is a host of,60412
Alouatta seniculus straminea,Plasmodium brasilianum,is a host of,60412
bearded-saki,Plasmodium brasilianum,is a host of,60412
Chiropotes satanas chiropotes,Plasmodium brasilianum,is a host of,60412
spider-monkey,Plasmodium brasilianum,is a host of,60412
Ateles paniscus paniscus,Plasmodium brasilianum,is a host of,60412
squirrel-monkey,Plasmodium brasilianum,is a host of,60412
Saimiri ustus,Plasmodium brasilianum,is a host of,60412
black-faced-spider-monkey,Plasmodium brasilianum,is a host of,60412
Ateles paniscus chamek,Plasmodium brasilianum,is a host of,60412
Brazilian Amazon,Simian malaria,is the location of,60412
Balbina,Brazilian Amazon,is a location in,60412
Samuel,Brazilian Amazon,is a location in,60412
hydroelectric plants,Brazilian Amazon,are located in,60412
Amazon,hydroelectric plants,is the location of,60412
Amazon,Balbina,is the location of,60412
Amazon,Samuel,is the location of,60412
Hepatozoon americanum,Canis latrans,infects,60423
Canis latrans,Hepatozoon americanum,hosts,60423
Canis latrans,coyotes,common name of,60423
Amblyomma maculatum,Gulf Coast ticks,common name of,60423
coyotes,Oklahoma,found in,60423
Oklahoma,USA,located in,60423
central Oklahoma,Oklahoma,located in,60423
Hepatozoon americanum,skeletal muscle,tissue stages found in,60423
Hepatozoon americanum,cardiac muscle,tissue stages found in,60423
Amblyomma maculatum,Canis latrans,infests,60423
Canis latrans,North America,lives in,60423
Leishmania (Viannia) shawi sp. n.,monkeys,infects,60444
Leishmania (Viannia) shawi sp. n.,sloths,infects,60444
Leishmania (Viannia) shawi sp. n.,procyonids,infects,60444
Cebus apella,Leishmania (Viannia) shawi sp. n.,hosts,60444
Chiropotes satanus,Leishmania (Viannia) shawi sp. n.,hosts,60444
Choloepus didactylus,Leishmania (Viannia) shawi sp. n.,hosts,60444
Bradypus tridactylus,Leishmania (Viannia) shawi sp. n.,hosts,60444
Nasua nasua,Leishmania (Viannia) shawi sp. n.,hosts,60444
Lutzomyia whitmani,Leishmania (Viannia) shawi sp. n.,hosts,60444
primary forest,Leishmania (Viannia) shawi sp. n.,is the location of,60444
State of Pará,Leishmania (Viannia) shawi sp. n.,is the location of,60444
north Brazil,Leishmania (Viannia) shawi sp. n.,is the location of,60444
wild martens,Martes melampus,is,60487
Martes melampus,wild martens,is,60487
Hepatozoon sp.,Martes melampus,infects,60487
Martes melampus,Hepatozoon sp.,hosts,60487
schizonts,heart,found in,60487
merozoite-gametocytes,heart,found in,60487
schizonts,perirenal adipose tissue,found in,60487
merozoite-gametocytes,perirenal adipose tissue,found in,60487
schizonts,diaphragm,found in,60487
merozoite-gametocytes,diaphragm,found in,60487
schizonts,mesentery,found in,60487
merozoite-gametocytes,mesentery,found in,60487
schizonts,tongue,found in,60487
merozoite-gametocytes,tongue,found in,60487
schizonts,omentum,found in,60487
merozoite-gametocytes,omentum,found in,60487
schizonts,perisplenic adipose tissue,found in,60487
merozoite-gametocytes,perisplenic adipose tissue,found in,60487
schizont nodules,heart,found in,60487
merozoite-gamont nodule,heart,found in,60487
merozoites,schizont nodules,found in,60487
gamonts,merozoite-gamont nodule,found in,60487
phagocytes,heart,found in,60487
phagosome-like vacuole,phagocytes,found in,60487
electron microscopy,Hepatozoon sp.,used to observe,60487
Japan,Gifu,location of,60487
Gifu,Japan,location of,60487
red foxes,Vulpes vulpes,is a common name of,60566
Vulpes vulpes,red foxes,is a scientific name of,60566
red foxes,sarcoptic mange,diagnosed with,60566
red foxes,traumatic injury,diagnosed with,60566
red foxes,canine distemper,diagnosed with,60566
red foxes,capture myopathy,diagnosed with,60566
red foxes,congenital absence of guard hairs,diagnosed with,60566
red foxes,intradermal tick infestation,diagnosed with,60566
red foxes,otodectic mange,diagnosed with,60566
red foxes,toxicosis,diagnosed with,60566
southeastern United States,red foxes,is a location of,60566
southeastern United States,sarcoptic mange,is a location of,60566
Muscular Sarcocystis,Ursus americanus,infects,60553
Ursus americanus,Muscular Sarcocystis,hosts,60553
Sarcocystis,Muscular Sarcocystis,is a,60553
Ursus americanus,bear,is a,60553
North Carolina,Ursus americanus,location of,60553
skeletal muscles,Sarcocysts,location of,60553
Sarcocysts,skeletal muscles,found in,60553
bradyzoites,Sarcocysts,found in,60553
bradyzoites,6 X 2.5 microm,size is,60553
Toxoplasma gondii,white-tailed deer,infects,60511
Toxoplasma gondii,Odocoileus virginianus,infects,60511
white-tailed deer,Toxoplasma gondii,hosts,60511
Odocoileus virginianus,Toxoplasma gondii,hosts,60511
white-tailed deer,Toxoplasma gondii,examined for infection with,60511
heart tissue,mice,bioassayed in,60511
serum,T. gondii antibodies,examined for,60511
heart muscle,tissue cysts,examined histologically for,60511
white-tailed deer,Alabama,found in,60511
white-tailed deer,T. gondii antibodies,examined for,60511
Muscular sarcocystosis,wild carnivores,affects,60488
wild carnivores,Honshu,found in,60488
Honshu,Japan,located in,60488
Japanese raccoon dogs,Nyctereutes procyonoides viverrinus,are,60488
Japanese red fox,Vulpes vulpes japonica,are,60488
Japanese martens,Martes melampus melampus,are,60488
Japanese badgers,Meles meles anakuma,are,60488
Japanese raccoon dogs,sarcocysts,have,60488
Japanese red fox,sarcocysts,have,60488
Japanese martens,sarcocysts,have,60488
Japanese badgers,sarcocysts,have,60488
sarcocysts,muscles,located in,60488
sarcocysts,sarcocyst wall,have,60488
sarcocyst wall,finger-like protrusions,has,60488
finger-like protrusions,microtubules,contain,60488
sarcocysts,Japanese raccoon dogs,detected in,60488
sarcocysts,Japanese red fox,detected in,60488
sarcocysts,Japanese martens,detected in,60488
sarcocysts,Japanese badgers,detected in,60488
red fox,Vulpes vulpes,common name of,60565
Toxoplasma gondii,red fox,infects,60565
red fox,Toxoplasma gondii,hosts,60565
liver,Toxoplasma gondii,affected by,60565
lungs,Toxoplasma gondii,affected by,60565
adrenal glands,Toxoplasma gondii,affected by,60565
Toxoplasma gondii,acute disseminated toxoplasmosis,causes,60565
rabies,red fox,suspected,60565
distemper virus,red fox,not detected in,60565
immunohistochemical staining,acute disseminated toxoplasmosis,used to confirm,60565
Toxoplasma gondii,Rocky Mountain bighorn sheep,infects,60516
Ovis canadensis canadensis,Rocky Mountain bighorn sheep,is a,60516
Toxoplasma gondii,Toxoplasmic encephalitis,causes,60516
Toxoplasma gondii,immunohistochemistry,detected by,60516
Pasteurella,pneumonic pasteurellosis,causes,60516
Rocky Mountain bighorn sheep,Pasteurella,hosts,60516
brain,multifocal necrotizing and nonsuppurative encephalitis,affected by,60516
Toxoplasma gondii,T. gondii,is,60516
human fecal material,environmental pollution,causes,60460
Cryptosporidium,zoonotic protozoa,is a,60460
Giardia,zoonotic protozoa,is a,60460
western lowland gorillas,primate species,are,60460
Gorilla gorilla gorilla,western lowland gorillas,is the scientific name of,60460
chimpanzees,primate species,are,60460
Pan troglodytes troglodytes,chimpanzees,is the scientific name of,60460
Goualougo Triangle,Nouabalé-Ndoki National Park,is located in,60460
Kabo Concession,Goualougo Triangle,is adjacent to,60460
Kabo Concession,northern Republic of Congo,is located in,60460
Nouabalé-Ndoki National Park,Republic of Congo,is located in,60460
Republic of Congo,Goualougo Triangle,is the location of,60460
Republic of Congo,Kabo Concession,is the location of,60460
Republic of Congo,Nouabalé-Ndoki National Park,is the location of,60460
food trees,frugivores,are important for,60460
Cryptosporidium,western lowland gorillas,infects,60460
Cryptosporidium,chimpanzees,infects,60460
Giardia,western lowland gorillas,infects,60460
Giardia,chimpanzees,infects,60460
western lowland gorillas,Cryptosporidium,hosts,60460
western lowland gorillas,Giardia,hosts,60460
chimpanzees,Cryptosporidium,hosts,60460
chimpanzees,Giardia,hosts,60460
Megatrypanum trypanosomes,European Cervidae,infects,60430
European Cervidae,Megatrypanum trypanosomes,hosts,60430
Trypanosoma (Megatrypanum) theileri,cattle,infects,60430
cattle,Trypanosoma (Megatrypanum) theileri,hosts,60430
Megatrypanum trypanosomes,fallow deer,infects,60430
Cervus dama,Megatrypanum trypanosomes,hosts,60430
Megatrypanum trypanosomes,red deer,infects,60430
Cervus elaphus,Megatrypanum trypanosomes,hosts,60430
Megatrypanum trypanosomes,roe deer,infects,60430
Capreolus capreolus,Megatrypanum trypanosomes,hosts,60430
blood culture,Megatrypanum trypanosomes,used to isolate,60430
biphasic medium,blood culture,used for,60430
NNN agar slopes,biphasic medium,type of,60430
Schneider's Drosophila medium,Megatrypanum trypanosomes,used to propagate,60430
isoenzyme analysis,Megatrypanum trypanosomes,used to characterize,60430
molecular karyotyping,Megatrypanum trypanosomes,used to characterize,60430
starch gel electrophoresis,isocitrate dehydrogenase,used to visualize,60430
starch gel electrophoresis,phosphoglucomutase,used to visualize,60430
cluster analysis,isoenzyme analysis,performed on,60430
pulsed-field gradient gel electrophoresis (PFGE),chromosomes,used to separate,60430
chromosomes,Megatrypanum trypanosomes,found in,60430
300,chromosomes,minimum size of,60430
2200,chromosomes,maximum size of,60430
> 18,chromosomes,number of,60430
malaria resistance gene,chemokine receptor,codes for,60523
chemokine receptor,erythrocyte surface,expressed on,60523
erythrocyte surface,malarial parasite,entry point for,60523
Plasmodium vivax,baboons,infects,60523
baboons,Plasmodium vivax,hosts,60523
Hepatocystis,baboons,infects,60523
baboons,Hepatocystis,hosts,60523
FY (DARC) gene,phenotypic variation,associated with,60523
FY (DARC) gene,cis-regulatory region,located in,60523
natural population,nonhuman primates,of,60523
nonhuman primates,yellow baboons,includes,60523
yellow baboons,Papio cynocephalus,scientific name,60523
Papio cynocephalus,Amboseli National Park,lives in,60523
Amboseli National Park,Kenya,located in,60523
Multi-host pathogens,carnivore species,infects,59954
carnivore species,Multi-host pathogens,hosts,59954
feline viruses,Multi-host pathogens,is a type of,59954
canine viruses,Multi-host pathogens,is a type of,59954
southern Africa,carnivore species,is the location of,59954
East African predators,carnivore species,is a type of,59954
African wild dogs,carnivore species,is a type of,59954
Lycaon pictus,African wild dogs,is the scientific name of,59954
Botswana,southern Africa,is a location in,59954
canine distemper virus,Multi-host pathogens,is a type of,59954
CDV,canine distemper virus,is another name for,59954
disease outbreak,African wild dogs,occurred in,59954
ecotones,disease outbreak,are boundaries of,59954
domestic animal reservoirs,Multi-host pathogens,are a source of,59954
large metapopulations,carnivore species,are a conservation target for,59954
white-footed mouse,Peromyscus leucopus,common name of,59037
Peromyscus leucopus,hantavirus pulmonary syndrome,hosts,59037
hantavirus pulmonary syndrome,New York virus,caused by,59037
New York virus,Peromyscus leucopus,infects,59037
New York virus,tissues,m genome,59037
Four Corners virus,serum,g1 glycoprotein,59037
Atlantic halibut nodavirus,Atlantic halibut,infects,57824
Atlantic halibut,Atlantic halibut nodavirus,hosts,57824
Atlantic halibut nodavirus,viral encephalopathy and retinopathy,causes,57824
striped jack nervous necrosis virus,Atlantic halibut nodavirus,similar to,57824
Atlantic halibut nodavirus,striped jack nervous necrosis virus,similar to,57824
barfin flounder nervous necrosis virus,Atlantic halibut nodavirus,similar to,57824
Atlantic halibut nodavirus,barfin flounder nervous necrosis virus,similar to,57824
Pacific cod,nodavirus,hosts,57824
barfin founder,nodavirus,hosts,57824
Atlantic halibut nodavirus,RT-PCR,detected by,57824
RT-PCR,Atlantic halibut nodavirus,detects,57824
in vitro transcribed viral RNA,RT-PCR,detected by,57824
RT-PCR,in vitro transcribed viral RNA,detects,57824
plasmid,RT-PCR,detected by,57824
RT-PCR,plasmid,detects,57824
Borna disease virus,Japanese macaques,infects,59194
Borna disease virus,Macaca fuscata,infects,59194
Macaca fuscata,Borna disease virus,hosts,59194
serum,ELISA,examined by,59194
serum,Western blot,examined by,59194
serum,immunofluorescence assays,examined by,59194
serum antibodies,BDV antigens,detect,59194
BDV antigens,serum antibodies,detected by,59194
brain tissue,RT-PCR,examined by,59194
BDV sequences,RT-PCR,detected by,59194
BDV sequences,Japanese macaques,derived from,59194
Mamastrovirus,cheetahs,infects,58337
Mamastrovirus,Acinonyx jubatus,infects,58337
cheetahs,Mamastrovirus,hosts,58337
Acinonyx jubatus,Mamastrovirus,hosts,58337
astroviral diarrhea,Mamastrovirus,caused by,58337
lethargy,astroviral diarrhea,symptom of,58337
anorexia,astroviral diarrhea,symptom of,58337
watery diarrhea,astroviral diarrhea,symptom of,58337
regurgitation,astroviral diarrhea,symptom of,58337
electron microscopy,astrovirus,used to detect,58337
culture,astrovirus,used to detect,58337
astrovirus,electron microscopy,detected by,58337
astrovirus,culture,detected by,58337
367 base pair,RNA-dependent-RNA polymerase (RdRp),length of,58337
628 base pair,capsid,length of,58337
Bayesian,phylogenetic analyses,method used in,58337
maximum likelihood,phylogenetic analyses,method used in,58337
