source,target,relation_type,doc_id
Toxoplasma gondii,Sea otters,hosts,49
Acanthocephalan parasites,Sea otters,hosts,49
Shark attack,Sea otters,affects,49
Cardiac disease,Sea otters,affects,49
Protozoal encephalitis,Sea otters,affects,49
Acanthocephalan-related disease,Sea otters,affects,49
Estero Bay,T. gondii encephalitis,found in,49
Southern Monterey Bay,Acanthocephalan peritonitis,found in,49
Santa Cruz to Point Año Nuevo,Shark attack,found in,49
Simian immunodeficiency virus,Patas monkey,infects,50
Simian immunodeficiency virus,African green monkeys,infects,50
Patas monkey,Simian immunodeficiency virus,hosts,50
African green monkeys,Simian immunodeficiency virus,hosts,50
HIV-2,Host,infects,50
Simian immunodeficiency virus,Patas monkey,found in,50
Simian immunodeficiency virus,African green monkeys,found in,50
pamG31,Patas monkey,infects,50
SIVagm,African green monkeys,infects,50
SIVagm sabaeus,African green monkeys,infects,50
env/nef region,Phylogenetic analysis,detected by,50
pamG31,Lentiviral infection,causes,50
SIVagm,Lentiviral infection,causes,50
Hawaiian monk seal,Phocine herpesvirus-1,hosts,51
Hawaiian monk seal,Leptospira bratislava,hosts,51
Hawaiian monk seal,L. hardjo,hosts,51
Hawaiian monk seal,L. icterohaemorrhagiae,hosts,51
Hawaiian monk seal,L. pomona,hosts,51
Hawaiian monk seal,Brucella spp.,hosts,51
Hawaiian monk seal,B. canis,hosts,51
Hawaiian monk seal,Chlamydophila abortus,hosts,51
Hawaiian monk seal,Toxoplasma gondii,hosts,51
Hawaiian monk seal,Dirofilaria immitis,hosts,51
Phocine herpesvirus-1,Hawaiian monk seal,infects,51
Leptospira bratislava,Hawaiian monk seal,infects,51
L. hardjo,Hawaiian monk seal,infects,51
L. icterohaemorrhagiae,Hawaiian monk seal,infects,51
L. pomona,Hawaiian monk seal,infects,51
Brucella spp.,Hawaiian monk seal,infects,51
B. canis,Hawaiian monk seal,infects,51
Chlamydophila abortus,Hawaiian monk seal,infects,51
Toxoplasma gondii,Hawaiian monk seal,infects,51
Dirofilaria immitis,Hawaiian monk seal,infects,51
Northwestern Hawaiian Islands,Hawaiian monk seal,found in,51
Serum,Hawaiian monk seal,detected in,51
Antibodies,Hawaiian monk seal,detected in,51
Enzyme-linked immunosorbent assay,Antibodies,used to detect,51
Virus neutralization test,Antibodies,used to detect,51
Microagglutination test,Antibodies,used to detect,51
Complement fixation test,Antibodies,used to detect,51
Card test,Antibodies,used to detect,51
Conservation efforts,Diagnostic tools,dependent on,51
Infectious disease monitoring,Surveillance,provides,51
Mycobacterium bovis,white-tailed deer,infects,52
white-tailed deer,Mycobacterium bovis,hosts,52
Mycobacterium bovis,white-tailed deer,found in,52
white-tailed deer,Michigan,lives in,52
white-tailed deer,USA,lives in,52
Mycobacterium bovis,tuberculosis,causes,52
Mycobacterium bovis,tuberculous lesions,causes,52
tuberculosis,white-tailed deer,affects,52
tuberculous lesions,white-tailed deer,affects,52
head,extracranial tissues,has relationship with,52
thorax,extracranial tissues,has relationship with,52
liver,extracranial tissues,has relationship with,52
spleen,extracranial tissues,has relationship with,52
rumen,extracranial tissues,has relationship with,52
mammary gland,extracranial tissues,has relationship with,52
medial retropharyngeal lymph nodes,extracranial tissues,has relationship with,52
parotid lymph node,extracranial tissues,has relationship with,52
red deer,abomasal helminths,hosts,53
abomasal helminths,red deer,infects,53
Spiculopteragia asymmetrica,red deer,infects,53
Spiculopteragia quadrispiculata,red deer,infects,53
Ostertagia leptospicularis,red deer,infects,53
Ostertagia kolchida,red deer,infects,53
Ostertagia drozdzi,red deer,infects,53
Ostertagia ryjikovi,red deer,infects,53
red deer,central Spain,found in,53
abomasal helminths,red deer,found in,53
Spiculopteragia asymmetrica,red deer,found in,53
Spiculopteragia quadrispiculata,red deer,found in,53
Ostertagia leptospicularis,red deer,found in,53
Ostertagia kolchida,red deer,found in,53
Ostertagia drozdzi,red deer,found in,53
Ostertagia ryjikovi,red deer,found in,53
males,Spiculopteragia asymmetrica,hosts,53
males,Spiculopteragia quadrispiculata,hosts,53
males,Ostertagia leptospicularis,hosts,53
males,Ostertagia kolchida,hosts,53
males,Ostertagia drozdzi,hosts,53
males,Ostertagia ryjikovi,hosts,53
females,Spiculopteragia asymmetrica,hosts,53
females,Spiculopteragia quadrispiculata,hosts,53
females,Ostertagia leptospicularis,hosts,53
females,Ostertagia kolchida,hosts,53
females,Ostertagia drozdzi,hosts,53
females,Ostertagia ryjikovi,hosts,53
winter,maximum values,causes,53
summer,maximum values,causes,53
climate,abomasal helminths,affects,53
forage resources,abomasal helminths,affects,53
Protostrongylid parasites,Ovis dalli,infects,54
Parelaphostrongylus odocoilei,Ovis dalli,infects,54
Protostrongylus stilesi,Ovis dalli,infects,54
Ovis dalli,Parelaphostrongylus odocoilei,hosts,54
Ovis dalli,Protostrongylus stilesi,hosts,54
Ovis d. stonei,Parelaphostrongylus odocoilei,hosts,54
Mackenzie Mountains,Ovis dalli,found in,54
Northwest Territories,Ovis dalli,found in,54
Brain,Protostrongylid parasites,affected by,54
Muscles,Protostrongylid parasites,affected by,54
Cranial lung,Protostrongylid parasites,affected by,54
Feces,Protostrongylid parasites,affected by,54
Lungs,Protostrongylid parasites,affected by,54
Arcanobacterium pyogenes,Pneumonia,causes,54
Pasteurella sp.,Pneumonia,causes,54
Mannheimia sp.,Pneumonia,causes,54
Respiratory viruses,Ovis dalli,not found in,54
Bacterial strains,Ovis dalli,not found in,54
Domestic ruminants,Ovis dalli,not associated with,54
Trypanosoma cruzi,Leontopithecus rosalia,infects,55
Leontopithecus rosalia,Trypanosoma cruzi,hosts,55
Trypanosoma cruzi,Biological Reserve of Poço das Antas,found in,55
Trypanosoma cruzi,Rio de Janeiro,found in,55
Trypanosoma cruzi,Brazil,found in,55
Leontopithecus rosalia,T wave low voltage,displayed,55
Leontopithecus rosalia,R wave low voltage,displayed,55
Leontopithecus rosalia,V3S wave high voltage,displayed,55
Leontopithecus rosalia,Cardiac abnormalities,displayed,55
Leontopithecus rosalia,Seric cardiac creatine kinase,had,55
Leontopithecus rosalia,Seric mean total protein,had,55
Brucella,marine mammals,infects,56
marine mammals,Brucella,hosts,56
Brucella,liver,found in,56
Brucella,spleen,found in,56
Brucella,lipopolysaccharide,has property,56
Brucella,surface,has property,56
Brucella,antibodies,has property,56
marine mammals,ELISA,tested with,56
marine mammals,serum agglutination test,tested with,56
marine mammals,EDTA-modified serum agglutination test,tested with,56
marine mammals,Rose Bengal test,tested with,56
marine mammals,complement fixation test,tested with,56
marine mammals,anti-complement ELISA,tested with,56
SA12,Chacma baboons,infects,57
SA12,Rhesus kidney cells,hosts,57
SA12,Hamsters,infects,57
SA12,South African vervet monkey,found in,57
SA12,Papio ursinus,found in,57
SA12,Cercopithecus pygerythrus,found in,57
SA12,Simian virus 40,has relationship with,57
SA12,SV40-polyoma subgroup,has relationship with,57
SA12,Papovaviruses,has relationship with,57
SA12,DNA,has relationship with,57
SA12,Virus,has relationship with,57
SA12,Virion,has relationship with,57
SA12,Cells,has relationship with,57
SA12,Antiviral sera,has relationship with,57
SA12,T antigens,has relationship with,57
SA12,Sera,has relationship with,57
Trypanosoma cruzi,Leontopithecus rosalia,infects,58
Trypanosoma cruzi,L. chrysomelas,infects,58
Prosthenorchis sp.,Leontopithecus rosalia,infects,58
Prosthenorchis sp.,L. chrysomelas,infects,58
Spiruridae,Leontopithecus rosalia,infects,58
Spiruridae,L. chrysomelas,infects,58
Trichostrongylidae,Leontopithecus rosalia,infects,58
Trichostrongylidae,L. chrysomelas,infects,58
Leontopithecus rosalia,Trypanosoma cruzi,hosts,58
L. chrysomelas,Trypanosoma cruzi,hosts,58
Leontopithecus rosalia,Prosthenorchis sp.,hosts,58
L. chrysomelas,Prosthenorchis sp.,hosts,58
Leontopithecus rosalia,Spiruridae,hosts,58
L. chrysomelas,Spiruridae,hosts,58
Leontopithecus rosalia,Trichostrongylidae,hosts,58
L. chrysomelas,Trichostrongylidae,hosts,58
Female tamarins,Trichostrongylidae infection,has relationship with,58
T. cruzi infection,Parasite community,affects,58
Helminth prevalence,Parasite community,affects,58
Parasitic concomitant infections,Parasite community,affects,58
Bovine virus diarrhea virus,Free-living deer,infects,59
Free-living deer,Bovine virus diarrhea virus,hosts,59
Cattle,Bovine virus diarrhea virus,hosts,59
Roe deer,Bovine virus diarrhea virus,hosts,59
Fallow deer,Bovine virus diarrhea virus,hosts,59
Red deer,Bovine virus diarrhea virus,hosts,59
Sika deer,Bovine virus diarrhea virus,hosts,59
Denmark,Bovine virus diarrhea virus,found in,59
Denmark,Free-living deer,found in,59
Denmark,Cattle,found in,59
Denmark,Roe deer,found in,59
Denmark,Fallow deer,found in,59
Denmark,Red deer,found in,59
Denmark,Sika deer,found in,59
Jutland,Red deer,found in,59
human immunodeficiency virus (HIV),humans,infects,60
simian immunodeficiency viruses,nonhuman primates,infects,60
Lentiviridae,Felidae,hosts,60
Lentiviridae,bobcats,hosts,60
Lentiviridae,pumas,hosts,60
Feline lentivirus,bobcats,infects,60
Feline lentivirus,pumas,infects,60
bobcats,Feline lentivirus,hosts,60
pumas,Feline lentivirus,hosts,60
pumas,bobcats,preys on,60
Mephitis mephitis,Sarcocystis neurona,hosts,61
Sarcocystis neurona,Mephitis mephitis,infects,61
Protozoa,Mephitis mephitis,infects,61
Mephitis mephitis,Lung,lives in,61
Mephitis mephitis,Brain,lives in,61
Mephitis mephitis,Liver,lives in,61
Mephitis mephitis,Nasal epithelium,lives in,61
Mephitis mephitis,Necropsy,undergoes,61
Mephitis mephitis,Histology,undergoes,61
Mephitis mephitis,Immunohistochemistry,undergoes,61
Mephitis mephitis,Polymerase chain reaction,undergoes,61
Sarcocystis neurona,Ribosomal RNA gene,has property,61
Sarcocystis neurona,DNA,has property,61
Sarcocystis neurona,Base pair,has property,61
Mephitis mephitis,Canine distemper virus,is affected by,61
Mephitis mephitis,Immunosuppression,is affected by,61
Leptospira,Raccoons,infects,62
Leptospira,Skunks,infects,62
Leptospira,Opossums,infects,62
Leptospira,Gray squirrels,infects,62
Leptospira,Peridomestic wildlife,hosts,62
Raccoons,Leptospira,hosts,62
Skunks,Leptospira,hosts,62
Opossums,Leptospira,hosts,62
Gray squirrels,Leptospira,hosts,62
Dogs,Leptospira,hosts,62
Humans,Leptospira,hosts,62
northern elephant seal,uric acid,hosts,63
northern elephant seal,ammonium urate,hosts,63
California sea lion,ammonium urate,hosts,63
uric acid,kidneys,infects,63
ammonium urate,kidneys,infects,63
nephrolithiasis,renal pelvic dilation,causes,63
nephrolithiasis,pyelonephritis,causes,63
nephrolithiasis,hydronephrosis,causes,63
northern elephant seal,Marine Environment,lives in,63
California sea lion,Marine Environment,lives in,63
Canine distemper virus,Neovison vison,infects,64
Neovison vison,Canine distemper virus,hosts,64
Fakahatchee Strand Preserve State Park,Florida,found in,64
Florida,USA,found in,64
Mycobacterium bovis,white-tailed deer,infects,65
white-tailed deer,Mycobacterium bovis,hosts,65
hunter-harvested white-tailed deer,Michigan,found in,65
hunter-harvested white-tailed deer,USA,found in,65
heads,hunter-harvested white-tailed deer,lives in,65
lungs,hunter-harvested white-tailed deer,lives in,65
lymph nodes,hunter-harvested white-tailed deer,lives in,65
Mycobacterium bovis,culture,detected by,65
tuberculosis,bovine tuberculosis,causes,65
environmental factors,deer density,affected by,65
environmental factors,poor quality habitat,affected by,65
management-related factors,supplemental feeding,affected by,65
Olive baboons,Helminths,hosts,66
Olive baboons,Protozoa,hosts,66
Olive baboons,Strongyloides sp.,infects,66
Olive baboons,Trichuris,infects,66
Gombe Stream National Park,Olive baboons,found in,66
Tanzania,Gombe Stream National Park,found in,66
Troops,Olive baboons,hosts,66
Age,Strongyloides sp.,affects,66
Sex,Parasite infection,does not affect,66
Reproductive status,Trichuris egg output,related to,66
Social rank,Parasite infection,not correlated with,66
Troop membership,Heterogeneity of prevalence of infection,contributes to,66
Panthera leo,Feline immunodeficiency virus,hosts,67
Panthera leo,Feline calicivirus,hosts,67
Panthera leo,Feline herpesvirus 1,hosts,67
Panthera leo,Feline/canine parvovirus,hosts,67
Panthera leo,Feline infectious peritonitis virus,hosts,67
Panthera leo,Canine distemper virus,hosts,67
Panthera leo,Feline leukemia virus,hosts,67
Feline immunodeficiency virus,Panthera leo,infects,67
Feline calicivirus,Panthera leo,infects,67
Feline herpesvirus 1,Panthera leo,infects,67
Feline/canine parvovirus,Panthera leo,infects,67
Feline infectious peritonitis virus,Panthera leo,infects,67
Canine distemper virus,Panthera leo,infects,67
Feline leukemia virus,Panthera leo,infects,67
Queen Elizabeth National Park,Panthera leo,found in,67
Uganda,Queen Elizabeth National Park,found in,67
1998,Feline immunodeficiency virus,detected by,67
1999,Feline calicivirus,detected by,67
Elaeophora schneideri,Ovis canadensis,infects,68
Ovis canadensis,Elaeophora schneideri,hosts,68
Elaeophora schneideri,Mule deer,infects,68
Mule deer,Elaeophora schneideri,hosts,68
Elaeophora schneideri,Tabanid,lives in,68
Tabanid,New Mexico,found in,68
Ovis canadensis,New Mexico,found in,68
Mule deer,New Mexico,found in,68
Elaeophora schneideri,Fra Cristobal Mountains,detected in,68
Elaeophora schneideri,Gila Wilderness area,detected in,68
Elaeophora schneideri,Watson Mountain,detected in,68
Ovis canadensis,Fra Cristobal Mountains,lives in,68
Ovis canadensis,Gila Wilderness area,lives in,68
Ovis canadensis,Watson Mountain,lives in,68
Mule deer,Fra Cristobal Mountains,lives in,68
Mule deer,Gila Wilderness area,lives in,68
Mule deer,Watson Mountain,lives in,68
Neospora caninum,Midwestern white-tailed deer,infects,69
Midwestern white-tailed deer,Neospora caninum,hosts,69
Neospora caninum,Western blot,detected by,69
Neospora caninum,ELISA,detected by,69
Midwestern white-tailed deer,Neospora caninum life cycle,serves to maintain,69
Sera from white-tailed deer,antibodies to N. caninum,tested for,69
N. caninum surface antigens,antibodies,reacts with,69
Western blot,ELISA,is superior to,69
Field-collected samples,antibodies,degrade,69
Olive baboons,Cryptosporidium,hosts,70
Olive baboons,Giardia,hosts,70
Olive baboons,Eimeria,hosts,70
Olive baboons,Ascaris spp.,hosts,70
Olive baboons,Strongyloides spp.,hosts,70
Olive baboons,Trichuris spp.,hosts,70
Olive baboons,Hymenolepis spp.,hosts,70
Olive baboons,Ternidens diminuta,hosts,70
Mountain gorillas,Cryptosporidium,hosts,70
Mountain gorillas,Giardia,hosts,70
Mountain gorillas,Strongyloides spp.,hosts,70
Mountain gorillas,Trichuris spp.,hosts,70
Bwindi Impenetrable National Park,Olive baboons,lives in,70
Bwindi Impenetrable National Park,Mountain gorillas,lives in,70
Uganda,Bwindi Impenetrable National Park,found in,70
Olive baboons,Mountain gorillas,interacts with,70
Cryptosporidium,Olive baboons,infects,70
Giardia,Olive baboons,infects,70
Eimeria,Olive baboons,infects,70
Ascaris spp.,Olive baboons,infects,70
Strongyloides spp.,Olive baboons,infects,70
Trichuris spp.,Olive baboons,infects,70
Hymenolepis spp.,Olive baboons,infects,70
Ternidens diminuta,Olive baboons,infects,70
Protostrongylus,Ovis canadensis canadensis,infects,71
Ovis canadensis canadensis,Protostrongylus,hosts,71
Fenbendazole,Protostrongylid lungworms,infects,71
Protostrongylid lungworms,Ovis canadensis canadensis,infects,71
Southcentral Montana,USA,found in,71
Stillwater bighorn winter range,Southcentral Montana,found in,71
Bighorn feces,Lungworm larvae,contains,71
Sheep,Fenbendazole-medicated salt,uses,71
Fenbendazole-medicated salt,Sheep,used by,71
Study period,Fenbendazole-medicated salt,affected by,71
Pretreatment levels,Post-treatment levels,compared to,71
Prevalence,Post-treatment levels,compared to,71
Average number of lungworm larvae per gram,Post-treatment levels,compared to,71
Neospora caninum,Odocoileus hemionus columbianus,infects,72
Neospora caninum,Odocoileus hemionus hemionus,infects,72
Toxoplasma gondii,Odocoileus hemionus columbianus,infects,72
Toxoplasma gondii,Odocoileus hemionus hemionus,infects,72
Odocoileus hemionus columbianus,Neospora caninum,hosts,72
Odocoileus hemionus hemionus,Neospora caninum,hosts,72
Odocoileus hemionus columbianus,Toxoplasma gondii,hosts,72
Odocoileus hemionus hemionus,Toxoplasma gondii,hosts,72
Washington state,Odocoileus hemionus columbianus,found in,72
Washington state,Odocoileus hemionus hemionus,found in,72
USA,Odocoileus hemionus columbianus,found in,72
USA,Odocoileus hemionus hemionus,found in,72
Antibodies,Direct agglutination test,detected by,72
Sera,Antibodies,contains,72
Specific antigens,Direct agglutination test,used in,72
Titer,Antibodies,measured in,72
01:25,Diagnostic,indicates,72
Brucella,Hawaiian monk seals,infects,73
Hawaiian monk seals,Brucella,hosts,73
Brucella,Buffered antigen plate agglutination test,detected by,73
Brucella,Indirect enzyme immunoassay,detected by,73
Brucella,Competitive enzyme immunoassay,detected by,73
Brucella,Fluorescence polarization assay,detected by,73
Hawaiian monk seals,Antibodies,has property,73
Antibodies,Brucella,caused by,73
Cattle,Brucella,hosts,73
Northwestern Hawaiian Islands,Hawaiian monk seals,found in,73
1995,Collection,date of,73
2002,Collection,date of,73
Parelaphostrongylus odocoilei,Dall's sheep,infects,74
Parelaphostrongylus odocoilei,Deroceras laeve,hosts,74
Parelaphostrongylus odocoilei,Deroceras reticulatum,hosts,74
Protostrongylus stilesi,Dall's sheep,infects,74
Protostrongylus stilesi,Dall's sheep,hosts,74
Dall's sheep,Parelaphostrongylus odocoilei,hosts,74
Dall's sheep,Protostrongylus stilesi,hosts,74
Deroceras laeve,Parelaphostrongylus odocoilei,hosts,74
Deroceras reticulatum,Parelaphostrongylus odocoilei,hosts,74
Mackenzie Mountains,Parelaphostrongylus odocoilei,found in,74
Mackenzie Mountains,Protostrongylus stilesi,found in,74
Alaska Range,Protostrongylus stilesi,found in,74
Lungs,Protostrongylus stilesi,affected by,74
Lungs,Parelaphostrongylus odocoilei,affected by,74
Rio Negro virus,Humans,infects,75
Rio Negro virus,Mosquitoes,infects,75
Rio Negro virus,Rodents,infects,75
Mosquitoes,Rio Negro virus,hosts,75
Rodents,Rio Negro virus,hosts,75
Humans,Rio Negro virus,hosts,75
Córdoba,Argentina,found in,75
Rio Negro virus,Reverse transcriptase-nested polymerase chain reaction (RT-nested PCR),detected by,75
Serum sample,Antibodies,has,75
Rio Negro virus,Acute febrile illness,causes,75
Hantavirus,Myodes,infects,76
Hantavirus,Microtus,infects,76
Myodes,Hantavirus,hosts,76
Microtus,Hantavirus,hosts,76
Buryatia,Russian Federation,found in,76
Baikal,Buryatia,found in,76
Hokkaido virus,Myodes,found in,76
Vladivostok virus,Microtus,found in,76
Puumala virus,M. glareolus,found in,76
Muju virus,M. regulus,found in,76
M. rufocanus,Hantavirus,carries,76
M. fortis,Vladivostok virus,carries,76
M. oeconomus,Vladivostok virus,hosts,76
M. oeconomus,Hantavirus,hosts,76
Leptospira fainei serovar Hurstbridge,Human patients,infects,77
Leptospira fainei serovar Hurstbridge,Animal sources,hosts,77
Leptospira fainei serovar Hurstbridge,Denmark,found in,77
L. fainei,Human patients,infects,77
L. fainei,Human patients,hosts,77
Leptospira fainei serovar Hurstbridge,Weil's syndrome,causes,77
Leptospira fainei serovar Hurstbridge,Autoimmune hepatitis,causes,77
Beak and Feather Disease Virus,Psittacine Birds,infects,78
Circovirus,Beak and Feather Disease,causes,78
Psittacine Birds,Beak and Feather Disease Virus,hosts,78
African Grey Parrots,Beak and Feather Disease Virus,hosts,78
Cockatoos,Beak and Feather Disease Virus,hosts,78
Amazon Parrots,Beak and Feather Disease Virus,hosts,78
Macaws,Beak and Feather Disease Virus,hosts,78
UAE,Psittacine Birds,found in,78
Taqman Probe,Beak and Feather Disease Virus,detects,78
Real-time PCR Assay,Beak and Feather Disease Virus,detects,78
Beak and Feather Disease Virus,Taqman Probe,detected by,78
Beak and Feather Disease Virus,Real-time PCR Assay,detected by,78
Pigeon paramyxovirus serotype 1,North American pigeons,infects,79
Pigeon paramyxovirus serotype 1,Brain tissue,hosts,79
Pigeon paramyxovirus serotype 1,Wild,lives in,79
Pigeon paramyxovirus serotype 1,Rhode Island,found in,79
Pigeon paramyxovirus serotype 1,Eastern Texas,found in,79
West Nile virus,Host,infects,79
USDA-validated real-time reverse transcription-PCR assay,Pigeon paramyxovirus serotype 1,detects,79
Hemagglutinin inhibition,Pigeon paramyxovirus serotype 1,detects,79
Monoclonal antibodies,Pigeon paramyxovirus serotype 1,detects,79
Newcastle disease virus,Columbiformes,infects,79
Pigeon paramyxovirus serotype 1,Virulence,causes,79
Fusion cleavage site motif,Virulence,indicates,79
Intracerebral pathogenicity indices,Virulence,measures,79
Fusion gene-based real-time PCR test,Virulence,detects,79
Probe site,Fusion gene-based real-time PCR test,is modified,79
Toxoplasma gondii,Deer,infects,80
Deer,Toxoplasma gondii,hosts,80
Blastocerus dichotomus,Toxoplasma gondii,hosts,80
Ozotocerus bezoarticus,Toxoplasma gondii,hosts,80
Brazil,Toxoplasma gondii,found in,80
State of São Paulo,Toxoplasma gondii,found in,80
State of Goiás,Toxoplasma gondii,found in,80
Deer,Antibodies,has property,80
Antibodies,Indirect hemagglutination (IHA),detected by,80
Antibodies,Indirect immunofluorescence (IFA),detected by,80
Antibodies,Enzyme linked immunosorbent assay (ELISA),detected by,80
Antibodies,Dot-ELISA,detected by,80
Newborn fawn,Antibodies,has property,80
Young adults,Deer,has age group,80
Adults,Deer,has age group,80
Fawns,Deer,has age group,80
Contracaecum ogmorhini,Mirounga leonina,hosts,81
Contracaecum ogmorhini,Otariid seals,infects,81
C. margolisi n. sp.,Arctocephalus pusillus pusillus,hosts,81
C. margolisi n. sp.,Arctocephalus pusillus doriferus,hosts,81
C. margolisi n. sp.,Arctocephalus australis,hosts,81
C. ogmorhini (s.s.),Mirounga leonina,hosts,81
C. osculatum (s.l.),Mirounga leonina,hosts,81
C. miroungae,Mirounga leonina,hosts,81
Contracaecum ogmorhini (sensu lato),Zalophus californianus,hosts,81
Contracaecum ogmorhini (sensu lato),Arctocephalus pusillus pusillus,hosts,81
Contracaecum ogmorhini (sensu lato),Arctocephalus pusillus doriferus,hosts,81
Contracaecum ogmorhini (sensu lato),Arctocephalus australis,hosts,81
canine distemper virus,wild carnivores,infects,82
canine distemper virus,red foxes,hosts,82
canine distemper virus,Eurasian badgers,hosts,82
canine distemper virus,stone martens,hosts,82
canine distemper virus,pine martens,hosts,82
canine distemper virus,Eurasian lynx,hosts,82
canine distemper virus,domestic dog,hosts,82
canine distemper virus,Switzerland,infects,82
canine distemper virus,Hungarian CDV strain,shares,82
canine distemper virus,hemagglutinin protein,has property,82
canine distemper virus,signaling lymphocyte activation molecule,has property,82
canine distemper virus,SLAM,has property,82
A75/17,canine distemper virus,is reference strain of,82
Hepatitis B virus,Human immunodeficiency virus,infects,83
Hepatitis B virus,HIV-infected patients,infects,83
Human immunodeficiency virus,HIV-infected patients,infects,83
Hepatitis B virus,HBV-coinfected patients,hosts,83
Human immunodeficiency virus,HIV-coinfected patients,hosts,83
HBV vaccination program,Areas,found in,83
HBV seroprevalence,Measurement,detected by,83
Combination antiretroviral therapy,successful long-term suppression of HIV and HBV replication,causes,83
HIV infection,accelerates immunologic and clinical progression of HIV infection,causes,83
HBV coinfection,increases the risk of hepatotoxicity when combination antiretroviral therapy is initiated,causes,83
HIV infection,"increases the risk of hepatitis events, cirrhosis, and end-stage liver disease related to chronic HBV infection",causes,83
HBV vaccine,HBV vaccination program,used by,83
Tenofovir disoproxil fumarate,Combination antiretroviral therapy,used in,83
Emtricitabine,Combination antiretroviral therapy,used in,83
Lamivudine,Combination antiretroviral therapy,used in,83
Rhodococcus equi,indigenous animals,infects,84
Rhodococcus equi,foals,hosts,84
Rhodococcus equi,Lower Zambezi National Park,found in,84
Rhodococcus equi,Lochinvar National Park,found in,84
Rhodococcus equi,Zambia,found in,84
Rhodococcus equi,immunoblotting,detected by,84
Rhodococcus equi,PCR,detected by,84
Rhodococcus equi,soil,lives in,84
Rhodococcus equi,fetal samples,lives in,84
VapA,Rhodococcus equi,found in,84
VapB,Rhodococcus equi,found in,84
cryptic plasmids,Rhodococcus equi,found in,84
virulent R. equi,disease,causes,84
avirulent R. equi,disease,does not cause,84
Japanese encephalitis virus,Host,infects,85
Japanese encephalitis virus,Southeast Asia,hosts,85
Japanese encephalitis virus,Asia,hosts,85
Japanese encephalitis virus,Indonesia,hosts,85
Japanese encephalitis virus,Malaysia,hosts,85
Japanese encephalitis virus,Japan,hosts,85
Genotype IV,Indonesia,hosts,85
Genotype IV,Malaysia,hosts,85
Genotype IV,Host,infects,85
JKT6468,Indonesia,hosts,85
JKT6468,Host,infects,85
Dengue virus,Host,infects,85
Nipah virus,Host,infects,85
Japanese encephalitis virus,Southeast Asia,lives in,85
Japanese encephalitis virus,Asia,lives in,85
Japanese encephalitis virus,Indonesia,lives in,85
Japanese encephalitis virus,Malaysia,lives in,85
Japanese encephalitis virus,Japan,lives in,85
Tropical southeast Asia,Emerging viruses,hosts,85
W1,Australian brushtail possums,infects,86
W6,Australian brushtail possums,infects,86
Australian brushtail possums,W1,hosts,86
Australian brushtail possums,W6,hosts,86
W1,Bovine enterovirus serotype 2,related to,86
W6,Bovine enterovirus serotype 2,related to,86
W1,PS87/Belfast,distinct from,86
W6,PS87/Belfast,distinct from,86
W1,Possum kidney cells,grows in,86
W6,Possum kidney cells,grows in,86
W1,Madin-Darby bovine kidney cells,does not grow in,86
W6,Madin-Darby bovine kidney cells,does not grow in,86
Leptospira interrogans,Canis lupus,infects,87
Canis lupus,Leptospira interrogans,hosts,87
Leptospira interrogans,Australis,has serovars,87
Leptospira interrogans,Autumnalis,has serovars,87
Leptospira interrogans,Ballum,has serovars,87
Leptospira interrogans,Bataviae,has serovars,87
Leptospira interrogans,Bratislava,has serovars,87
Leptospira interrogans,Canicola,has serovars,87
Leptospira interrogans,Copenhageni,has serovars,87
Leptospira interrogans,Grippotyphosa,has serovars,87
Leptospira interrogans,Hardjo,has serovars,87
Leptospira interrogans,Pomona,has serovars,87
Leptospira interrogans,Pyrogenes,has serovars,87
Leptospira interrogans,Tarassovi,has serovars,87
Canis lupus,Leptospira interrogans,has serum,87
Leptospira interrogans,Microtiter agglutination test,detected by,87
Leptospira interrogans,Antibodies,has antibodies,87
Leishmania infantum,gray wolf,infects,88
gray wolf,Leishmania infantum,hosts,88
Croatia,Dalmatia,found in,88
Dalmatia,Croatia,found in,88
Leishmania infantum,visceral leishmaniosis,causes,88
gray wolf,Leishmania infantum,dies from,88
Nov-03,gray wolf death,occurs during,88
polymerase chain reaction,Leishmania infantum,detects,88
Brevinema andersonii,Blarina brevicauda,infects,89
Brevinema andersonii,Peromyscus leucopus,infects,89
Blarina brevicauda,Brevinema andersonii,hosts,89
Peromyscus leucopus,Brevinema andersonii,hosts,89
Brevinema andersonii,Connecticut,lives in,89
Brevinema andersonii,Minnesota,lives in,89
Brevinema andersonii,16S rRNA,has 16s rrna sequence,89
Brevinema andersonii,Sodium dodecyl sulfate-polyacrylamide gel electrophoresis,has sodium dodecyl sulfate-polyacrylamide gel electrophoresis profile,89
Brevinema andersonii,Fatty acid analysis,has fatty acid profile,89
Brevinema andersonii,Enzyme analysis,has enzyme profile,89
Brevinema andersonii,Restriction endonuclease analysis,has restriction endonuclease profile,89
Brevinema andersonii,Southern hybridization,has southern hybridization profile,89
Brevinema andersonii,Brevinema,is classified as,89
Brevinema andersonii,Spirochaetales,is a member of,89
Brevinema andersonii,ATCC 43811,is a type strain of,89
Borrelia burgdorferi,Peromyscus leucopus,infects,90
Borrelia burgdorferi,Tamias striatus,infects,90
Borrelia burgdorferi,Dermacentor variabilis,hosts,90
Borrelia burgdorferi,Ixodes dammini,hosts,90
Peromyscus leucopus,Borrelia burgdorferi,hosts,90
Tamias striatus,Borrelia burgdorferi,hosts,90
Dermacentor variabilis,Eastern Connecticut,found in,90
Ixodes dammini,Eastern Connecticut,found in,90
