source_text,target_text,relation_type,doc_id
Diphyllobothrium latum,Lynx lynx,infects,60242
Lynx lynx,Diphyllobothrium latum,hosts,60242
Taenia pisiformis,Lynx lynx,infects,60242
Lynx lynx,Taenia pisiformis,hosts,60242
Taenia laticollis,Lynx lynx,infects,60242
Lynx lynx,Taenia laticollis,hosts,60242
Taenia hydatigena,Lynx lynx,infects,60242
Lynx lynx,Taenia hydatigena,hosts,60242
Taenia taeniaeformis,Lynx lynx,infects,60242
Lynx lynx,Taenia taeniaeformis,hosts,60242
Toxocara cati,Lynx lynx,infects,60242
Lynx lynx,Toxocara cati,hosts,60242
Trichinella spp.,Lynx lynx,infects,60242
Lynx lynx,Trichinella spp.,hosts,60242
Capillaria spp,Lynx lynx,infects,60242
Lynx lynx,Capillaria spp,hosts,60242
Older male lynx,Taenia pisiformis,has greater number of,60242
Older male lynx,Taenia laticollis,has greater number of,60242
Estonia,Lynx lynx,location of,60242
Aleutian Disease Virus (ADV),European mink,infects,60035
European mink,Aleutian Disease Virus (ADV),hosts,60035
Aleutian Disease Virus (ADV),American mink,infects,60035
American mink,Aleutian Disease Virus (ADV),hosts,60035
Aleutian Disease Virus (ADV),parvovirus,is a,60035
European mink,Navarra,lives in,60035
Navarra,Spain,is located in,60035
European mink,mustelid,is a,60035
Mustela lutreola,European mink,is a,60035
Aleutian disease,pathology,causes,60035
protein electrophoresis,gamma globulin,detects,60035
antibody counter immunoelectrophoresis,Aleutian Disease Virus (ADV),detects,60035
canine distemper virus,European mink,infects,60035
European mink,canine distemper virus,hosts,60035
pulmonary adiaspiromycosis,European mink,affects,60035
Elaeophora elaphi,Cervus elaphus,infects,60186
Cervus elaphus,Elaeophora elaphi,hosts,60186
Elaeophorosis,Elaeophora elaphi,caused by,60186
Elaeophora elaphi,hepatic vessels,found in,60186
hepatic vessels,Cervus elaphus,part of,60186
Cervus elaphus,Toledo Province,lives in,60186
Toledo Province,Spain,part of,60186
Cervus elaphus,red deer,common name of,60186
red deer,Cervus elaphus,latin name of,60186
Dama dama,fallow deer,common name of,60186
fallow deer,Dama dama,latin name of,60186
Parafilaroides normani,Arctocephalus pusillus doriferus,infects,60142
Arctocephalus pusillus doriferus,Parafilaroides normani,hosts,60142
Parafilaroides normani,A. forsteri,infects,60142
A. forsteri,Parafilaroides normani,hosts,60142
Parafilaroides normani,A. tropicalis,infects,60142
A. tropicalis,Parafilaroides normani,hosts,60142
Parafilaroides normani,lung,found in,60142
lung,fur seals,part of,60142
fur seals,Carnivora,is a,60142
fur seals,Otariidae,is a,60142
Arctocephalus pusillus doriferus,Australia,found in,60142
A. forsteri,New Zealand,found in,60142
A. tropicalis,South Africa,found in,60142
Brugia beaveri,Procyon lotor,infects,60342
Procyon lotor,Brugia beaveri,hosts,60342
Brugia beaveri,domestic cat,infects,60342
domestic cat,Brugia beaveri,hosts,60342
Brugia beaveri,Meriones unguiculatus,infects,60342
Meriones unguiculatus,Brugia beaveri,hosts,60342
mosquitoes,Brugia beaveri,transmits,60342
Brugia beaveri,lymphatics,lives in,60342
Brugia beaveri,subcutaneous tissues,lives in,60342
Brugia beaveri,heart,lives in,60342
Brugia beaveri,lungs,lives in,60342
Brugia beaveri,testes,lives in,60342
Brugia beaveri,cuticle,has,60342
Brugia beaveri,lateral fields,has,60342
Brugia beaveri,"lateral, internal cuticular ridge",has,60342
Brugia beaveri,hypodermis,has,60342
Brugia beaveri,lateral chords,has,60342
Brugia beaveri,dorsal chords,has,60342
Brugia beaveri,ventral chords,has,60342
Brugia beaveri,muscle cells,has,60342
Brugia beaveri,internal organs,has,60342
Brugia beaveri,70-107 days,has prepatent period of,60342
Taenia parva,Genetta genetta,infects,60214
Genetta genetta,Taenia parva,hosts,60214
Taenia parva,Cestoda,is a,60214
Taenia parva,Cyclophyllidea,is a,60214
Taenia parva,Taeniidae,is a,60214
Genetta genetta,common genet,common name of,60214
common genet,Genetta genetta,latin name of,60214
spermiogenesis,Taenia parva,occurs in,60214
spermatozoon,spermiogenesis,is a product of,60214
axoneme,spermatozoon,is part of,60214
cytoplasmic extension,spermatozoon,is part of,60214
flagellum,spermatozoon,is part of,60214
centrioles,Taenia parva,are absent in,60214
intercentriolar body,Taenia parva,is absent in,60214
mitochondria,spermatozoon,are absent in,60214
crest-like body,spermatozoon,is part of,60214
periaxonemal sheath,spermatozoon,is part of,60214
transverse intracytoplasmic walls,spermatozoon,are part of,60214
Bâ,type III spermiogenesis,proposed,60214
Marchand,type III spermiogenesis,proposed,60214
Taenia parva,type III spermiogenesis,exhibits,60214
chimpanzee,tapeworm,hosts,60302
tapeworm,chimpanzee,infects,60302
Pan troglodytes,tapeworm,hosts,60302
tapeworm,Pan troglodytes,infects,60302
Bertiella studeri,chimpanzee,infects,60302
chimpanzee,Bertiella studeri,hosts,60302
Bertiella studeri,Pan troglodytes,infects,60302
Pan troglodytes,Bertiella studeri,hosts,60302
leaf-swallowing,tapeworm infection,associated with,60302
tapeworm infection,leaf-swallowing,causes,60302
Uganda,Kibale National Park,location of,60302
6.5 years,leaf-swallowing,duration of observation,60302
dungs,tapeworm fragments,contains,60302
dungs,whole leaves,contains,60302
Protostrongylus spp.,Ovis canadensis,infects,60295
Ovis canadensis,Protostrongylus spp.,hosts,60295
gastropod,Protostrongylus spp.,hosts,60295
Protostrongylus spp.,gastropod,infects,60295
Vallonia,Protostrongylus spp.,hosts,60295
Protostrongylus spp.,Vallonia,infects,60295
Antelope Island,gastropod,found in,60295
Newfoundland Mountains,gastropod,found in,60295
riparian,gastropod,found in,60295
rock,gastropod,found in,60295
desert shrub,gastropod,found in,60295
grass,gastropod,found in,60295
Ovis canadensis,Utah,lives in,60295
Antelope Island,Utah,part of,60295
Newfoundland Mountains,Utah,part of,60295
lungworm,lungworm levels,causes,60295
lungworm levels,fecal pellet groups,measured in,60295
lambs,lungworm,affected by,60295
rams,lungworm,affected by,60295
nursery groups,lungworm,affected by,60295
perennial water sources,Ovis canadensis,used by,60295
dry years,lungworm levels,affects,60295
Longistrongylus curvispiculum,sable,infects,60119
sable,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,addax,infects,60119
addax,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,biesa oryx,infects,60119
biesa oryx,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,central Texas,found in,60119
central Texas,Longistrongylus curvispiculum,location of,60119
Longistrongylus curvispiculum,abomasal worm burden,part of,60119
abomasal worm burden,Longistrongylus curvispiculum,includes,60119
Haemonchus contortus,abomasal worm burden,dominates,60119
abomasal worm burden,Haemonchus contortus,dominated by,60119
Female L. curvispiculum,ostertaginae,difficult to distinguish from,60119
ostertaginae,Female L. curvispiculum,similar to,60119
males,spicules,diagnostic feature of,60119
Mesocestoides,deer mice,infects,60157
deer mice,Mesocestoides,hosts,60157
Mesocestoides,coyotes,infects,60157
coyotes,Mesocestoides,hosts,60157
Mesocestoides,island fox,infects,60157
island fox,Mesocestoides,hosts,60157
proglottids,Mesocestoides tapeworms,part of,60157
tetrathyridia,Mesocestoides tapeworms,part of,60157
acephalic metacestodes,Mesocestoides tapeworms,part of,60157
Mesocestoides tapeworms,peritoneal tetrathyridial infections,causes,60157
Mesocestoides tapeworms,adult tapeworm infections,causes,60157
deer mice,California,lives in,60157
coyotes,California,lives in,60157
island fox,San Miguel Island,lives in,60157
San Miguel Island,Hopland Research and Extension Center,location of,60157
Hopland Research and Extension Center,California,location of,60157
western fence lizards,Mesocestoides,hosts,60157
laboratory mice,Mesocestoides,hosts,60157
domestic dogs,Mesocestoides,hosts,60157
hamsters,Mesocestoides,hosts,60157
Schistosoma mansoni,Tourists,infects,60195
Tourists,Schistosoma mansoni,infected by,60195
Schistosoma mansoni,Park residents,infects,60195
Park residents,Schistosoma mansoni,infected by,60195
Schistosoma mansoni,Suri people,infects,60195
Suri people,Schistosoma mansoni,infected by,60195
Papio anubis,Schistosoma mansoni,hosts,60195
Schistosoma mansoni,Papio anubis,lives in,60195
Cercopithecus aethiops,Schistosoma mansoni,hosts,60195
Schistosoma mansoni,Cercopithecus aethiops,lives in,60195
Biomphalaria pfeifferi,Trematode larvae,hosts,60195
Trematode larvae,Biomphalaria pfeifferi,lives in,60195
Omo National Park,Schistosomiasis,location of,60195
Schistosomiasis,Omo National Park,found in,60195
Mui River,Schistosomiasis,location of,60195
Schistosomiasis,Mui River,found in,60195
Omo Valley,Schistosomiasis,location of,60195
Schistosomiasis,Omo Valley,found in,60195
group size,parasitism,is related to,60135
intensity of home range use,group size,correlates negatively with,60135
DTP,howler monkeys,infects,60135
howler monkeys,DTP,hosts,60135
Alouatta palliata,DTP,hosts,60135
A. pigra,DTP,hosts,60135
group size,range area size,correlates with,60135
range area size,group size,is associated with,60135
DTP load,group size,correlates with,60135
Elaeophora schneideri,Ovis canadensis,infects,60291
Ovis canadensis,Elaeophora schneideri,hosts,60291
bighorn sheep,Ovis canadensis,common name of,60291
Ovis canadensis,bighorn sheep,latin name of,60291
Elaeophora schneideri,carotid arteries,found in,60291
Elaeophora schneideri,iliac arteries,found in,60291
microfilariae,skin,found in,60291
microfilariae,nasal mucosa,found in,60291
microfilariae,brain,found in,60291
microfilariae,lungs,found in,60291
bighorn sheep,New Mexico,lives in,60291
New Mexico,USA,part of,60291
bighorn sheep,mule deer,coexists with,60291
mule deer,bighorn sheep,coexists with,60291
Elaeophora schneideri,tabanid vectors,transmitted by,60291
Setaria thwaitei,Hippotragus niger,infects,60229
Hippotragus niger,Setaria thwaitei,hosts,60229
Setaria thwaitei,Hippotragus equinus,infects,60229
Hippotragus equinus,Setaria thwaitei,hosts,60229
Setaria thwaitei,Kobus ellipsiprymnus,infects,60229
Kobus ellipsiprymnus,Setaria thwaitei,hosts,60229
Setaria thwaitei,Oryx gazella,infects,60229
Oryx gazella,Setaria thwaitei,hosts,60229
Hippotragus niger,sable antelope,common name of,60229
sable antelope,Hippotragus niger,latin name of,60229
Hippotragus equinus,roan antelope,common name of,60229
roan antelope,Hippotragus equinus,latin name of,60229
Kobus ellipsiprymnus,waterbuck,common name of,60229
waterbuck,Kobus ellipsiprymnus,latin name of,60229
Oryx gazella,gemsbuck,common name of,60229
gemsbuck,Oryx gazella,latin name of,60229
Spirometra erinacei,Conepatus chinga,infects,60201
Conepatus chinga,Spirometra erinacei,hosts,60201
Conepatus chinga,Andean hog-nosed skunk,common name of,60201
Andean hog-nosed skunk,Conepatus chinga,latin name of,60201
Spirometra erinacei,small intestine,found in,60201
small intestine,Conepatus chinga,part of,60201
Abra La Raya,Cusco,location of,60201
Cusco,Peru,part of,60201
Spirometra erinacei infection,Spirometra erinacei,caused by,60201
Eimeria,Capricornis spp.,infects,60431
Capricornis spp.,Eimeria,hosts,60431
Eimeria,Capricornis crispus,infects,60431
Capricornis crispus,Eimeria,hosts,60431
Eimeria,Capricornis swinhoei,infects,60431
Capricornis swinhoei,Eimeria,hosts,60431
Japan,Capricornis crispus,location of,60431
Japan,Capricornis swinhoei,location of,60431
Hepatozoon species,Japanese Martens,infects,60486
Japanese Martens,Hepatozoon species,hosts,60486
Hepatozoon species,myocardium,found in,60486
myocardium,Japanese Martens,part of,60486
Hepatozoon species,merozoites,has,60486
Hepatozoon species,gametocytes,has,60486
Hepatozoon species,schizonts,has,60486
phagocytes,zoite,contains,60486
zoite,phagocytes,part of,60486
Scotland,pine marten,location of,60486
Tana River red colobus,Gastrointestinal parasites,hosts,60177
Mangabey,Gastrointestinal parasites,hosts,60177
Gastrointestinal parasites,Tana River red colobus,infects,60177
Gastrointestinal parasites,Mangabey,infects,60177
Human population,Forest disturbance,causes,60177
Cultivation,Forest disturbance,causes,60177
Forest area,Monkey density,influences,60177
Forest disturbance,Monkey density,influences,60177
Monkey density,Prevalence of parasites,influences,60177
Monkey density,Richness of parasites,influences,60177
Mangabey,Terrestrial habitat generalists,is,60177
Entopolypoides macaci,Papio cynocephalus,infects,60522
Papio cynocephalus,Entopolypoides macaci,hosts,60522
Entopolypoides maaci,Papio cynocephalus,infects,60522
Papio cynocephalus,Entopolypoides maaci,hosts,60522
Papio cynocephalus,Kenya,lives in,60522
Hepatocystis kochi,Papio cynocephalus,infects,60522
Papio cynocephalus,Hepatocystis kochi,hosts,60522
splencectomy,parasitemia,affects,60522
parasitemia,splencectomy,affected by,60522
hemoglobin,splencectomy,altered by,60522
RBC counts,splencectomy,altered by,60522
African lions,Ancylostoma braziliense,hosts,60306
Ancylostoma braziliense,African lions,infects,60306
African lions,Gnathostoma spinigerum,hosts,60306
Gnathostoma spinigerum,African lions,infects,60306
African lions,Uncinaria stenocephala,hosts,60306
Uncinaria stenocephala,African lions,infects,60306
African lions,Toxoplasma gondii,hosts,60306
Toxoplasma gondii,African lions,infects,60306
African lions,Isospora felis,hosts,60306
Isospora felis,African lions,infects,60306
Intu Afrika Kalahari Game Reserve,southwestern Kalahari,lives in,60306
southwestern Kalahari,Namibia,part of,60306
lion scats,faeces,found in,60306
faeces,oocysts,contains,60306
oocysts,gram,measured in,60306
winter,2003,time of,60306
summer,2004,time of,60306
deworming,infection,affects,60306
habitat,infection,affects,60306
semi-captive conditions,infection,affects,60306
western lowland gorillas,amoebae,hosts,60223
western lowland gorillas,entodiniomorph ciliates,hosts,60223
western lowland gorillas,Prototapirella gorillae,hosts,60223
western lowland gorillas,Troglodytella spp.,hosts,60223
western lowland gorillas,Gorillophilus thoracatus,hosts,60223
western lowland gorillas,Balantidium-like organism,hosts,60223
western lowland gorillas,strongyle/trichostrongyle eggs,hosts,60223
western lowland gorillas,Mammomonogamus sp.,hosts,60223
western lowland gorillas,Strongyloides sp.,hosts,60223
western lowland gorillas,Probstmayria sp.,hosts,60223
western lowland gorillas,spirurid,hosts,60223
western lowland gorillas,trichuroid,hosts,60223
western lowland gorillas,trematodes,hosts,60223
amoebae,western lowland gorillas,infects,60223
entodiniomorph ciliates,western lowland gorillas,infects,60223
Prototapirella gorillae,western lowland gorillas,infects,60223
Troglodytella spp.,western lowland gorillas,infects,60223
Gorillophilus thoracatus,western lowland gorillas,infects,60223
Balantidium-like organism,western lowland gorillas,infects,60223
strongyle/trichostrongyle eggs,western lowland gorillas,infects,60223
Mammomonogamus sp.,western lowland gorillas,infects,60223
Strongyloides sp.,western lowland gorillas,infects,60223
Probstmayria sp.,western lowland gorillas,infects,60223
spirurid,western lowland gorillas,infects,60223
trichuroid,western lowland gorillas,infects,60223
trematodes,western lowland gorillas,infects,60223
Bai Hokou,western lowland gorillas,location of,60223
Dzangha-Ndoki National Park,western lowland gorillas,location of,60223
Central African Republic,western lowland gorillas,location of,60223
health-monitoring program,western lowland gorillas,monitors,60223
ecotourism,western lowland gorillas,affects,60223
Colobus vellerosus,Entamoeba sp.,hosts,60200
Colobus vellerosus,Isospora sp.,hosts,60200
Colobus vellerosus,Ascaris sp.,hosts,60200
Colobus vellerosus,Enterobius sp.,hosts,60200
Colobus vellerosus,Trichuris sp.,hosts,60200
Colobus vellerosus,Strongyle sp.,hosts,60200
Colobus vellerosus,Giardia sp.,hosts,60200
Colobus vellerosus,Blastocystis sp.,hosts,60200
Entamoeba sp.,Colobus vellerosus,infects,60200
Isospora sp.,Colobus vellerosus,infects,60200
Ascaris sp.,Colobus vellerosus,infects,60200
Enterobius sp.,Colobus vellerosus,infects,60200
Trichuris sp.,Colobus vellerosus,infects,60200
Strongyle sp.,Colobus vellerosus,infects,60200
Giardia sp.,Colobus vellerosus,infects,60200
Blastocystis sp.,Colobus vellerosus,infects,60200
Boabeng-Fiema Monkey Sanctuary,Colobus vellerosus,lives in,60200
Ghana,Boabeng-Fiema Monkey Sanctuary,location of,60200
Fecal samples,Fecal floatation,detected by,60200
Fecal floatation,Entamoeba sp.,detected,60200
Fecal floatation,Isospora sp.,detected,60200
Fecal floatation,Ascaris sp.,detected,60200
Fecal floatation,Enterobius sp.,detected,60200
Fecal floatation,Trichuris sp.,detected,60200
Fecal floatation,Strongyle sp.,detected,60200
Fluorescein labeled antibodies,Giardia sp.,detected,60200
PCR techniques,G. duodenalis Assemblage B,characterized,60200
PCR techniques,Blastocystis sp.,identified,60200
Age,Parasite prevalence,no correlation with,60200
Rank,Parasite prevalence,no correlation with,60200
I. belli,Isospora sp.,morphologically resembles,60200
G. duodenalis Assemblage B,Anthropozoonotic transmission,indicates,60200
G. duodenalis Assemblage B,Zoonotic transmission,indicates,60200
Pan troglodytes,Intestinal parasites,hosts,60303
Intestinal parasites,Pan troglodytes,infects,60303
Papio Spp.,Intestinal parasites,hosts,60303
Intestinal parasites,Papio Spp.,infects,60303
P. anubis,Intestinal parasites,hosts,60303
Intestinal parasites,P. anubis,infects,60303
P. papio,Intestinal parasites,hosts,60303
Intestinal parasites,P. papio,infects,60303
Gombe,Pan troglodytes,location of,60303
Gombe,Papio Spp.,location of,60303
Mt. Assirik,Pan troglodytes,location of,60303
Mt. Assirik,Papio Spp.,location of,60303
nematodes,Intestinal parasites,type of,60303
fecal specimens,Intestinal parasites,detected by,60303
infection,Intestinal parasites,caused by,60303
incidence of infection,Pan troglodytes,measured in,60303
incidence of infection,Papio Spp.,measured in,60303
prevalence of infection,baboons,measured in,60303
Tana River red colobus,gastrointestinal parasites,hosts,60178
Procolobus rufomitratus,gastrointestinal parasites,hosts,60178
Cercocebus galeritus,gastrointestinal parasites,hosts,60178
crested mangabey,gastrointestinal parasites,hosts,60178
gastrointestinal parasites,Tana River red colobus,infects,60178
gastrointestinal parasites,Procolobus rufomitratus,infects,60178
gastrointestinal parasites,Cercocebus galeritus,infects,60178
gastrointestinal parasites,crested mangabey,infects,60178
nematodes,gastrointestinal parasites,is a type of,60178
protozoans,gastrointestinal parasites,is a type of,60178
Tana River,Tana River red colobus,is habitat of,60178
Tana River,crested mangabey,is habitat of,60178
Kenya,Tana River,is location of,60178
Tana River red colobus,Tana River,lives in,60178
crested mangabey,Tana River,lives in,60178
Tana River red colobus,behavioral ecology,has,60178
crested mangabey,behavioral ecology,has,60178
Tana River red colobus,body size,has,60178
crested mangabey,body size,has,60178
crested mangabey,terrestrial omnivores,is,60178
crested mangabey,social groups,lives in,60178
males,prevalence of gastrointestinal parasites,has,60178
lactating females,prevalence of gastrointestinal parasites,has,60178
nonlactating females,prevalence of gastrointestinal parasites,has,60178
Phagicola angrense,Procyon lotor,infects,60350
Procyon lotor,Phagicola angrense,hosts,60350
Procyon lotor,Parramore Island,lives in,60350
Parramore Island,Virginia,located in,60350
Virginia,USA,located in,60350
Phagicola angrense,enteritis,causes,60350
enteritis,stomach,affects,60350
enteritis,intestines,affects,60350
enteritis,fetid bloody material,characterized by,60350
enteritis,necrosis,characterized by,60350
enteritis,acute hemorrhage,characterized by,60350
trypanosomes,wild animals,infects,60415
wild animals,trypanosomes,hosts,60415
southern Cameroon,wild animals,location of,60415
Bipindi,wild animals,location of,60415
polymerase chain reaction (PCR),trypanosomes,detects,60415
Quantitative buffy coat (QBC),trypanosomes,detects,60415
Kit for in vitro isolation (KIVI),trypanosomes,fails to isolate,60415
T. brucei s.l.,wild animals,infects,60415
T. congolense forest type,wild animals,infects,60415
T. congolense savannah type,wild animals,infects,60415
T. vivax,wild animals,infects,60415
T. simiae,wild animals,infects,60415
T. b. gambiense group 1,wild animals,infects,60415
Cercocebus torquatus,T. b. gambiense group 1,hosts,60415
Cercopithecus nictitans,T. b. gambiense group 1,hosts,60415
Cephalophus dorsalis,T. b. gambiense group 1,hosts,60415
C. monticola,T. b. gambiense group 1,hosts,60415
Nandinia binotata,T. b. gambiense group 1,hosts,60415
Genetta servalina,T. b. gambiense group 1,hosts,60415
Cricetomys gambianus,T. b. gambiense group 1,hosts,60415
Atherurus africanus,T. b. gambiense group 1,hosts,60415
sleeping sickness,trypanosomes,caused by,60415
Central Africa,sleeping sickness,location of,60415
Plasmodium brasilianum,non-human primates,infects,60412
non-human primates,Plasmodium brasilianum,hosts,60412
Plasmodium brasilianum,man,infects,60412
man,Plasmodium brasilianum,hosts,60412
Plasmodium brasilianum,Simian malaria,causes,60412
Simian malaria,zoonosis,is a type of,60412
Brazilian Amazon,Balbina,location of,60412
Brazilian Amazon,Samuel,location of,60412
Balbina,Alouatta seniculus straminea,location of,60412
Balbina,Chiropotes satanas chiropotes,location of,60412
Balbina,Ateles paniscus paniscus,location of,60412
Samuel,Saimiri ustus,location of,60412
Samuel,Ateles paniscus chamek,location of,60412
Alouatta seniculus straminea,Plasmodium brasilianum,hosts,60412
Chiropotes satanas chiropotes,Plasmodium brasilianum,hosts,60412
Ateles paniscus paniscus,Plasmodium brasilianum,hosts,60412
Saimiri ustus,Plasmodium brasilianum,hosts,60412
Ateles paniscus chamek,Plasmodium brasilianum,hosts,60412
Hepatozoon americanum,coyotes,infects,60423
coyotes,Hepatozoon americanum,hosts,60423
coyotes,central Oklahoma,found in,60423
central Oklahoma,Oklahoma,part of,60423
Oklahoma,USA,part of,60423
coyotes,Gulf Coast ticks,infested with,60423
Amblyomma maculatum,coyotes,found on,60423
Hepatozoon americanum,skeletal muscle,found in,60423
Hepatozoon americanum,cardiac muscle,found in,60423
hepatozoonosis,Hepatozoon americanum,caused by,60423
canine hepatozoonosis,North America,epizootiology of,60423
Leishmania (Viannia) shawi sp. n.,monkeys,infects,60444
monkeys,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,sloths,infects,60444
sloths,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,procyonids,infects,60444
procyonids,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Cebus apella,infects,60444
Cebus apella,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Chiropotes satanus,infects,60444
Chiropotes satanus,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Choloepus didactylus,infects,60444
Choloepus didactylus,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Bradypus tridactylus,infects,60444
Bradypus tridactylus,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Nasua nasua,infects,60444
Nasua nasua,Leishmania (Viannia) shawi sp. n.,hosts,60444
Lutzomyia whitmani,Leishmania (Viannia) shawi sp. n.,transmits,60444
Leishmania (Viannia) shawi sp. n.,primary forest,is found in,60444
primary forest,State of Pará,is located in,60444
State of Pará,north Brazil,is located in,60444
Hepatozoon sp.,Martes melampus,infects,60487
Martes melampus,Hepatozoon sp.,hosts,60487
Martes melampus,wild martens,common name of,60487
wild martens,Martes melampus,latin name of,60487
Hepatozoon sp.,hepatozoonosis,causes,60487
hepatozoonosis,heart,affects,60487
hepatozoonosis,perirenal adipose tissue,affects,60487
hepatozoonosis,diaphragm,affects,60487
hepatozoonosis,mesentery,affects,60487
hepatozoonosis,tongue,affects,60487
hepatozoonosis,omentum,affects,60487
hepatozoonosis,perisplenic adipose tissue,affects,60487
Gifu,hepatozoonosis,location of,60487
Japan,hepatozoonosis,location of,60487
1991,hepatozoonosis,year of,60487
1992,hepatozoonosis,year of,60487
96%,hepatozoonosis,prevalence of,60487
Sarcoptes scabiei,sarcoptic mange,causes,60566
sarcoptic mange,Vulpes vulpes,infects,60566
Vulpes vulpes,Sarcoptes scabiei,hosts,60566
Vulpes vulpes,canine distemper,hosts,60566
canine distemper,Vulpes vulpes,infects,60566
Vulpes vulpes,ticks,hosts,60566
ticks,Vulpes vulpes,infects,60566
southeastern United States,Vulpes vulpes,location of,60566
1967 to 1995,Vulpes vulpes,time period of,60566
Vulpes vulpes,sarcoptic mange,has disease,60566
Vulpes vulpes,traumatic injury,has disease,60566
Vulpes vulpes,canine distemper,has disease,60566
Vulpes vulpes,capture myopathy,has disease,60566
Vulpes vulpes,congenital absence of guard hairs,has disease,60566
Vulpes vulpes,intradermal tick infestation,has disease,60566
Vulpes vulpes,otodectic mange,has disease,60566
Vulpes vulpes,toxicosis,has disease,60566
Vulpes vulpes,morbidity,has morbidity,60566
Sarcocystis,Ursus americanus,infects,60553
Ursus americanus,Sarcocystis,hosts,60553
bear,Ursus americanus,common name of,60553
Ursus americanus,bear,latin name of,60553
black bear,Ursus americanus,common name of,60553
Ursus americanus,black bear,latin name of,60553
North Carolina,Ursus americanus,location of,60553
Sarcocystis infection,skeletal muscles,affects,60553
skeletal muscles,Sarcocystis infection,affected by,60553
Sarcocystis,sarcocysts,forms,60553
sarcocysts,Sarcocystis,formed by,60553
sarcocysts,skeletal muscles,found in,60553
skeletal muscles,sarcocysts,hosts,60553
villar protrusions,sarcocysts,part of,60553
sarcocysts,villar protrusions,has,60553
bradyzoites,sarcocysts,part of,60553
sarcocysts,bradyzoites,has,60553
Toxoplasma gondii,white-tailed deer,infects,60511
white-tailed deer,Toxoplasma gondii,hosts,60511
white-tailed deer,Odocoileus virginianus,latin name of,60511
Odocoileus virginianus,white-tailed deer,common name of,60511
Alabama,white-tailed deer,location of,60511
heart tissue,white-tailed deer,part of,60511
direct agglutination test,antibodies,detects,60511
sections of heart muscle,heart tissue,part of,60511
tissue cysts,sections of heart muscle,found in,60511
Toxoplasma gondii,infection,causes,60511
infection,white-tailed deer,affected,60511
Sarcocystis,Japanese raccoon dogs,infects,60488
Japanese raccoon dogs,Sarcocystis,hosts,60488
Sarcocystis,Japanese red fox,infects,60488
Japanese red fox,Sarcocystis,hosts,60488
Sarcocystis,Japanese martens,infects,60488
Japanese martens,Sarcocystis,hosts,60488
Sarcocystis,Japanese badgers,infects,60488
Japanese badgers,Sarcocystis,hosts,60488
Honshu Island,Japanese raccoon dogs,location of,60488
Honshu Island,Japanese red fox,location of,60488
Honshu Island,Japanese martens,location of,60488
Honshu Island,Japanese badgers,location of,60488
Muscular sarcocystosis,muscles,affects,60488
Sarcocystis,Muscular sarcocystosis,causes,60488
Japanese raccoon dogs,Honshu,found in,60488
Japanese red fox,Honshu,found in,60488
Japanese martens,Honshu,found in,60488
Japanese badgers,Honshu,found in,60488
Toxoplasma gondii,Vulpes vulpes,infects,60565
Vulpes vulpes,Toxoplasma gondii,hosts,60565
Vulpes vulpes,red fox,common name of,60565
red fox,Vulpes vulpes,latin name of,60565
Toxoplasma gondii,Acute disseminated toxoplasmosis,causes,60565
Acute disseminated toxoplasmosis,neurological disease,affected,60565
Vulpes vulpes,Fairmount Park,lives in,60565
Fairmount Park,Philadelphia,located in,60565
Philadelphia,Pennsylvania,located in,60565
Pennsylvania,USA,located in,60565
Toxoplasma gondii,liver,found in,60565
Toxoplasma gondii,lungs,found in,60565
Toxoplasma gondii,adrenal glands,found in,60565
Toxoplasma gondii,immunohistochemical staining,detected by,60565
Toxoplasma gondii,Rocky Mountain bighorn sheep,infects,60516
Rocky Mountain bighorn sheep,Toxoplasma gondii,hosts,60516
Rocky Mountain bighorn sheep,encephalitis,has,60516
encephalitis,Toxoplasma gondii,caused by,60516
Toxoplasma gondii,encephalitis,causes,60516
Rocky Mountain bighorn sheep,pneumonic pasteurellosis,has,60516
pneumonic pasteurellosis,Pasteurella,associated with,60516
Pasteurella,pneumonic pasteurellosis,causes,60516
Hells Canyon area,Washington,located in,60516
Washington,USA,part of,60516
Ovis canadensis canadensis,Rocky Mountain bighorn sheep,latin name of,60516
Rocky Mountain bighorn sheep,Ovis canadensis canadensis,common name of,60516
brain,encephalitis,affected by,60516
encephalitis,multifocal necrotizing and nonsuppurative encephalitis,characterized by,60516
multifocal necrotizing and nonsuppurative encephalitis,immunohistochemistry,detected by,60516
Toxoplasma gondii,immunohistochemistry,detected by,60516
Cryptosporidium,western lowland gorillas,infects,60460
western lowland gorillas,Cryptosporidium,hosts,60460
Cryptosporidium,chimpanzees,infects,60460
