source_text,target_text,relation_type,doc_id
"Setaria thwaitei Mönnig, 1933",Kobus ellipsiprymnus,infects,60229
"Setaria thwaitei Mönnig, 1933",Oryx gazella,infects,60229
Hippotragus niger,"Setaria thwaitei Mönnig, 1933",hosts,60229
Hippotragus equinus,"Setaria thwaitei Mönnig, 1933",hosts,60229
Kobus ellipsiprymnus,"Setaria thwaitei Mönnig, 1933",hosts,60229
Oryx gazella,"Setaria thwaitei Mönnig, 1933",hosts,60229
scanning electron microscopy,"Setaria thwaitei Mönnig, 1933",detected by,60229
measurements,adult worms,measurement of,60229
anterior regions,"Setaria thwaitei Mönnig, 1933",part of,60229
posterior regions,"Setaria thwaitei Mönnig, 1933",part of,60229
"Setaria thwaitei Mönnig, 1933",South Africa,found in,60229
Spirometra erinacei,small intestine,infects,60201
Conepatus chinga,Spirometra erinacei,hosts,60201
Conepatus chinga,Abra La Raya,found in,60201
Conepatus chinga,Cusco,found in,60201
Conepatus chinga,Peru,found in,60201
four,Spirometra erinacei,measurement of,60201
first report,Conepatus chinga,describes,60201
Eimeria,Capricornis crispus,infects,60431
Eimeria,Capricornis swinhoei,infects,60431
Capricornis crispus,Eimeria,hosts,60431
Capricornis swinhoei,Eimeria,hosts,60431
Eimeria kamoshika,Capricornis crispus,infects,60431
Eimeria kamoshika,Capricornis swinhoei,infects,60431
Capricornis crispus,Eimeria kamoshika,hosts,60431
Capricornis swinhoei,Eimeria kamoshika,hosts,60431
fecal samples,Capricornis crispus,found in,60431
fecal samples,Capricornis swinhoei,found in,60431
Capricornis crispus,Japan,found in,60431
Capricornis swinhoei,Japan,found in,60431
Eimeria,fecal samples,found in,60431
Eimeria kamoshika,fecal samples,found in,60431
oocysts,Eimeria,found in,60431
sporocysts,Eimeria,found in,60431
Stieda body,Eimeria,found in,60431
sporocyst residuum,Eimeria,found in,60431
polar granules,Eimeria,found in,60431
oocyst residuum,Eimeria,found in,60431
micropyle,Eimeria,found in,60431
oocysts,micrometers,measured in,60431
sporocysts,micrometers,measured in,60431
Hepatozoon species,myocardium,infects,60486
Hepatozoon species,Japanese Martens,infects,60486
Japanese Martens,Hepatozoon species,hosts,60486
Hepatozoon sp.,histological methods,detected by,60486
Hepatozoon sp.,molecular methods,detected by,60486
Hepatozoon sp.,myocardium,found in,60486
merozoites,Hepatozoon species,part of,60486
gametocytes,Hepatozoon species,part of,60486
schizonts,Hepatozoon species,part of,60486
phagocytes,merozoites,hosts,60486
phagocytes,gametocytes,hosts,60486
schizonts,36.9 ± 5.7 x 28.9 ± 3.4 μm,measured as,60486
schizonts,20-60 nuclei,has,60486
partial 18S rRNA gene sequence,Hepatozoon sp.,analyzed in,60486
Tana River red colobus,Tana River red colobus,no_relationship,60177
"Entopolypoides macaci Mayer, 1934",African baboon,infects,60522
African baboon,"Entopolypoides macaci Mayer, 1934",hosts,60522
"Entopolypoides macaci Mayer, 1934",Papio cynocephalus L. 1766,does not infect,60522
Parasitemia,Splenectomy,is affected by,60522
Splenectomy,Hemoglobin,affects,60522
Splenectomy,RBC counts,affects,60522
Differentiation,"Entopolypoides macaci Mayer, 1934",differentiates,60522
Differentiation,Hepatocystis kochi,differentiates,60522
Ancylostoma braziliense,Panthera leo,infects,60306
Gnathostoma spinigerum,Panthera leo,infects,60306
Uncinaria stenocephala,Panthera leo,infects,60306
Toxoplasma gondii,Panthera leo,infects,60306
Isospora felis,Panthera leo,infects,60306
Panthera leo,Ancylostoma braziliense,hosts,60306
Panthera leo,Gnathostoma spinigerum,hosts,60306
Panthera leo,Uncinaria stenocephala,hosts,60306
Panthera leo,Toxoplasma gondii,hosts,60306
Panthera leo,Isospora felis,hosts,60306
flotation technique,faecal helminth egg,detected by,60306
McMaster method,oocyst,detected by,60306
14866 oocysts per gram of faeces,Isospora felis,measurement of,60306
winter 2003,14866 oocysts per gram of faeces,time of,60306
lion scats,opportunistic collection,collected by,60306
infection rates,habitat,affected by,60306
infection rates,semi-captive conditions,affected by,60306
infection rates,deworming,affected by,60306
Intu Afrika Kalahari Game Reserve,endoparasite survey,location of,60306
southwestern Kalahari,Intu Afrika Kalahari Game Reserve,location of,60306
Namibia,southwestern Kalahari,location of,60306
winter 2003,endoparasite survey,time of,60306
summer 2004,endoparasite survey,time of,60306
western lowland gorillas,western lowland gorillas,no_relationship,60223
Colobus vellerosus,Colobus vellerosus,no_relationship,60200
Gombe,Tanzania,is located in,60303
Mt. Assirik,Senegal,is located in,60303
Pan troglodytes,fecal specimens,provide,60303
Papio spp.,fecal specimens,provide,60303
fecal specimens,presence or absence of parasites,are analyzed for,60303
intestinal parasites,nematodes,include,60303
Gombe,prevalence of infection,has higher,60303
Gombe,intestinal parasite loads,has higher,60303
Experimental and clinical parasitology,fecal specimens,is used to analyze,60303
gastrointestinal parasites,Tana River red colobus,infects,60178
gastrointestinal parasites,crested mangabey,infects,60178
Tana River red colobus,gastrointestinal parasites,hosts,60178
crested mangabey,gastrointestinal parasites,hosts,60178
fecal egg counts,prevalence of gastrointestinal parasites,proxies,60178
prevalence of gastrointestinal parasites,behavioral ecology,affected by,60178
terrestrial omnivores,prevalence of gastrointestinal parasites,affected by,60178
social group size,prevalence of gastrointestinal parasites,affected by,60178
home range,prevalence of gastrointestinal parasites,affected by,60178
nematodes,crested mangabey,infects,60178
protozoans,crested mangabey,infects,60178
nematodes,Tana River red colobus,infects,60178
protozoans,Tana River red colobus,infects,60178
males,prevalence of gastrointestinal parasites,affected by,60178
lactating females,prevalence of gastrointestinal parasites,affected by,60178
nonlactating females,prevalence of gastrointestinal parasites,affected by,60178
Phagicola angrense,Procyon lotor,infects,60350
Procyon lotor,Phagicola angrense,hosts,60350
Phagicola angrense,enteritis,causes,60350
Procyon lotor,"Parramore Island, Virginia (USA)",found in,60350
Procyon lotor,weak,was,60350
Procyon lotor,ataxic,was,60350
Procyon lotor,melanic soft feces,had,60350
Procyon lotor,emaciated,was,60350
Procyon lotor,pale,was,60350
Procyon lotor,ascites,had,60350
Procyon lotor,prominent mesenteric vessels,had,60350
Procyon lotor,fetid bloody material,contained,60350
Procyon lotor,necrosis,had,60350
Procyon lotor,acute hemorrhage,had,60350
Procyon lotor,plasma cells,had,60350
Procyon lotor,eosinophils,had,60350
Procyon lotor,lamina propria,had,60350
Procyon lotor,crypts,had,60350
Procyon lotor,epithelium,had,60350
Trypanosomes,Wild animals,infects,60415
Wild animals,Trypanosomes,hosts,60415
T. brucei s.l.,Ungulates,infects,60415
Ungulates,T. brucei s.l.,hosts,60415
T. congolense forest type,Rodents,infects,60415
Rodents,T. congolense forest type,hosts,60415
T. congolense savannah type,Pangolins,infects,60415
Pangolins,T. congolense savannah type,hosts,60415
T. vivax,Carnivores,infects,60415
Carnivores,T. vivax,hosts,60415
T. simiae,Reptiles,infects,60415
Reptiles,T. simiae,hosts,60415
T. b. gambiense group 1,Primates,infects,60415
Primates,T. b. gambiense group 1,hosts,60415
T. b. gambiense group 1,Cercocebus torquatus,infects,60415
Cercocebus torquatus,T. b. gambiense group 1,hosts,60415
Plasmodium brasilianum,non-human primates,infects,60412
non-human primates,Plasmodium brasilianum,hosts,60412
Plasmodium brasilianum,zoonotic potential,has,60412
zoonotic potential,Plasmodium brasilianum,of,60412
Plasmodium brasilianum,126,detected in,60412
126,Balbina,examined in,60412
Plasmodium brasilianum,252,detected in,60412
252,Samuel,examined in,60412
15.8%,126,measurement of,60412
9.9%,252,measurement of,60412
32.3%,Alouatta seniculus straminea,infection rate of,60412
50%,Chiropotes satanas chiropotes,infection rate of,60412
21%,Saimiri ustus,infection rate of,60412
28.6%,Ateles paniscus chamek,infection rate of,60412
Alouatta seniculus straminea,red-howler monkey,common name of,60412
Chiropotes satanas chiropotes,bearded-saki,common name of,60412
Ateles paniscus paniscus,spider-monkey,common name of,60412
Ateles paniscus chamek,black-faced-spider-monkey,common name of,60412
Saimiri ustus,squirrel-monkey,common name of,60412
Hepatozoonosis,tissue stages,has tissue stages in,60423
Hepatozoonosis,skeletal muscle,infects,60423
Hepatozoonosis,cardiac muscle,infects,60423
epizootiology,Oklahoma,studied in,60423
Oklahoma,USA,located in,60423
USA,North America,part of,60423
Leishmania (Viannia) shawi sp. n.,monkey,found in,60444
Leishmania (Viannia) shawi sp. n.,Cebus apella,found in,60444
Leishmania (Viannia) shawi sp. n.,Chiropotes satanus,found in,60444
Leishmania (Viannia) shawi sp. n.,sloth,found in,60444
Leishmania (Viannia) shawi sp. n.,Choloepus didactylus,found in,60444
Leishmania (Viannia) shawi sp. n.,Bradypus tridactylus,found in,60444
Leishmania (Viannia) shawi sp. n.,procyonid,found in,60444
Leishmania (Viannia) shawi sp. n.,Nasua nasua,found in,60444
Leishmania (Viannia) shawi sp. n.,Lutzomyia whitmani,transmitted by,60444
Leishmania (Viannia) shawi sp. n.,morphology,identified using,60444
Leishmania (Viannia) shawi sp. n.,isoenzyme profiles,identified using,60444
Leishmania (Viannia) shawi sp. n.,kDNA buoyant densities,identified using,60444
Leishmania (Viannia) shawi sp. n.,monoclonal antibodies,identified using,60444
Leishmania (Viannia) shawi sp. n.,primary forest,found in,60444
Leishmania (Viannia) shawi sp. n.,Pará,found in,60444
Leishmania (Viannia) shawi sp. n.,north Brazil,found in,60444
Hepatozoon sp.,wild marten,infects,60487
wild marten,Hepatozoon sp.,hosts,60487
Hepatozoon sp.,heart,found in,60487
Hepatozoon sp.,perirenal adipose tissue,found in,60487
Hepatozoon sp.,diaphragm,found in,60487
Hepatozoon sp.,mesentery,found in,60487
Hepatozoon sp.,tongue,found in,60487
Hepatozoon sp.,omentum,found in,60487
Hepatozoon sp.,perisplenic adipose tissue,found in,60487
Hepatozoon sp.,Gifu,found in,60487
Hepatozoon sp.,1991,found in,60487
Hepatozoon sp.,1992,found in,60487
96%,heart,prevalence of,60487
36%,perirenal adipose tissue,prevalence of,60487
10 to 15%,diaphragm,prevalence of,60487
10 to 15%,mesentery,prevalence of,60487
10 to 15%,tongue,prevalence of,60487
10 to 15%,omentum,prevalence of,60487
10 to 15%,perisplenic adipose tissue,prevalence of,60487
red foxes,sarcoptic mange,diagnosed with,60566
red foxes,traumatic injury,diagnosed with,60566
red foxes,canine distemper,diagnosed with,60566
red foxes,capture myopathy,diagnosed with,60566
red foxes,congenital absence of guard hairs,diagnosed with,60566
red foxes,intradermal tick infestation,diagnosed with,60566
red foxes,otodectic mange,diagnosed with,60566
red foxes,toxicosis,diagnosed with,60566
sarcoptic mange,red foxes,diagnosed in,60566
sarcoptic mange,southeastern United States,found in,60566
sarcoptic mange,65%,percentage of,60566
red foxes,1967 to 1995,examined from,60566
red foxes,southeastern United States,submitted from,60566
Sarcocystis species,Ursus americanus,infects,60553
Ursus americanus,Sarcocystis species,hosts,60553
Sarcocystis species,skeletal muscles,found in,60553
Ursus americanus,North Carolina,from,60553
Sarcocystis species,45 x 37.5 microm,measurement,60553
Sarcocystis species,67.5 x 50 microm,measurement,60553
Sarcocystis species,thin (<2 microm) sarcocyst wall,has,60553
villar protrusions,Sarcocystis species,part of,60553
villar protrusions,up to 2 microm long,measurement,60553
villar protrusions,up to 0.7 microm wide,measurement,60553
bradyzoites,Sarcocystis species,part of,60553
bradyzoites,approximately 6 X 2.5 microm,measurement,60553
Muscular Sarcocystis infection,Ursus americanus,first report,60553
white-tailed deer,Alabama,from,60511
white-tailed deer,Toxoplasma gondii,tested for,60511
direct agglutination test,white-tailed deer,used on,60511
serum,heart tissue,collected from,60511
heart tissue,20-gram,weighed,60511
direct agglutination test,antibodies,detected in,60511
antibodies,1:50,present at,60511
white-tailed deer,21%,had seroprevalence of,60511
44%,21%,of which,60511
mice,direct agglutination test,used in,60511
Sarcocystis,Japanese raccoon dogs,infects,60488
Sarcocystis,Japanese red fox,infects,60488
Sarcocystis,Japanese martens,infects,60488
Sarcocystis,Japanese badgers,infects,60488
Japanese raccoon dogs,Sarcocystis,hosts,60488
Japanese red fox,Sarcocystis,hosts,60488
Japanese martens,Sarcocystis,hosts,60488
Japanese badgers,Sarcocystis,hosts,60488
Toxoplasma gondii,red fox,infects,60565
red fox,Toxoplasma gondii,hosts,60565
red fox,Fairmount Park,found in,60565
Fairmount Park,Philadelphia,located in,60565
Philadelphia,Pennsylvania,located in,60565
Pennsylvania,USA,located in,60565
Toxoplasma gondii,liver,found in,60565
Toxoplasma gondii,lungs,found in,60565
Toxoplasma gondii,adrenal glands,found in,60565
liver,pale foci,has,60565
liver,necrosis,has,60565
lungs,necrosis,has,60565
adrenal glands,necrosis,has,60565
Toxoplasma gondii,immunohistochemical staining,detected by,60565
red fox,neurological disease,affected by,60565
red fox,rabies antigen,does not host,60565
red fox,distemper virus,does not host,60565
Toxoplasma gondii,toxoplasmosis,causes,60565
pale foci,4 mm,measurement of,60565
Toxoplasma gondii,Rocky Mountain bighorn sheep,infects,60516
Rocky Mountain bighorn sheep,Toxoplasma gondii,hosts,60516
Toxoplasma gondii,encephalitis,causes,60516
Rocky Mountain bighorn sheep,pneumonic pasteurellosis,suffered from,60516
Toxoplasma gondii,brain,found in,60516
Hells Canyon area,Pasteurella-associated pneumonia,associated with,60516
Hells Canyon area,mortality,associated with,60516
Toxoplasma gondii,immunohistochemistry,detected by,60516
first report,Toxoplasma gondii,reports,60516
first report,Rocky Mountain bighorn sheep,reports,60516
legacy of low-impact logging,free-ranging gorillas and chimpanzees,does not infect,60460
Cryptosporidium,western lowland gorillas,does not infect,60460
Cryptosporidium,chimpanzees,does not infect,60460
Giardia,western lowland gorillas,infects,60460
Giardia,chimpanzees,infects,60460
western lowland gorillas,Giardia,hosts,60460
chimpanzees,Giardia,hosts,60460
study,3.73%,measurement of,60460
Megatrypanum trypanosomes,European Cervidae,isolated from,60430
Megatrypanum trypanosomes,fallow deer,isolated from,60430
Megatrypanum trypanosomes,red deer,isolated from,60430
Megatrypanum trypanosomes,roe deer,isolated from,60430
Trypanosoma (Megatrypanum) theileri,cattle,isolated from,60430
Megatrypanum trypanosomes,Schneider's Drosophila medium,propagated in,60430
Megatrypanum trypanosomes,isoenzyme analysis,characterized by,60430
Megatrypanum trypanosomes,molecular karyotyping,characterized by,60430
isocitrate dehydrogenase,starch gel electrophoresis,visualized after,60430
phosphoglucomutase,starch gel electrophoresis,visualized after,60430
Megatrypanum trypanosomes,roe deer,parasitizing,60430
Megatrypanum trypanosomes,red deer,infecting,60430
Megatrypanum trypanosomes,fallow deer,infecting,60430
chromosomes,pulsed-field gradient gel electrophoresis (PFGE),separated by,60430
chromosomes,Megatrypanum trypanosomes,contained in,60430
FY (DARC) gene,chemokine receptor,codes for,60523
chemokine receptor,erythrocyte,expressed on,60523
chemokine receptor,Plasmodium vivax,entry point for,60523
Plasmodium vivax,erythrocyte,infects,60523
Hepatocystis,yellow baboons,infects,60523
genetic variation,Hepatocystis,associated with,60523
in vitro reporter gene assays,genetic variation,confirm,60523
genetic variation,non-neutral evolution,suggests,60523
retrospective serosurvey,1996,conducted in,59954
retrospective serosurvey,Botswana,conducted in,59954
retrospective serosurvey,African wild dogs,focused on,59954
retrospective serosurvey,canine distemper virus (CDV),found exposure to,59954
M genome,tissues,found in,59037
M genome,serum,found in,59037
M genome,Peromyscus leucopus,found in,59037
serum,epitope,does not recognize,59037
M genome,Four Corners virus,differs from,59037
Peromyscus leucopus,New York virus,harbors,59037
New York virus,hantavirus pulmonary syndrome,causes,59037
New York virus,Peromyscus leucopus,infects,59037
Peromyscus leucopus,New York virus,hosts,59037
nodavirus,nodavirus,no_relationship,57824
Borna disease virus,Japanese macaques,infects,59194
Japanese macaques,Borna disease virus,hosts,59194
Serum samples,Japanese macaques,collected from,59194
ELISA,Serum antibodies,detected by,59194
Western blot,Serum antibodies,detected by,59194
Immunofluorescence assays,Serum antibodies,detected by,59194
RT-PCR,BDV sequences,detected by,59194
BDV sequences,Brain tissue,found in,59194
Brain tissue,Japanese macaques,collected from,59194
Genetic conservation,BDV sequences,property of,59194
Unique differences,BDV sequences,property of,59194
Mamastrovirus,cheetah,infects,58337
cheetah,Mamastrovirus,hosts,58337
Mamastrovirus,lethargy,causes,58337
Mamastrovirus,anorexia,causes,58337
Mamastrovirus,watery diarrhea,causes,58337
Mamastrovirus,regurgitation,causes,58337
Mamastrovirus,electron microscopy,detected by,58337
Mamastrovirus,consensus astroviral PCR,detected by,58337
Mamastrovirus,Bayesian and maximum likelihood phylogenetic analyses,detected by,58337
cheetah,bismuth subsalicylate tablets,treated with,58337
cheetah,no other viral pathogens or significant bacterial pathogens,does not host,58337
Influenza A virus,Influenza A virus,no_relationship,60063
Jamestown Canyon virus,white-tailed deer,infects,60043
white-tailed deer,Jamestown Canyon virus,hosts,60043
Bunyamwera group virus,white-tailed deer,infects,60043
white-tailed deer,Bunyamwera group virus,hosts,60043
La Crosse virus,white-tailed deer,infects,60043
white-tailed deer,La Crosse virus,hosts,60043
survey,central Wisconsin,conducted in,60043
survey,1979-1980,conducted during,60043
survey,41,included,60043
survey,serologic evidence,detected,60043
survey,serological evidence,detected,60043
survey,antibody,detected,60043
survey,sera,detected,60043
56%,survey,measurement of,60043
80%,survey,measurement of,60043
5%,survey,measurement of,60043
YF virus (YFV),Alouatta populations,infects,58382
Alouatta populations,YF virus (YFV),hosts,58382
tree hole breeding mosquitoes,nonhuman primates (NHP),infects,58382
nonhuman primates (NHP),tree hole breeding mosquitoes,hosts,58382
YF virus (YFV),black-and-gold howler monkey,infects,58382
black-and-gold howler monkey,YF virus (YFV),hosts,58382
Haemagogus leucocelaenus,black-and-gold howler monkey,infects,58382
State Secretariat of Health,monitoring program,initiated,58382
monitoring program,monkey captures,included,58382
monitoring program,reporting of monkey casualties,included,58382
YF virus (YFV),outbreak,caused,58382
outbreak,Alouatta populations,affected,58382
outbreak,southern Brazil,occurred in,58382
outbreak,Rio Grande do Sul State,occurred in,58382
outbreak,2008-2009,occurred during,58382
howler monkeys,genus Alouatta,belong to,58382
Alouatta caraya,black-and-gold howler monkey,is a,58382
YF virus (YFV),Haemagogus leucocelaenus,was isolated from,58382
Haemagogus leucocelaenus,tree hole breeding mosquitoes,is a,58382
monitoring program,outbreak,was successful in identifying,58382
panel,rabies viruses,includes,59406
rabies viruses,wildlife host species,from,59406
rabies viruses,domestic carnivore species,from,59406
rabies viruses,South Africa,collected from,59406
rabies viruses,1980,collected between,59406
rabies viruses,2005,collected between,59406
rabies viruses,PCR amplicons,studied using,59406
PCR amplicons,G-L intergenic region,specific to,59406
PCR amplicons,nucleoprotein gene,specific to,59406
rabies viruses,nucleotide sequence analyses,analyzed using,59406
nucleotide sequence analyses,phylogenetic groups,revealed,59406
molecular epidemiological investigation,hypothesis,supports,59406
hypothesis,bat-eared foxes,about,59406
wildlife host species,South Africa,in,59406
hepatitis B virus (HBV),gibbon,infects,60004
hepatitis B virus (HBV),chimpanzee,infects,60004
gibbon,hepatitis B virus (HBV),hosts,60004
chimpanzee,hepatitis B virus (HBV),hosts,60004
hepatitis B virus (HBV),monoclonal anti-preS2 antibody (preS2 mAb 116-34),does not bind,60004
hepatitis B virus (HBV),anti-preS1 mAb,does not bind,60004
preS sequence,nucleotide substitution of A for C,has substitution of,60004
preS sequence,alanine,has substitution of,60004
stone marten,European bat lyssavirus type 1,infected with,59229
Survey for bat lyssaviruses,Thailand,conducted in,58774
serum collection,932 bats,from,58774
virus neutralization assays,538,used on,58774
virus neutralization assays,rabies virus,detected antibodies against,58774
virus neutralization assays,Aravan virus,detected antibodies against,58774
virus neutralization assays,Khujand virus,detected antibodies against,58774
virus neutralization assays,Irkut virus,detected antibodies against,58774
virus neutralization assays,Australian bat lyssavirus,detected antibodies against,58774
16,rabies virus,bats positive for,58774
16,Aravan virus,bats positive for,58774
16,Khujand virus,bats positive for,58774
16,Irkut virus,bats positive for,58774
16,Australian bat lyssavirus,bats positive for,58774
new putative lyssavirus genotypes,Thailand,identified in,58774
Pteropus lylei,bat populations,part of,58774
Eonycteris spelaea,bat populations,part of,58774
Hipposideros armiger,bat populations,part of,58774
Rousettus leschennaulti,bat populations,part of,58774
text,text,no_relationship,60098
pseudorabies virus (PRV),European wild boar,infects,60097
European wild boar,pseudorabies virus (PRV),hosts,60097
pseudorabies virus (PRV),enzyme-linked immunosorbent assay (ELISA),detected by,60097
pseudorabies virus (PRV),neutralizing antibodies,detected by,60097
pseudorabies virus (PRV),immunoblotting,detected by,60097
older animals,younger individuals,has higher seroprevalences than,60097
pseudorabies virus (PRV),domestic pig population,does not infect,60097
Infectious pancreatic necrosis virus,Sphyraena sphyraena,detected in,57815
Viral hemorrhagic septicemia virus,Diplodus vulgaris,identified in,57815
Viral nervous necrosis virus,Mullus surmuletus,found in,57815
Reamplification,Cell culture,performed using,57815
Reamplification,Molecular diagnosis,performed using,57815
RGV-9506,Rana grylio,was obtained from,57899
RGV-9807,Rana grylio,was obtained from,57899
RGV-9808,Rana grylio,was obtained from,57899
RGV-9506,FV3,is similar to,57899
RGV-9807,FV3,is similar to,57899
RGV-9808,FV3,is similar to,57899
FV3,severe disease,causes,57899
FV3,lethal syndrome,causes,57899
Rana grylio,severe disease,has,57899
Rana grylio,lethal syndrome,has,57899
FV3,Ranavirus,is type species of,57899
RGV-9506,iridovirus,is,57899
RGV-9807,iridovirus,is,57899
RGV-9808,iridovirus,is,57899
cottontail rabbit papillomavirus,desert cottontail,infects,59668
desert cottontail,cottontail rabbit papillomavirus,hosts,59668
desert cottontail,"Colorado, USA",lives in,59668
cutaneous lesions,desert cottontail,found in,59668
cylindrical masses,desert cottontail,found in,59668
cottontail rabbit papillomavirus,DNA analysis,detected by,59668
cutaneous lesions,virally induced papillomas,is a,59668
cylindrical masses,virally induced papillomas,is a,59668
DNA analysis,cottontail rabbit papillomavirus,indicates,59668
seroprevalence,Dengue virus,of,58651
seroprevalence,Mexican bats,in,58651
seroprevalence,rainy season,during,58651
Erethizon dorsatum,Colorado tick fever virus,infects,58837
Colorado tick fever virus,Erethizon dorsatum,infects,58837
Erethizon dorsatum,Dermacentor andersoni,hosts,58837
Dermacentor andersoni,Colorado tick fever virus,hosts,58837
Rocky Mountain National Park,montane coniferous forest,located in,58837
Erethizon dorsatum,rocky knolls,found in,58837
Erethizon dorsatum,south-facing slopes,found in,58837
Dermacentor andersoni,Erethizon dorsatum,found in,58837
Colorado tick fever virus,neutralizing antibody,detected by,58837
Erethizon dorsatum,neutralizing antibody,has,58837
24.6 +/- 5.4,Dermacentor andersoni,measurement of,58837
17.5-31.4 ticks,Dermacentor andersoni,measurement of,58837
129 to 257,Colorado tick fever virus,measurement of,58837
205,Colorado tick fever virus,measurement of,58837
85%,neutralizing antibody,measurement of,58837
Erethizon dorsatum,CTF ecosystem,utilizes,58837
CTF ecosystem,Rocky Mountain National Park,located in,58837
West Nile virus,white-tailed deer,infects,59380
white-tailed deer,West Nile virus,hosts,59380
West Nile virus,Odocoileus virginianus,infects,59380
Odocoileus virginianus,West Nile virus,hosts,59380
reverse transcription-polymerase chain reaction,West Nile virus,detected by,59380
brain,West Nile virus,detected by,59380
positive result,West Nile virus,detected by,59380
text,src,has source,58254
Avian bornavirus (ABV),Himalayan monal,infects,58190
Himalayan monal,Avian bornavirus (ABV),hosts,58190
ABV genotype 4,juvenile white-bellied caique,infects,58190
juvenile white-bellied caique,ABV genotype 4,hosts,58190
ABV genotype 4,psittacine birds,associated with,58190
Himalayan monal,Order Galliformes,member of,58190
Avian bornavirus (ABV),immunohistochemistry,detected by,58190
Avian bornavirus (ABV),reverse-transcriptase polymerase chain reaction (RT-PCR),detected by,58190
Avian bornavirus (ABV),brain,found in,58190
neurological disease,Avian bornavirus (ABV),caused by,58190
chronic wasting,Avian bornavirus (ABV),caused by,58190
weakness,Avian bornavirus (ABV),caused by,58190
ataxia,Avian bornavirus (ABV),caused by,58190
Himalayan monal,aviary,lives in,58190
psittacine birds,aviary,lives in,58190
measles virus,Japanese macaques,infects,59196
Japanese macaques,measles virus,hosts,59196
measles virus,measles,causes,59196
Japanese macaques,outdoor exhibits,located in,59196
Japanese macaques,temporary indoor caging,located in,59196
Japanese macaques,new outdoor exhibits,located in,59196
measles virus,histopathology,detected by,59196
measles virus,immunohistochemistry (IHC),detected by,59196
measles virus,in situ hybridization (ISH),detected by,59196
measles virus,electron microscopy,detected by,59196
measles virus,lung,found in,59196
measles virus,stomach,found in,59196
measles virus,skin,found in,59196
measles virus,salivary gland,found in,59196
measles virus,cytomegalovirus infection,causes,59196
measles virus,adenoviral pneumonia,causes,59196
measles virus,bacterial pneumonia,causes,59196
measles virus,Candida albicans-associated gingivitis,causes,59196
measles virus,esophagitis,causes,59196
Rabies,Rodents,infects,59228
Rabies,Lagomorphs,infects,59228
104,Rabies,number of,59228
Woodchuck,Rodents,type of,59228
Raccoons,Mid-Atlantic states,lives in,59228
Columbid herpesvirus-1,great horned owls,infects,58036
great horned owls,Columbid herpesvirus-1,hosts,58036
Columbid herpesvirus-1,herpesvirus-induced disease,causes,58036
Necropsy findings,polymerase chain reaction (PCR) testing,detected by,58036
polymerase chain reaction (PCR) testing,Columbid herpesvirus-1,detected,58036
Columbid herpesvirus-1,eosinophilic intranuclear viral inclusion bodies,associated with,58036
hepatic necrosis,great horned owls,observed in,58036
splenic necrosis,great horned owls,observed in,58036
pharyngeal ulceration and necrosis,great horned owls,observed in,58036
gastrointestinal necrosis,great horned owls,observed in,58036
Calgary,Four cases,location of,58036
Alberta,Four cases,location of,58036
