source,target,relation_type,doc_id
Weissenböck et al.,Emergence of Usutu virus,published,67
Chvala et al.,Usutu virus activity and spread,monitored,67
Chvala et al.,Monitoring of Usutu virus activity and spread,published,67
Usutu-virus,West Nile virus,is related to,68
Usutu-virus,blackbirds,infects,68
Usutu-virus,natural transmission cycle,persists in,68
Usutu-virus,mosquitoes,transmits through,68
Usutu-virus,birds,transmits through,68
Usutu-virus,blackbird population,affects,68
climate change,Usutu-virus dynamics,influences,68
I ntergovernmental Panel on Climate Change,climate-warming scenarios,defines,68
IPCC,climate-warming scenarios,defines,68
Vienna,Austria,is located in,68
Usutu-virus,host population,will persist in,68
Usutu-virus,outbreak frequency,will increase in frequency,68
climate change,endemic equilibrium,will lead to,68
Usutu-virus,endemic,will become,68
2000,undetected major outbreaks,is before,68
2040,undetected major outbreaks,is after,68
Usutu virus,avian mortality,causes,69
Usutu virus,Austria,spreads,69
Usutu virus,dead bird,is present in,69
dead bird,reverse-transcriptase polymerase chain reaction,is examined by,69
dead bird,immunohistochemistry,is examined by,69
Usutu virus,blackbirds,is found in,69
Usutu virus,Vienna,emerges,69
herd immunity,Usutu virus,develops,69
usutu virus,domestic goose,infects,70
usutu virus,geese,replicates in,70
usutu virus,domestic goose,does not induce clinical disease,70
usutu virus,domestic goose,does not induce mortality,70
usutu virus,domestic goose,infrequently leads to viraemia or virus shedding,70
bacterial septicaemia,experimental animals,causes death,70
strangulation,experimental animals,causes death,70
usutu virus,organs of inoculated geese,detected in,70
usutu virus,reverse transcriptase-polymerase chain reaction,detected by,70
usutu virus,immunohistochemistry,detected by,70
usutu virus,plasma of one goose,found in,70
usutu virus,organs of inoculated geese,found in,70
geese,inoculated geese,placed in contact with,70
control animals,USUV in their internal organs or plasma,did not exhibit,70
control animals,USUV-specific antibodies,did not exhibit,70
Usutu virus,Eurasian blackbirds,infects,71
Usutu virus,Eurasian blackbirds,isolated from,71
Usutu virus,Brain neurons,detected in,71
Usutu virus,Myocardial fibres,detected in,71
Usutu virus,Splenic capsule,detected in,71
Usutu virus,Renal glomeruli,detected in,71
Usutu virus,Tunica muscularis of intestines,detected in,71
Usutu virus,Proventricular glands,detected in,71
Usutu virus,Lungs,detected in,71
Usutu virus,Hepatic Kupffer cells,detected in,71
West Nile virus,Immunohistochemistry,detected by,71
Usutu virus,In-situ hybridization,detected by,71
Usutu virus,Reverse-transcriptase polymerase chain reaction,detected by,71
Hepatosplenomegaly,Eurasian blackbirds,observed in,71
Neuronal necrosis,Eurasian blackbirds,observed in,71
Myocardial lesions,Eurasian blackbirds,observed in,71
Coagulative necrosis of the liver and spleen,Eurasian blackbirds,observed in,71
Culex pipiens,West Nile virus,hosts,72
Culex pipiens,American robin,feeds on,72
Culex pipiens,House sparrow,feeds on,72
Culex pipiens,Mourning dove,feeds on,72
Culex pipiens,Raccoons,feeds on,72
Culex pipiens,Humans,feeds on,72
Culex pipiens,West Nile virus,carries,72
West Nile virus,Culex pipiens,infects,72
Culex tarsalis,West Nile virus,host_pathogen_interaction,73
Culex tarsalis,American robins,feed_on,73
Culex tarsalis,doves,feed_on,73
American robins,Culex tarsalis,preferenced_host,73
doves,Culex tarsalis,preferenced_host,73
Culex tarsalis,West Nile virus,transmit,73
Culex pipiens,American robins,feeds on,74
West Nile virus,Culex pipiens,transmitted by,74
Culex pipiens,American robins,preferentially feeds on,74
Culex pipiens,West Nile virus,interacts with,74
American robins,West Nile virus,is a host for,74
Culex pipiens,Sternus vulgaris,compared to,74
Culex pipiens,Passer domesticus,compared to,74
mosquitoes,microfilariae,hosts,75
microfilariae,mosquitoes,enhance,75
microfilariae,West Nile virus,transmit,75
West Nile virus,vertebrates,infect,75
passerine,West Nile virus,hosts,75
vertbrates,microfilariae,harbour,75
mosquitoes,passerine,feed,75
passerine,microfilariae,produce,75
microfilariae,mosquito midgut,penetrate,75
West Nile virus,mosquitoes,develop,75
mosquitoes,West Nile virus,transmit,75
Culex pipiens,passerine,feed,75
Cx. tarsalis,passerine,feed,75
American robins,West Nile virus,host,76
Culex mosquitoes,American robins,feed on,76
American robins,West Nile virus,amplify,76
DNA plasmid vaccine,viremia of American robins,reduce,76
DNA plasmid vaccine,infectiousness of American robins,reduce,76
Culex mosquitoes,American robins,bite,76
mosquito,West Nile virus,infects,77
West Nile virus,mosquito,transmitted by,77
American robin,West Nile virus,hosts,77
mosquito,American robin,preference,77
mosquito,House sparrows,avoidance,77
mosquito,Crows,preference,77
Crows,West Nile virus,hosts,77
West Nile virus,Corvids,amplification,77
Canada geese,bornavirus,host,78
bornavirus,Canada geese,infect,78
bornavirus,parrots,infect,78
bornavirus,macaws,infect,78
bornavirus,brain samples,present,78
bornavirus,swab samples,present,78
brain isolates,duck embryo fibroblasts,cultured,78
goose isolates,independent cluster,cluster,78
goose isolates,regulatory sequences,have,78
Borna disease virus,regulatory sequences,have,78
psittacine ABVs,regulatory sequences,lack,78
Brachyspira spp.,vertebrates,colonize,79
Brachyspira spp.,enteric diseases,cause,79
Brachyspira spp.,commensual relationship,display,79
Brachyspira spp.,mallards,colonize,79
Brachyspira spp.,pigs,colonize,79
Brachyspira spp.,chickens,colonize,79
Brachyspira spp.,humans,colonize,79
Brachyspira pilosicoli,mallards,infect,79
Brachyspira intermedia,mallards,infect,79
Brachyspira hyodysenteriae,mallards,infect,79
Brachyspira pilosicoli,high biodiversity,display,79
Brachyspira spp.,anaerobic intestinal spirochaetes,are,79
mallards,Brachyspira hyodysenteriae,habitat_of,80
mallards,Brachyspira suanatina,habitat_of,80
pigs,Brachyspira suanatina,habitat_of,80
mallards,Brachyspira hyodysenteriae,host_of,80
mallards,Brachyspira suanatina,host_of,80
ducklings,Brachyspira hyodysenteriae,host_of,80
ducklings,Brachyspira suanatina,host_of,80
Brachyspira suanatina,ducklings,colonize,80
Brachyspira hyodysenteriae,ducklings,colonize,80
Brachyspira suanatina,ducklings,infect,80
Brachyspira hyodysenteriae,ducklings,infect,80
unaffected birds,Brachyspira suanatina,catch,80
challenge groups,proportion of colonized birds,compare,80
Pig,Brachyspira suanatina,infects,81
Brachyspira suanatina,Intestine,colonizes,81
Brachyspira suanatina,Diarrhoea,induces,81
Mallard,Brachyspira suanatina,hosts,81
Brachyspira suanatina,Brachyspira hyodysenteriae,is similar to,81
Brachyspira suanatina,Brachyspira hyodysenteriae,differs from,81
Brachyspira suanatina,Brachyspira,is a new species of,81
Brachyspira pilosicoli,Pig herds,infections,82
Brachyspira pilosicoli,Grower/finisher pigs,infections,82
Brachyspira pilosicoli,Weaners,infections,82
Brachyspira pilosicoli,Chickens,infections,82
Brachyspira pilosicoli,Wild ducks,infections,82
Brachyspira pilosicoli,Effluent pond water,infections,82
Farm A,Brachyspira pilosicoli,host,82
Farm B,Brachyspira pilosicoli,host,82
Farm B,Farm A,sources,82
Farm B,Chickens,sources,82
Farm B,Wild ducks,sources,82
Farm B,Effluent pond water,sources,82
Phage,Chlamydia psittaci,infects,84
Antiserum,Phage,prepared against,84
Antiserum,Chlamydia psittaci isolates,used to screen,84
Phage,Ducks,infects,84
Chlamydia psittaci,Ducks,recovered from,84
Phage,every isolate examined from common source ducks,not detected in,84
Phage,McCoy cell monolayers infected with the phage-containing strain,could not always be demonstrated by indirect immunofluorescence in,84
Chlamydophila psittaci,Buffalo Green Monkey,hosts,85
Chlamydophila psittaci,tetracyclines,interacts with,85
Chlamydophila psittaci,quinolones,interacts with,85
Chlamydophila psittaci,nested multiplex polymerase chain reaction,is identified by,85
Chlamydophila psittaci,Giménez staining,is visualized by,85
Chlamydophila psittaci,Buffalo Green Monkey kidney cell cultures,is assayed in,85
tetracyclines,Chlamydophila psittaci,inhibit,85
quinolones,Chlamydophila psittaci,inhibit,85
enrofloxacin,Chlamydophila psittaci,inhibit,85
difloxacin,Chlamydophila psittaci,inhibit,85
Chlamydophila psittaci,tetracyclines,is tested against,85
Chlamydophila psittaci,quinolones,is tested against,85
IC50,Chlamydophila psittaci,is calculated for,85
MIC,Chlamydophila psittaci,is calculated for,85
workers,Chlamydophila psittaci,expose,86
Chlamydophila psittaci,ornithosis,infect,86
workers,poultry abattoir and farm,work in,86
poultry abattoir and farm,Chlamydophila psittaci,house,86
workers,rural duck abattoir and farm,work in,86
rural duck abattoir and farm,Chlamydophila psittaci,house,86
workers,pneumonia,contract,86
pneumonia,Chlamydophila psittaci,cause by,86
slaughtering area,high-risk work areas,have,86
blood and feathers,workers,expose,86
respiratory protection,pneumonia,prevent,86
airflow,environmental contamination,reduce,86
environmental contamination,pneumonia,cause,86
Chlamydophila psittaci,Avian,derived from,87
Chlamydophila psittaci,Mammalian,derived from,87
Chlamydophila psittaci,Waterfowl,associated with,87
Chlamydophila psittaci,Human,may represent source for,87
Genotype C,Waterfowl,preferentially associated with,87
Clostridium botulinum,botulotoxin, produces,88
botulotoxin,intestinal contents,found in,88
botulotoxin,liver tissue,found in,88
botulotoxin,stomach contents,found in,88
botulotoxin,wild ducks,found in,88
botulotoxin,gull,found in,88
Clostridium botulinum,sludge sample,isolated from,88
botulotoxin,sludge sample,demonstrated in,88
Anas platyrhynchos,botulotoxin,had,88
Larus ridibundus,botulotoxin,had,88
unknown,ranch mink,host,89
unknown,botulism,pathogen,89
immunization,ranch mink,used for,89
immunization,morbidty and mortality,reduced,89
immunization,botulinum toxin,protected against,89
mallards,botulinum toxin,challenged with,89
mallards,vaccine,imunized with,89
mallards,type C botulinum antitoxin,treated with,89
immunization,recovery from intoxication,had no significant effect on,89
immunized birds,clinical signs and mortality,had less,89
immunized birds,response to second exposure,had less,89
Enterococcus hirae DCH5,hiracin JM79,produces,90
Enterococcus hirae DCH5,Mallard ducks,isolated from,90
Enterococcus hirae DCH5,orfC,contains,90
Enterococcus hirae DCH5,orfD,contains,90
Enterococcus hirae DCH5,orfE,contains,90
Enterococcus hirae DCH5,hirJM79,contains,90
Enterococcus hirae DCH5,hiriJM79,contains,90
hirJM79,hirJM79,encoded by,90
HirJM79,hirJM79,encoded by,90
HiriJM79,hiriJM79,encoded by,90
HirJM79,HiriJM79,immunity protein for,90
HirJM79,Enterococcus hirae DCH5,produced by,90
HirJM79,heterologous hosts,expressed in,90
Mallards,Clostridium botulinum,host,91
Clostridium botulinum,Mallards,pathogen,91
Mallards,Lakes,inhabits,91
Lakes,North America,location,91
Lakes,Canada,location,91
Maggots,Clostridium botulinum,produced,91
Toxin,Clostridium botulinum,produced,91
Birds,Clostridium botulinum,infected,91
Botulism,Mortality,caused,91
Carcass density,Risk of mortality,affects,91
Clostridium botulinum,nerve toxin,produces,92
Clostridium botulinum,bovine,infects,92
type C,pathotype,is a,92
type D,pathotype,is a,92
Clostridium botulinum,organism,is a,92
bovine,Clostridium botulinum,hosts,92
botulism,Clostridium botulinum,is caused by,92
polymerase chain reaction,C. botulinum toxigenic strains,detects,92
PCR,primers,uses,92
mouse bioassay,C. botulinum toxigenic strains,detects,92
PCR,mouse bioassay,is compared to,92
C. botulinum toxigenic strains,bovine samples,are detected in,92
primers,C. botulinum types C and D,are designed for,92
TYG broth,enrichment,is used for,92
CMM broth,enrichment,is used for,92
DNA,crude samples,is extracted from,92
enrichment broths,enrichment,are used for,92
Clostridium botulinum type C,botulinum C/D mosaic toxoid,produces,93
botulinum C/D mosaic toxoid,avian botulism,protects against,93
Clostridium botulinum type C,avian botulism,causes,93
botulism-affected birds,family Anatidae,belong to,93
convalescent sera,antibody,contains,93
ELISA,antibody,detects,93
IgG,antibody,is used as,93
immunized ducks,antibody,develop,93
antibody,toxin,neutralizes,93
ELISA titers,neutralization titers,do not correspond to,93
,Clostridium botulinum type C,contains,94
avian and environmental samples,outbreak of avian botulism,sampled,94
PCR,Clostridium botulinum type C,detects,94
PCR,mouse bioassay,compared,94
samples,PCR,enriched,94
six samples,Clostridium botulinum type C,contains,94
one sample,type C botulinal neurotoxin,contains,94
mallard duck,Clostridium botulinum,infected by,95
Clostridium botulinum,C2 toxin,produces,95
C2 toxin,trypsin,neutralized by,95
Clostridium botulinum,prophages,harbors,95
prophages,loss of function,induce,95
castor bean,ducks,poisons,96
castor bean,seed coat,contains,96
ducks,castor bean,ingest,96
mallards,castor bean,ingest,96
castor bean,ducks,toxic_to,96
Clostridium botulinum,ducks,tested_negative,96
castor bean,ducks,tested_negative,96
botulism,duck,affects,97
Clostridium botulinum,type C toxin,produces,97
type C toxin,serum,is present in,97
serum,type C toxin,contains,97
feces,type C toxin,may contain,97
mallard,type C toxin,ingested,97
mallard,type C toxin in feces,excreted,97
duck,botulism,has,97
waterfowl,Clostridium botulinum,infected by,98
fly larvae,Clostridium botulinum,infected by,98
duck serum,toxin type C,contains,98
extract from fly larvae,toxin type C,contains,98
duck serum,approximately 5 X 10(4) mouse intraperitoneal LD50 of toxin per ml of serum,has,98
extract from fly larvae,approximately 1 X 10(6) mouse intraperitoneal LD50 of toxin per gram of larvae,has,98
Mallard,Clostridium botulinum,hosts,99
Clostridium botulinum,toxin,produces,99
toxin,Mallard,affects,99
Mallard,water,drinks,99
water,conductivity,has,99
conductivity,botulism,affects,99
botulism,clinical signs,causes,99
clinical signs,mortality,lead to,99
Cryptosporidium baileyi,Chickens,infects,100
Cryptosporidium baileyi,Mallards,infects,100
Cryptosporidium baileyi,Oocysts,produces,100
Carrageenan,Peritoneal macrophages,blocks,100
Carrageenan,Peripheral macrophages,blocks,100
Cryptosporidium baileyi,Chickens,is immunogenic to,100
Cryptosporidium baileyi,Mallards,is immunogenic to,100
