source,target,relation_type,doc_id
Mycoplasma gallisepticum,Carpodacus mexicanus,infects,46
Carpodacus mexicanus,Mycoplasma gallisepticum,hosts,46
"Auburn, AL",Mycoplasma gallisepticum,found in,46
1996,similar study,year of study,46
1998,current status,year of study,46
Mycoplasma gallisepticum,"Auburn, AL",found in,46
Carpodacus mexicanus,Mycoplasma gallisepticum,affected by,46
Mycoplasma gallisepticum,polymerase chain reaction,detected by,46
Carpodacus mexicanus,conjunctivitis,experiences,46
Carpodacus mexicanus,Mycoplasma gallisepticum,responds to,46
Mycoplasma gallisepticum,conjunctivitis,causes,46
House Finch,Mycoplasma gallisepticum,hosts,47
Mycoplasma gallisepticum,House Finch,infects,47
House Finch,Minnesota,lives in,47
House Finch,Wildlife Rehabilitation Center of Minnesota,found in,47
Enrofloxacin,Mycoplasma gallisepticum,treats,47
Gentamicin,Mycoplasma gallisepticum,treats,47
Polymerase Chain Reaction (PCR),Mycoplasma gallisepticum,detects,47
Mycoplasma gallisepticum,Conjunctivitis,causes,47
House Finch,Conjunctivitis,has,47
Mycoplasma gallisepticum,House finch,infects,48
House finch,Mycoplasma gallisepticum,hosts,48
Mycoplasma gallisepticum,Nests,found in,48
Nests,location,located in,48
Eggs,Mycoplasma gallisepticum,inhabited by,48
Nestlings,Mycoplasma gallisepticum,inhabited by,48
Vitelline membrane,Eggs,sampled from,48
Choanal cleft,Nestlings,sampled from,48
Conjunctiva,Nestlings,sampled from,48
Mycoplasma broth,MG isolation,used for,48
Polymerase chain reaction,MG detection,used for,48
PCR,MG detection,used for,48
Broods,Nestlings,sampled from,48
Nestling mortality,Mycoplasma gallisepticum,affected by,48
Conjunctivitis,Mycoplasma gallisepticum,affected by,48
Serologic tests,antibody detection,used for,48
Antibodies,House finch,produced by,48
Pseudovertical transmission,breeding adults and their dependent offspring,occurs between,48
Transovarian transmission,House finches,not found in,48
Mycoplasma gallisepticum,house finches,infects,49
house finches,finch strain of Mycoplasma gallisepticum,hosts,49
chickens,finch strain of Mycoplasma gallisepticum,hosts,49
Mycoplasma gallisepticum,direct contact,transmitted by,49
Mycoplasma gallisepticum,across-wire contact,transmitted by,49
Mycoplasma gallisepticum,proximity contact,transmitted by,49
chickens,Mycoplasma gallisepticum,infected by,49
house finches,Mycoplasma gallisepticum,infected by,49
Mycoplasma gallisepticum,seroconversion,detected by,49
Mycoplasma gallisepticum,polymerase chain reaction,detected by,49
Mycoplasma gallisepticum,culture,detected by,49
Mycoplasma gallisepticum,arbitrary primed PCR,detected by,49
Mycoplasma gallisepticum,serum plate agglutination,detected by,49
biosecurity measures,MG transmission,reduces,49
Mycoplasma gallisepticum,house finches,infects,50
Mycoplasma gallisepticum,house finches,isolated from,50
house finches,Mycoplasma gallisepticum,hosts,50
Mycoplasma gallisepticum,conjunctival and/or infraorbital sinus swabs,found in,50
Mycoplasma gallisepticum,direct immunofluorescence and DNA probe-based polymerase chain reactions,identified by,50
Mycoplasma gallisepticum,conjunctivitis,causes,50
conjunctivitis,house finches,affects,50
epornitic,USA,occurs in,50
epornitic,house finches,affects,50
conjunctival swelling,conjunctivitis,symptom of,50
nasal exudate,conjunctivitis,symptom of,50
lymphoplasmacytic conjunctivitis,conjunctivitis,symptom of,50
rhinitis,conjunctivitis,symptom of,50
sinusitis,conjunctivitis,symptom of,50
Mycoplasma gallisepticum,house finches,infects,51
Mycoplasma gallisepticum,Maryland,found in,51
Mycoplasma gallisepticum,Georgia,found in,51
Mycoplasma gallisepticum,serum plate agglutination,detected by,51
Mycoplasma gallisepticum,hemagglutination inhibition,detected by,51
Mycoplasma gallisepticum,polymerase chain reaction,detected by,51
Mycoplasma gallisepticum,conjunctiva,isolated from,51
Mycoplasma gallisepticum,sinus,isolated from,51
Mycoplasma gallisepticum,choanal cleft,isolated from,51
Mycoplasma gallisepticum,conjunctivitis,causes,51
Mycoplasma gallisepticum,keratitis,causes,51
house finches,Mycoplasma gallisepticum,hosts,51
Maryland,Mycoplasma gallisepticum,location of,51
Georgia,Mycoplasma gallisepticum,location of,51
Culex mosquitoes,West Nile virus,hosts,52
Culex mosquitoes,St. Louis encephalitis virus,hosts,52
California passerine birds,West Nile virus,hosts,52
California passerine birds,St. Louis encephalitis virus,hosts,52
Western scrub jays,West Nile virus,hosts,52
House finches,West Nile virus,hosts,52
Mourning doves,West Nile virus,hosts,52
Common ground doves,West Nile virus,hosts,52
California quails,St. Louis encephalitis virus,hosts,52
Chickens,St. Louis encephalitis virus,hosts,52
Culex mosquitoes,West Nile virus,vector of,52
Culex mosquitoes,St. Louis encephalitis virus,vector of,52
Western scrub jays,viremia response,produces,52
House finches,viremia response,produces,52
Mourning doves,viremia response,produces,52
Culex stigmatosoma,West Nile virus,susceptible to,52
Culex tarsalis,West Nile virus,susceptible to,52
Culex p. quinquefasciatus,West Nile virus,susceptible to,52
Culex stigmatosoma,St. Louis encephalitis virus,susceptible to,52
Culex tarsalis,St. Louis encephalitis virus,susceptible to,52
Culex p. quinquefasciatus,St. Louis encephalitis virus,susceptible to,52
Culex quinquefasciatus,birds,hosts,53
Culex quinquefasciatus,mammals,hosts,53
Culex quinquefasciatus,dog,feeds on,53
Culex quinquefasciatus,mourning dove,feeds on,53
Culex quinquefasciatus,domestic cat,feeds on,53
Culex quinquefasciatus,white-winged dove,feeds on,53
Culex quinquefasciatus,house sparrow,feeds on,53
Culex quinquefasciatus,house finch,feeds on,53
Culex quinquefasciatus,gray catbird,feeds on,53
Culex quinquefasciatus,American robin,feeds on,53
West Nile virus,Culex quinquefasciatus,infects,53
West Nile virus,blue jays,infects,53
West Nile virus,American crows,infects,53
Trichostrongylus tenuis,Lagopus lagopus scoticus,infects,60
Trichostrongylus tenuis,caecal faeces,develops in,60
Trichostrongylus tenuis,soil surface,lives in,60
Trichostrongylus tenuis,moor,found in,60
Trichostrongylus tenuis,laboratory,detected by,60
Trichostrongylus tenuis,temperature,affected by,60
Trichostrongylus tenuis,rainfall,affected by,60
Trichostrongylus tenuis,desiccation,affected by,60
Trichostrongylus tenuis,summer,survives in,60
Trichostrongylus tenuis,winter,dies in,60
Lagopus lagopus scoticus,Trichostrongylus tenuis,hosts,60
Trichostrongylus tenuis,red grouse,infects,61
Trichostrongylus tenuis,dramatic decreases in the density of red grouse,associated with,61
Trichostrongylus tenuis,population crashes,causes,61
Trichostrongylus tenuis,UK,found in,61
Trichostrongylus tenuis,red grouse,lives in,61
Peter Hudson,dynamics of the grouse-T. tenuis system,describes,61
Andrew Dobson,preliminary findings from the development of new control methods,presents,61
Upland estates,loss of sporting income,affected by,61
testosterone,parasite infection,increases,62
Trichostrongylus tenuis,red grouse,infects,62
testosterone,aggressive behaviour,influences,62
testosterone,recruitment,influences,62
autumn,Trichostrongylus tenuis,finds,62
free-living male grouse,Trichostrongylus tenuis,hosts,62
Trichostrongylus tenuis,red grouse,lives in,62
anthelmintic,parasites,removes,62
parasites,red grouse,infect,62
testosterone,Trichostrongylus tenuis,detects,62
Trichostrongylus tenuis,Lagopus lagopus scoticus,infects,63
Fenbendazole,Trichostrongylus tenuis,treats,63
Lagopus lagopus scoticus,Trichostrongylus tenuis,hosts,63
UK,Lagopus lagopus scoticus,found in,63
Fenbendazole,Grit,applied to,63
Grit,Fenbendazole,medicated with,63
Liver,Lagopus lagopus scoticus,sampled from,63
HPLC-MS-MS,Fenbendazole,detects,63
Fenbendazole,Metabolites,metabolized into,63
red grouse,Trichostrongylus tenuis,hosts,64
male aggressiveness,territoriality,affects,64
Trichostrongylus tenuis,red grouse,infects,64
red grouse,cyclic dynamics,exhibits,64
population data,cyclic dynamics,measured,64
Bayesian state-space modeling,models,used to fit,64
models,goodness of fit,examined for,64
models,biological plausibility,examined for,64
Usutu virus,Gallus domesticus,infects,65
Usutu virus,Turdus merula,infects,65
Usutu virus,mosquito,lives in,65
Usutu virus,flavivirus,is a type of,65
Gallus domesticus,Usutu virus,hosts,65
Turdus merula,Usutu virus,hosts,65
Austria,Usutu virus,found in,65
Europe,Usutu virus,found in,65
mosquito,Usutu virus,transmits,65
USUV strain Vienna 2001-blackbird,Usutu virus,is a strain of,65
median tissue culture infectious dose,tissue culture infectious dose,measures,65
reverse-transcriptase polymerase chain reaction,viral RNA,detects,65
immunohistochemistry,flavivirus antigen,detects,65
Gallus domesticus,antibody response,develops,65
Gallus domesticus,clinical disease,develops,65
Gallus domesticus,Usutu virus,transmits,65
in-contact birds,Usutu virus,are not infected by,65
control animals,Usutu virus,are not infected by,65
Usutu virus,Blackbirds,infects,67
Usutu virus,American robins,infects,67
Usutu virus,Mosquitoes,circulates between,67
Usutu virus,Avian amplification hosts,circulates between,67
Mosquitoes,Usutu virus,hosts,67
Avian amplification hosts,Usutu virus,hosts,67
Blackbirds,Usutu virus,amplify,67
American robins,Usutu virus,amplify,67
West Nile virus,Usutu virus,similar dynamics with,67
North America,West Nile virus,found in,67
Austria,Usutu virus,found in,67
Vienna,Usutu virus,found in,67
Culex pipiens complex,Usutu virus,hosts,67
Japanese encephalitis virus complex,Usutu virus,group of,67
Flavivirus,Usutu virus,type of,67
Arbovirus,Usutu virus,type of,67
Weissenböck et al.,Usutu virus,detected,67
Weissenböck et al.,Emerg. Infect. Dis.,published,67
Usutu virus,Blackbirds,infects,68
Usutu virus,natural transmission cycle,persists in,68
Usutu virus,Mosquitoes,transmitted by,68
Usutu virus,Birds,hosts,68
West Nile virus,Usutu virus,related to,68
Climate change,Usutu virus dynamics,affects,68
Temperature,Usutu virus dynamics,influences,68
Immunity,Usutu virus dynamics,influences,68
Reproduction number,Usutu virus,measured for,68
IPCC,climate-warming scenarios,defines,68
Simulations,Usutu virus persistence,predict,68
Simulations,outbreak frequency increase,predict,68
Simulations,blackbird population decline,predict,68
Usutu virus,blackbirds,infects,69
Usutu virus,Austria,spreads,69
polymerase chain reaction,dead birds,detected by,69
immunohistochemistry,dead birds,detected by,69
reverse-transcriptase,detecting Usutu virus in dead birds,used for,69
dead birds,Austria,found in,69
Usutu virus,avian mortality,causes,69
Usutu virus,herd immunity,associated with,69
Anser anser f. domestica,Usutu virus,hosts,70
Turdus merula,Usutu virus,hosts,70
Mosquito,Usutu virus,transmits,70
Austria,Usutu virus,found in,70
Anser anser f. domestica,Usutu virus,inoculated with,70
Geese,USUV,inoculated,70
USUV,Reverse transcriptase-polymerase chain reaction,detected by,70
USUV,Immunohistochemistry,detected by,70
USUV,Plasma viraemia,shed by,70
USUV,Viral excretion,shed by,70
USUV,Anser anser f. domestica,replicates in,70
USUV,Clinical disease,does not induce,70
USUV,Mortality,does not induce,70
USUV,Plasma viraemia,infrequently leads to,70
USUV,Viral excretion,infrequently leads to,70
Usutu virus,Eurasian blackbirds,infects,71
Usutu virus,Austria,found in,71
Usutu virus,Eurasian blackbirds,isolated from,71
Eurasian blackbirds,Usutu virus,hosts,71
Histopathology,birds,used to examine,71
Immunohistochemistry,birds,used to examine,71
In-situ hybridization,birds,used to examine,71
Reverse-transcriptase polymerase chain reaction,birds,used to examine,71
Brain neurons,Usutu virus,infected by,71
Myocardial fibres,Usutu virus,infected by,71
Splenic capsule,Usutu virus,infected by,71
Renal glomeruli,Usutu virus,infected by,71
Tunica muscularis of intestines,Usutu virus,infected by,71
Proventricular glands,Usutu virus,infected by,71
Lungs,Usutu virus,infected by,71
Hepatic Kupffer cells,Usutu virus,infected by,71
Neuronal necrosis,Usutu virus,caused by,71
Myocardial lesions,Usutu virus,caused by,71
Coagulative necrosis of the liver and spleen,Usutu virus,caused by,71
Hepatosplenomegaly,Usutu virus,associated with,71
Culex pipiens,West Nile virus,hosts,72
Culex pipiens,American robin,feeds on,72
Culex pipiens,House sparrow,feeds on,72
Culex pipiens,Mourning dove,feeds on,72
Culex pipiens,Humans,feeds on,72
Culex pipiens,Raccoons,feeds on,72
West Nile virus,Culex pipiens,infects,72
Culex pipiens,Southwest suburban Chicago,found in,72
Culex pipiens,2005,collected in,72
Culex pipiens,Polymerase chain reaction,detected by,72
Culex pipiens,DNA sequencing,detected by,72
Culex pipiens,Quantitative PCR,detected by,72
West Nile virus,Culex pipiens,detected in,72
Culex tarsalis,Birds,hosts,73
Culex tarsalis,Mammals,hosts,73
Culex tarsalis,Birds,feeds on,73
Culex tarsalis,Mammals,feeds on,73
Culex tarsalis,West Nile virus,transmits,73
West Nile virus,Culex tarsalis,infects,73
American robin,Culex tarsalis,is a host of,73
Dove,Culex tarsalis,is a host of,73
House sparrow,Culex tarsalis,is a host of,73
Culex tarsalis,Weld County,is found in,73
Culex tarsalis,Colorado,is found in,73
Culex tarsalis,Eastern Colorado,is found in,73
Precipitin test,Antibodies,detects,73
Antibodies,West Nile virus,are used to detect,73
Vertebrate host,Culex tarsalis,is a host of,73
Season,Culex tarsalis blood feeding behavior,affects,73
Peak WNV transmission season,Active WNV transmission,is associated with,73
June,Early-season virus transmission,is a time of,73
August,Late-season amplification,is a time of,73
Culex pipiens,American robin,hosts,74
Culex pipiens,West Nile virus,transmits,74
American robin,United States,lives in,74
American robin,Northeastern United States,found in,74
American robin,North central United States,found in,74
Culex pipiens,American robin,feeds on,74
Culex pipiens,American robin,preferentially feeds on,74
Culex pipiens,European starling,feeds on,74
Culex pipiens,House sparrow,preferentially feeds on,74
Culex pipiens,Field,found in,74
Culex pipiens,Outdoors,found in,74
Culex pipiens,Cage,found in,74
Culex pipiens,Trial,participates in,74
Culex pipiens,Preference,demonstrates,74
Culex pipiens,Preferring,shows,74
Culex pipiens,Attractiveness,has,74
European starling,United States,lives in,74
House sparrow,United States,lives in,74
West Nile virus,Culex pipiens,transmitted by,74
West Nile virus,United States,found in,74
Enzootic,West Nile virus transmission,characterizes,74
passerine,filariasis,hosts,75
filariasis,vertebrates,infects,75
West Nile virus,vertebrates,infects,75
arboviruses,mosquitoes,infects,75
microfilariae,mosquitoes,infects,75
mosquitoes,passerine,feed on,75
mosquitoes,Quiscalus quiscula,feed on,75
mosquitoes,Turdus migratorius,feed on,75
mosquitoes,Tyrannus tyrannus,feed on,75
Chandlerella quiscali,passerine,lives in,75
Eufilaria spp.,passerine,lives in,75
Culex pipiens,mid-western United States,found in,75
Culex tarsalis,mid-western United States,found in,75
West Nile virus,seropositive,detected by,75
microfilariae,arboviral transmission,enhance,75
microfilariae,mosquito midgut,penetrate,75
mosquitoes,West Nile virus,transmit,75
American robins,West Nile virus,hosts,76
Culex mosquitoes,American robins,feeds on,76
American robins,West Nile virus,amplifies,76
DNA plasmid vaccine,viremia,reduces,76
DNA plasmid vaccine,infectiousness,reduces,76
Vaccinated robins,noninfectious viremia,exhibits,76
Culex mosquitoes,West Nile virus,transmits,76
American robin,West Nile virus,hosts,77
Mosquitoes,West Nile virus,transmits,77
Crows,Mosquitoes,interacts with,77
Jays,Mosquitoes,interacts with,77
House sparrows,Mosquitoes,interacts with,77
Corvids,Mosquitoes,interacts with,77
American robin,West Nile virus transmission,dominates,77
House sparrows,Mosquitoes,is avoided by,77
Canada geese,Bornavirus,hosts,78
Bornavirus,Canada geese,infects,78
Avian bornaviruses,Parrots,infects,78
Avian bornaviruses,Macaws,infects,78
Bornavirus,Canada geese,lives in,78
Bornavirus,Reverse transcription-PCR,detected by,78
Bornavirus,Oropharyngeal/cloacal swab,found in,78
Bornavirus,Brain samples,found in,78
Bornavirus,Goose isolates,found in,78
Bornavirus,Duck embryo fibroblasts,cultured in,78
Goose isolates,Bornavirus,tested positive for,78
Brain samples,Bornavirus,tested positive for,78
Urban flocks,Bornavirus,affected by,78
Brachyspira spp.,Anas platyrhynchos,infects,79
Brachyspira spp.,vertebrates,colonizes,79
Brachyspira pilosicoli,mallards,infects,79
Brachyspira intermedia,mallards,infects,79
Brachyspira hyodysenteriae,mallards,infects,79
Brachyspira alvinipulli,mallards,infects,79
Brachyspira pulli,mallards,infects,79
Brachyspira spp.,mallards,found in,79
Brachyspira spp.,pigs,found in,79
Brachyspira spp.,chickens,found in,79
Brachyspira spp.,humans,found in,79
Brachyspira spp.,commensual relationship,displayed,79
Brachyspira spp.,enteric diseases,caused,79
PCR,Brachyspira spp.,detected,79
sequencing,Brachyspira spp.,detected,79
phylogenetic analysis,Brachyspira spp.,analyzed,79
nox gene restriction enzyme analysis,Brachyspira spp.,analyzed,79
culture technique,Brachyspira spp.,isolated,79
Brachyspira genotypes,mallards,found,79
amplicons,Brachyspira spp.,generated,79
diagnostic PCRs,Brachyspira spp.,tested,79
phenotypic tests,Brachyspira spp.,tested,79
restriction enzyme analysis,Brachyspira spp.,analyzed,79
mallards,Brachyspira hyodysenteriae,hosts,80
mallards,Brachyspira suanatina,hosts,80
pigs,Brachyspira suanatina,hosts,80
ducklings,Brachyspira hyodysenteriae,hosts,80
ducklings,Brachyspira suanatina,hosts,80
Brachyspira hyodysenteriae,mallards,infects,80
Brachyspira suanatina,mallards,infects,80
Brachyspira suanatina,pigs,infects,80
Brachyspira hyodysenteriae,swine dysentery,affects,80
Brachyspira suanatina,enteropathogenic spirochaete,affects,80
Brachyspira hyodysenteriae,mallards,isolated from,80
Brachyspira suanatina,mallards,isolated from,80
Brachyspira suanatina,pigs,isolated from,80
Brachyspira hyodysenteriae,week-old mallard ducklings,used to inoculate,80
Brachyspira suanatina,week-old mallard ducklings,used to inoculate,80
Brachyspira hyodysenteriae,birds,failed to colonize,80
Brachyspira suanatina,ducklings,colonized,80
Brachyspira suanatina,unchallenged contact birds,colonized,80
Brachyspira hyodysenteriae,birds,did not colonize,80
Brachyspira suanatina,inoculum,had an identical biochemical profile,80
Brachyspira suanatina,recovered isolates,had an identical biochemical profile,80
Brachyspira suanatina,inoculum,had an identical banding pattern,80
Brachyspira suanatina,recovered isolates,had an identical banding pattern,80
Brachyspira hyodysenteriae,gastrointestinal disease,did not develop clinical signs,80
Brachyspira suanatina,gastrointestinal disease,did not develop clinical signs,80
Brachyspira hyodysenteriae,caecal mucosa,had sharply demarcated epithelial cell changes,80
Brachyspira suanatina,caecal mucosa,had sharply demarcated epithelial cell changes,80
Brachyspira hyodysenteriae,crypt necks,had features of irreversible cell damage,80
Brachyspira suanatina,crypt necks,had features of irreversible cell damage,80
Brachyspira hyodysenteriae,caecal mucosa,infiltrated the mucosa,80
Brachyspira suanatina,caecal mucosa,infiltrated the mucosa,80
Brachyspira hyodysenteriae,between pigs and birds,may cross the species barrier,80
Brachyspira suanatina,between pigs and birds,may cross the species barrier,80
Brachyspira suanatina,Pig,hosts,81
Brachyspira suanatina,Pig,infects,81
Brachyspira suanatina,Mallard,infects,81
Brachyspira hyodysenteriae,Pig,infects,81
Brachyspira suanatina,Pig,lives in,81
Brachyspira suanatina,Mallard,lives in,81
Brachyspira suanatina,Polymerase chain reaction,detected by,81
Brachyspira suanatina,Antimicrobial susceptibility testing,detected by,81
Brachyspira suanatina,Molecular analyses,detected by,81
Brachyspira suanatina,Culture and biochemical tests,detected by,81
Brachyspira suanatina,Swine dysentery,causes,81
Brachyspira suanatina,Diarrhoea,causes,81
Brachyspira suanatina,Pig,colonizes,81
Brachyspira suanatina,Mallard,colonizes,81
Brachyspira hyodysenteriae,Swine dysentery,causes,81
Brachyspira suanatina,Anas platyrhynchos,is similar to,81
Brachyspira pilosicoli,Pigs,infects,82
Brachyspira pilosicoli,Chickens,infects,82
Brachyspira pilosicoli,Faeces,lives in,82
Brachyspira pilosicoli,Primary media,lives in,82
Pigs,Brachyspira pilosicoli,hosts,82
Chickens,Brachyspira pilosicoli,hosts,82
Wild ducks,Brachyspira pilosicoli,hosts,82
Piggery A,Laboratory,found in,82
Piggery B,Laboratory,found in,82
Sows,Piggery A,found in,82
Grower/finisher pigs,Piggery A,found in,82
Weaners,Piggery B,found in,82
Research farm,Location,found in,82
Effluent pond water,Effluent pond,found in,82
Brachyspira pilosicoli,Polymerase chain reaction (PCR),detected by,82
Brachyspira pilosicoli,Multilocus enzyme electrophoresis (MLEE),detected by,82
Brachyspira pilosicoli,Pulsed field gel electrophoresis (PFGE),detected by,82
Phage,Chlamydia psittaci,infects,84
Chlamydia psittaci,Ducks,lives in,84
Antiserum,Phage,detects,84
Phage,Chlamydia psittaci isolate,found in,84
Chlamydia psittaci isolate,Ducks,recovered from,84
Phage,McCoy cell monolayers,infects,84
United Kingdom,Chlamydiosis,location of,84
Chlamydophila psittaci,Psittacine birds,infects,85
Chlamydophila psittaci,Domestic pigeon,infects,85
Chlamydophila psittaci,Pekin duck,infects,85
Chlamydophila psittaci,Buffalo Green Monkey (BGM) kidney cell cultures,lives in,85
Chlortetracycline,Chlamydophila psittaci,reduces,85
Doxycycline,Chlamydophila psittaci,reduces,85
Enrofloxacin,Chlamydophila psittaci,reduces,85
Difloxacin,Chlamydophila psittaci,reduces,85
Nested multiplex polymerase chain reaction,Chlamydophila psittaci,detects,85
Giménez staining,Intracytoplasmic inclusions,visualizes,85
Logistic regression model,Inhibitory concentration 50% (IC50),calculates,85
workers,Chlamydophila psittaci,hosts,86
Chlamydophila psittaci,workers,infects,86
workers,splanithosis,expose,86
workers,pneumonia,experience,86
slaughtering area,poultry abattoir and farm,found in,86
Chlamydophila psittaci,serological survey,detected by,86
workers,ornithosis-related pneumonia,affected by,86
pneumonia,Chlamydophila psittaci,caused by,86
blood and feathers,Chlamydophila psittaci,exposed to,86
abattoir workers,respiratory protection,recommended,86
poultry abattoir and farm,high-risk work areas,has,86
high-risk work areas,environmental contamination,has,86
respiratory protection,risk of infection,reduces,86
Chlamydophila psittaci,Avian species,infects,87
Chlamydophila psittaci,Mammalian species,infects,87
Chlamydophila psittaci,Dairy cows,isolated from,87
Chlamydophila psittaci,Duck,isolated from,87
Chlamydophila psittaci,Sheep,isolated from,87
Chlamydophila psittaci,Wild birds,isolated from,87
Chlamydophila psittaci,Pigs,isolated from,87
Chlamydophila psittaci,Waterfowl,found in,87
Chlamydophila psittaci,Human,associated with,87
Chlamydophila psittaci,Psittacosis,causes,87
Chlamydophila psittaci,Genotype C,has,87
Genotype C,Genotype,has property,87
Genotype C,Outer membrane protein A gene sequencing,identified by,87
Sequencing,Identification,used for,87
Mammals,Source for,may represent,87
Chlamydophila psittaci,Source for,may be,87
Human,Psittacosis,affected by,87
Anas platyrhynchos,Clostridium botulinum,hosts,88
Larus ridibundus,Clostridium botulinum,hosts,88
Clostridium botulinum,Botulotoxin,produces,88
Clostridium botulinum,Starý u Pohorelic pond,found in,88
Botulism,Anas platyrhynchos,affects,88
Botulism,Larus ridibundus,affects,88
Botulotoxin,Anas platyrhynchos,detected in,88
Botulotoxin,Larus ridibundus,detected in,88
Clostridium botulinum,Starý u Pohorelic pond,isolated from,88
duck,botulism,hosts,89
mallard,botulism,hosts,89
northern pintail,botulism,hosts,89
ranch mink,type C botulism,hosts,89
botulinum toxin,duck,infects,89
botulinum toxin,mallard,infects,89
botulinum toxin,northern pintail,infects,89
vaccine,duck,protects,89
vaccine,mallard,protects,89
vaccine,recovery from intoxication,does not affect,89
intraperitoneal injection,botulism,treats,89
type C botulinum antitoxin,botulism,treats,89
Enterococcus hirae DCH5,hiracin JM79,produces,90
Enterococcus hirae DCH5,Mallard ducks,hosts,90
Enterococcus hirae DCH5,Mallard ducks,isolated from,90
hiracin JM79,Enterococcus hirae DCH5,produced by,90
HirJM79,orf,encoded by,90
HiriJM79,immunity protein,encodes,90
orfC,mobilization protein,encodes,90
orfD,relaxase/mobilization nuclease domain,encodes,90
orfE,hypothetical protein,encodes,90
HirJM79,sec-dependent pathway,externalized by,90
HirJM79,general secretory pathway,externalized by,90
HirJM79,heterologous expression,requires,90
HirJM79,biological activity,has,90
HiriJM79,immunity protein,is,90
Mallards,Clostridium botulinum,hosts,91
Mallards,Lakes,lives in,91
Mallards,Botulism,infects,91
Clostridium botulinum,Maggots,produces,91
Maggots,Carcass density,lives in,91
Carcass density,Risk of mortality,affects,91
Carcass density,Maggot-laden carcasses,is affected by,91
Carcass density,Maggot-free carcass densities,is affected by,91
Radio-marked Mallards,Daily survival,is monitored by,91
Freshly dead and randomly selected live radio-marked Mallards,Carcass density,is searched for,91
Logistic regression,Risk of mortality,is used to predict,91
Case-control,Risk of mortality,is used to analyze,91
Model-averaged beta(density),Logistic regression,is calculated from,91
Unconditional SE,Logistic regression,is calculated from,91
Mortality risk,Carcass density,is increased by,91
Mortality risk,Maggot-laden carcasses,is more closely related to,91
Incomplete carcass removal,Lakes,may persist,91
Clostridium botulinum,Bovine,infects,92
Clostridium botulinum,Nerve toxin,produces,92
Clostridium botulinum,Polymerase chain reaction,is detected by,92
Polymerase chain reaction,Primer pair Y,uses,92
Polymerase chain reaction,Primer pair VC,uses,92
Polymerase chain reaction,Primer pair VD,uses,92
Primer pair Y,Clostridium botulinum type C and D,is designed for,92
Primer pair VC,Clostridium botulinum type C,is designed for,92
Primer pair VD,Clostridium botulinum type D,is designed for,92
TYG broth,enrichment,is used for,92
CMM broth,enrichment,is used for,92
CMM broth,TYG broth,followed by,92
PCR,DNA,is applied to,92
Clostridium botulinum type C,Avian botulism,produces,93
Avian botulism,Anatidae,affects,93
Clostridium botulinum type C type C isolates,Botulinum C/D mosaic neurotoxin,contains,93
Botulinum C/D mosaic neurotoxin,Antibody,detects,93
Antibody,ELISA,detects,93
IgG,Antibody,produces,93
Botulinum C/D mosaic toxoid,Antibody,induces,93
Immunized ducks,Antibody,develop,93
Immunized ducks,Avian botulism,challenge,93
ELISA,Antibody,detects,93
Antibody,Avian botulism,neutralizes,93
Neutralizing titer,Protection,indicates,93
Clostridium botulinum type C,Avian,infects,94
Clostridium botulinum type C,Mud,found in,94
Clostridium botulinum type C,PCR,detected by,94
Clostridium botulinum type C,Mouse bioassay,detected by,94
Clostridium botulinum type C,Botulinal neurotoxin,produces,94
Clostridium botulinum type C,Mallards,hosts,94
Clostridium botulinum type C,Grey herons,hosts,94
PCR,Clostridium botulinum type C,detects,94
Mouse bioassay,Clostridium botulinum type C,detects,94
Botulism,Clostridium botulinum type C,caused by,94
Botulism,Avian,affects,94
Botulinal neurotoxin,Clostridium botulinum type C,produced by,94
DNA,Genetic information,contains,94
Spores,Clostridium botulinum type C,produced by,94
mallard duck,Clostridium botulinum,hosts,95
Clostridium botulinum,Clostridium botulinum C2 toxin,produces,95
Clostridium botulinum,prophages,loses,95
Clostridium botulinum C2 toxin,trypsin,is activated by,95
mallard duck,Clostridium botulinum C2 toxin,is affected by,95
C1 toxin,Clostridium botulinum C2 toxin,is compared to,95
mouse,intraperitoneal toxicity,is used as a model for,95
Clostridium botulinum C2 toxin,pulmonary edema,causes,95
Clostridium botulinum C2 toxin,hemorrhage,causes,95
C1 toxin,respiratory paralysis,causes,95
Ricinus communis,Ducks,infects,96
Ricinus communis,Texas panhandle,found in,96
Ducks,Ricinus communis,hosts,96
Ricinus communis,Ducks,poisons,96
Botulism,Castor bean poisoning,resembles,96
Liver,Ricinus communis,affected by,96
Mallards,Ricinus communis,hosts,96
Ricinus communis,Castor bean poisoning,induces,96
Clostridium botulinum,Mouse,detected by,96
Mouse,Clostridium botulinum,hosts,96
Ricinus communis,Hemagglutination test,detected by,96
Ricinus communis,Precipitin test,detected by,96
Blood serum,Ricinus communis,affected by,96
duck,type C toxin,hosts,97
duct,Clostridium botulinum,found in,97
mouse,type C toxin,hosts,97
mallard,type C toxin,hosts,97
duck,Avian botulism,is affected by,97
mouse,botulism,is affected by,97
duck,toxin,discharges,97
duck,toxin,passes,97
sera,toxin,contains,97
fecal extracts,toxin,contains,97
duck,toxin,is susceptible to,97
peroral dosing,mallard,exposes,97
mallard,toxin,releases,97
hour,measurement,is a unit of,97
fly larvae,C. botulinum,hosts,98
C. botulinum,waterfowl,infects,98
New York State,Oak Orchard Wildlife Management Area,located at,98
mallards,botulism,affected by,98
greater yellowlegs,botulism,affected by,98
C. botulinum toxin type C,duck serum,detected in,98
