entity_id,entity,doc_id,label
823,choanal cleft,48,BODY_PART
824,conjunctiva,48,BODY_PART
825,mycoplasma broth,48,SUBSTANCE
826,polymerase chain reaction,48,TEST
827,PCR,48,TEST
828,broods,48,GROUP
829,nestlings,48,GROUP
830,breeding adults,48,GROUP
831,offspring,48,GROUP
832,serologic tests,48,TEST
833,antibodies,48,SUBSTANCE
834,MG,48,ABBREVIATION
835,Mycoplasma gallisepticum,50,ORGANISM
836,house finches,50,SPECIES
837,Carpodacus mexicanus,50,SPECIES
838,USA,50,COUNTRY
839,mid-Atlantic,50,REGION
840,eastern states,50,REGION
841,1994,50,YEAR
842,conjunctivitis,50,DISEASE
843,rhinitis,50,DISEASE
844,sinusitis,50,DISEASE
845,MG,50,ORGANISM
846,DNA probe-based polymerase chain reactions,50,TEST
847,direct immunofluorescence,50,TEST
848,Mycoplasma gallisepticum,51,DISEASE
849,house finches,51,SPECIES
850,Carpodacus mexicanus,51,SPECIES
851,Maryland,51,LOCATION
852,Georgia,51,LOCATION
853,serum plate agglutination,51,TEST
854,hemagglutination inhibition,51,TEST
855,conjunctivitis,51,DISEASE
856,polymerase chain reaction,51,TEST
857,mycoplasma broth media,51,MEDIUM
858,conjunctiva,51,ANATOMICAL_STRUCTURE
859,sinus,51,ANATOMICAL_STRUCTURE
860,choanal cleft,51,ANATOMICAL_STRUCTURE
861,epithelial hyperplasia,51,FINDING
862,lymphoid hyperplasia,51,FINDING
863,lymphoplasmacytic inflammation,51,FINDING
864,keratitis,51,FINDING
865,histologic findings,51,FINDING
866,Nobel Prize,51,AWARD
867,"$100,000",51,AMOUNT
868,Avian host,52,ORGANISM
869,mosquito,52,ORGANISM
870,West Nile virus,52,VIRUS
871,St. Louis encephalitis virus,52,VIRUS
872,NY99 strain,52,VIRUS STRAIN
873,California passerine birds,52,ORGANISM
874,Western scrub jays,52,ORGANISM
875,Aphelocoma coerulescens,52,SPECIES
876,house finches,52,ORGANISM
877,Carpodacus mexicanus,52,SPECIES
878,house sparrows,52,ORGANISM
879,Passer domesticus,52,SPECIES
880,mourning doves,52,ORGANISM
881,Zenaidura macroura,52,SPECIES
882,common ground doves,52,ORGANISM
883,Columbina passerine,52,SPECIES
884,California quail,52,ORGANISM
885,Callipepla californica,52,SPECIES
886,chickens,52,ORGANISM
887,Culex mosquitoes,52,ORGANISM
888,Culex stigmatosoma Dyar,52,SPECIES
889,Culex tarsalis Coquillett,52,SPECIES
890,Culex p. quinquefasciatus Say,52,SPECIES
891,WNV,52,VIRUS
892,PFU,52,UNIT
893,WNV virulence,52,PROPERTY
894,Culex quinquefasciatus,53,Species
895,Diptera,53,Class
896,Culicidae,53,Family
897,West Nile virus,53,Virus
898,Harris County,53,Location
899,Texas,53,Location
900,Say,53,Person
901,birds,53,Group
902,mammals,53,Group
903,dog,53,Species
904,mourning dove,53,Species
905,domestic cat,53,Species
906,white-winged dove,53,Species
907,house sparrow,53,Species
908,house finch,53,Species
909,gray catbird,53,Species
910,American robin,53,Species
911,blue jays,53,Group
912,American crows,53,Group
913,mosquito,53,Group
914,Trichostrongylus tenuis,60,Species
915,red grouse,60,Species
916,Lagopus lagopus scoticus,60,Species
917,temperature,60,Concept
918,moisture,60,Concept
919,caecal faeces,60,Concept
920,winter,60,Time
921,summer,60,Time
922,soil surface temperatures,60,Concept
923,rainfall,60,Concept
924,desiccation,60,Concept
925,infective larvae,60,Concept
926,mean monthly mortality,60,Concept
927,winter survival,60,Concept
928,Trichostrongylus tenuis,61,ORGANISM
929,red grouse,61,SPECIES
930,Lagopus lagopus scoticus,61,SPECIES
931,Peter Hudson,61,PERSON
932,Andrew Dobson,61,PERSON
933,UK,61,LOCATION
934,upland estates,61,LOCATION
935,sporting income,61,CONCEPT
936,population biology,61,FIELD_OF_STUDY
937,caecal nematode,61,CONCEPT
938,parasite,61,CONCEPT
939,dynamics,61,CONCEPT
940,population crashes,61,CONCEPT
941,control methods,61,CONCEPT
942,testosterone,62,SUBSTANCE
943,parasite infection,62,PHENOMENON
944,red grouse,62,SPECIES
945,Lagopus lagopus scoticus,62,SPECIES
946,Trichostrongylus tenuis,62,SPECIES
947,anthelmintic,62,SUBSTANCE
948,male grouse,62,GROUP
949,autumn,62,TIME
950,one month,62,TIME
951,one year,62,TIME
952,population regulation,62,PHENOMENON
953,population dynamics,62,PHENOMENON
954,intrinsic mechanisms,62,PHENOMENON
955,extrinsic mechanisms,62,PHENOMENON
956,cyclic species,62,PHENOMENON
957,Lagopus lagopus scoticus,63,Species
958,Trichostrongylus tenuis,63,Species
959,fenbendazole,63,Chemical
960,HPLC-MS-MS,63,Method
961,UK,63,Location
962,red grouse estates,63,Location
963,wild red grouse,63,Population
964,anthelmintic,63,Property
965,birds,63,Population
966,liver,63,Body Part
967,wildlife species,63,Population
968,parasite control,63,Process
969,self-medication,63,Process
970,medicated grit,63,Treatment
971,FBZ,63,Abbreviation
972,red grouse,64,ORGANISM
973,Lagopus lagopus scoticus,64,SPECIES
974,Trichostrongylus tenuis,64,PARASITE
975,male aggressiveness,64,PHENOTYPE
976,territoriality,64,BEHAVIOR
977,Bayesian state-space modeling,64,METHOD
978,mechanistic models,64,MODEL
979,population data,64,DATA
980,parameter values,64,VALUES
981,cyclic dynamics,64,DYNAMICS
982,Usutu virus,66,DISEASE
983,Hungary,66,LOCATION
984,Austria,66,LOCATION
985,Vienna,66,LOCATION
986,West Nile virus,66,DISEASE
987,Japanese encephalitis virus,66,DISEASE
988,sub-Saharan Africa,66,LOCATION
989,blackbird,66,SPECIES
990,Turdus merula,66,SPECIES
991,Budapest,66,LOCATION
992,reverse transcription-PCR,66,TEST
993,immunohistochemistry,66,TEST
994,in situ hybridization,66,TEST
995,USUV,66,DISEASE
996,African strain,66,DISEASE
997,Austrian strain,66,DISEASE
998,Usutu virus,67,Virus
999,Austria,67,Country
1000,Vienna,67,City
1001,Weissenböck et al.,67,Authors
1002,Japanese encephalitis virus complex,67,Virus complex
1003,Culex pipiens complex,67,Mosquito species
1004,West Nile virus,67,Virus
1005,Turdus merula,67,Bird species
1006,Turdus migratorius,67,Bird species
1007,American robins,67,Bird species
1008,North America,67,Region
1009,WNV,67,Virus
1010,USUV,67,Virus
1011,arbovirus,67,Virus type
1012,arropod-borne virus,67,Virus type
1013,mosquito-borne virus,67,Virus type
1014,Emerg. Infect. Dis.,67,Journal
1015,Vet. Microbiol.,67,Journal
1016,Chvala et al.,67,Authors
1017,Bakonyi et al.,67,Authors
1018,Bukovsky et al.,67,Authors
1019,Meister et al.,67,Authors
1020,Brugger et al.,67,Authors
1021,Rubel et al.,67,Authors
1022,Nowotny et al.,67,Authors
1023,Weissenböck et al.,67,Authors
1024,2001,67,Year
1025,2002,67,Year
1026,2003,67,Year
1027,2004,67,Year
1028,2005,67,Year
1029,2007,67,Year
1030,Usutu-virus,68,Disease
1031,Austria,68,Location
1032,West Nile virus,68,Disease
1033,blackbirds,68,Organism
1034,Turdus merula,68,Species
1035,mosquitoes,68,Organism
1036,birds,68,Organism
1037,I ntergovernmental Panel on Climate Change,68,Organization
1038,IPCC,68,Abbreviation
1039,Vienna,68,Location
1040,2001,68,Year
1041,2003,68,Year
1042,2005,68,Year
1043,1901,68,Year
1044,2100,68,Year
1045,2040,68,Year
1046,Usutu virus,69,DISEASE
1047,Austria,69,LOCATION
1048,2001,69,DATE
1049,2003,69,DATE
1050,2005,69,DATE
1051,dead birds,69,OBJECT
1052,reverse-transcriptase polymerase chain reaction,69,TEST
1053,immunohistochemistry,69,TEST
1054,Usutu virus nucleic acid,69,SUBSTANCE
1055,antigen,69,SUBSTANCE
1056,blackbirds,69,SPECIES
1057,Turdus merula,69,SPECIES
1058,Vienna,69,LOCATION
1059,Lower Austria,69,LOCATION
1060,Burgenland,69,LOCATION
1061,Styria,69,LOCATION
1062,herd immunity,69,CONCEPT
1063,usutu virus,70,DISEASE
1064,domestic goose,70,ORGANISM
1065,Anser anser f. domestica,70,SPECIES
1066,Japanese encephalitis virus,70,DISEASE
1067,Austria,70,LOCATION
1068,Eurasian blackbirds,70,ORGANISM
1069,Turdus merula,70,SPECIES
1070,USUV strain Vienna-2001,70,ORGANISM
1071,bacterial septicaemia,70,DISEASE
1072,strangulation,70,DISEASE
1073,reverse transcriptase-polymerase chain reaction,70,TECHNIQUE
1074,immunohistochemistry,70,TECHNIQUE
1075,plasma viraemia,70,PHENOMENON
1076,viral excretion,70,PHENOMENON
1077,seroconversion,70,PHENOMENON
1078,USUV-specific antibodies,70,SUBSTANCE
1079,geese,70,ORGANISM
1080,control animals,70,ORGANISM
1081,Usutu virus,71,DISEASE
1082,Austria,71,LOCATION
1083,Europe,71,LOCATION
1084,Eurasian blackbirds,71,SPECIES
1085,Turdus merula,71,SPECIES
1086,Pathology,71,FIELD_OF_STUDY
1087,Viral distribution,71,FIELD_OF_STUDY
1088,Fatal Usutu virus infections,71,EVENT
1089,Birds,71,SPECIES
1090,2001,71,YEAR
1091,2002,71,YEAR
1092,Histopathology,71,METHOD
1093,Immunohistochemistry,71,METHOD
1094,In-situ hybridization,71,METHOD
1095,Reverse-transcriptase polymerase chain reaction,71,METHOD
1096,Hepatosplenomegaly,71,FINDING
1097,Neuronal necrosis,71,FINDING
1098,Myocardial lesions,71,FINDING
1099,Coagulative necrosis,71,FINDING
1100,Liver,71,ORGAN
1101,Spleen,71,ORGAN
1102,Brain,71,ORGAN
1103,Myocardial fibres,71,CELL_TYPE
1104,Splenic capsule,71,CELL_TYPE
1105,Renal glomeruli,71,CELL_TYPE
1106,Tunica muscularis of intestines,71,CELL_TYPE
1107,Proventricular glands,71,CELL_TYPE
1108,Lungs,71,ORGAN
1109,Hepatic Kupffer cells,71,CELL_TYPE
1110,West Nile virus,71,DISEASE
1111,USUV-specific oligonucleotide probe,71,TOOL
1112,USUV-specific RT-PCR,71,METHOD
1113,Culex pipiens,72,ORGANISM
1114,Diptera,72,CLASS
1115,Culicidae,72,FAMILY
1116,West Nile virus,72,DISEASE
1117,humans,72,GROUP
1118,Chicago,72,LOCATION
1119,2005,72,YEAR
1120,polymerase chain reaction,72,TECHNIQUE
1121,DNA sequencing,72,TECHNIQUE
1122,Cx. pipiens,72,ORGANISM
1123,Cx. restuans,72,ORGANISM
1124,American robin,72,SPECIES
1125,Turdus migratorious,72,SPECIES
1126,house sparrow,72,SPECIES
1127,Passer domesticus,72,SPECIES
1128,mourning dove,72,SPECIES
1129,Zenaida macroura,72,SPECIES
1130,raccoons,72,GROUP
1131,Procyon lotor,72,SPECIES
1132,West Nile virus RNA,72,SUBSTANCE
1133,quantitative PCR,72,TECHNIQUE
1134,American robins,72,GROUP
1135,house sparrow,72,GROUP
1136,human,72,GROUP
1137,Culex tarsalis,73,ORGANISM
1138,Weld County,73,LOCATION
1139,Colorado,73,LOCATION
1140,Diptera,73,CLASS
1141,Culicidae,73,FAMILY
1142,Coquillett,73,PERSON
1143,West Nile virus,73,DISEASE
1144,WNV,73,ABBREVIATION
1145,American robins,73,SPECIES
1146,doves,73,SPECIES
1147,house sparrow,73,SPECIES
1148,mosquitoes,73,SPECIES
1149,Culex pipiens,74,ORGANISM
1150,West Nile virus,74,DISEASE
1151,American robins,74,SPECIES
1152,Turdus migratorius,74,SPECIES
1153,European starling,74,SPECIES
1154,Sternus vulgaris,74,SPECIES
1155,House sparrow,74,SPECIES
1156,Passer domesticus,74,SPECIES
1157,United States,74,COUNTRY
1158,Northeastern United States,74,REGION
1159,North central United States,74,REGION
1160,WNV transmission,74,EVENT
1161,passerine filariasis,75,DISEASE
1162,West Nile virus,75,DISEASE
1163,vertebrate reservoirs,75,GROUP
1164,arboviruses,75,GROUP
1165,microfilariae,75,GROUP
1166,mosquitoes,75,GROUP
1167,midgut,75,LOCATION
1168,hemocoel,75,LOCATION
1169,North America,75,LOCATION
1170,mid-western United States,75,LOCATION
1171,common grackles,75,GROUP
1172,American robins,75,GROUP
1173,eastern kingbirds,75,GROUP
1174,Chandlerella quiscali,75,GROUP
1175,Eufilaria spp.,75,GROUP
1176,Culex mosquitoes,75,GROUP
1177,Cx. pipiens,75,GROUP
1178,Cx. tarsalis,75,GROUP
1179,American robins,76,ORGANISM
1180,Turdus migratorius,76,SPECIES
1181,West Nile virus,76,DISEASE
1182,WNV,76,ABBREVIATION
1183,Culex mosquitoes,76,ORGANISM
1184,DNA plasmid vaccine,76,PRODUCT
1185,hatch-year American robins,76,GROUP
1186,West Nile virus,77,DISEASE
1187,West Nile virus transmission,77,EVENT
1188,host populations,77,GROUP
1189,communities,77,GROUP
1190,pathogen,77,DISEASE
1191,super spreading events,77,EVENT
1192,American robin,77,SPECIES
1193,Turdus migratorius,77,SPECIES
1194,mosquitoes,77,SPECIES
1195,crows,77,SPECIES
1196,jays,77,SPECIES
1197,house sparrows,77,SPECIES
1198,corvids,77,GROUP
1199,WNV-infectious mosquitoes,77,GROUP
1200,multi-host pathogen,77,DISEASE
1201,contact rates,77,MEASURE
1202,vector,77,SPECIES
1203,host species,77,SPECIES
1204,Canada geese,78,ORGANISM
1205,Branta canadensis,78,SPECIES
1206,Avian bornaviruses,78,DISEASE
1207,bornavirus,78,DISEASE
1208,RT-PCR,78,TECHNIQUE
1209,oropharyngeal/cloacal swab,78,BODY_PART
1210,brain,78,BODY_PART
1211,duck embryo fibroblasts,78,CELL_TYPE
1212,Borna disease virus,78,DISEASE
1213,psittacine ABVs,78,DISEASE
1214,goose isolates,78,SPECIMEN
1215,urban flocks,78,GROUP
1216,Brachyspira,79,GENUS
1217,Brachyspira spp.,79,SPECIES
1218,Anas platyrhynchos,79,SPECIES
1219,southern Sweden,79,LOCATION
1220,pigs,79,SPECIES
1221,chickens,79,SPECIES
1222,humans,79,SPECIES
1223,mallards,79,SPECIES
1224,Brachyspira pilosicoli,79,SPECIES
1225,Brachyspira intermedia,79,SPECIES
1226,Brachyspira hyodysenteriae,79,SPECIES
1227,B. alvinipulli,79,SPECIES
1228,B. pulli,79,SPECIES
1229,B. pilosicoli,79,SPECIES
1230,livestock,79,GROUP
1231,16S rRNA,79,GENE
1232,NADH oxidase (nox),79,GENE
1233,PCR,79,TECHNIQUE
1234,sequencing,79,TECHNIQUE
1235,phylogenetic analysis,79,TECHNIQUE
1236,nox gene restriction enzyme analysis,79,TECHNIQUE
1237,culture technique,79,TECHNIQUE
1238,mallard intestines,79,LOCATION
1239,bird,79,SPECIES
1240,chicken,79,SPECIES
1241,pig,79,SPECIES
1242,Anas platyrhynchos,80,Species
1243,Brachyspira hyodysenteriae,80,Species
1244,Brachyspira suanatina,80,Species
1245,mallards,80,Group
1246,pigs,80,Group
1247,ducklings,80,Group
1248,B. suanatina,80,Species
1249,B. hyodysenteriae,80,Species
1250,B204,80,Strain
1251,RAPD,80,Technique
1252,gastrointestinal disease,80,Disease
1253,caecal mucosa,80,Anatomy
1254,crypt necks,80,Anatomy
1255,mucosa,80,Anatomy
1256,Brachyspira suanatina,81,Species
1257,Brachyspira hyodysenteriae,81,Species
1258,Anas platyrhynchos,81,Species
1259,Pig,81,Organism
1260,Mallard,81,Organism
1261,Swine dysentery,81,Disease
1262,Polymerase chain reaction,81,Technique
1263,16S rRNA,81,Gene
1264,nox gene,81,Gene
1265,B204(R),81,Strain
1266,Brachyspira,81,Genus
1267,Brachyspira pilosicoli,82,DISEASE
1268,Australian piggeries,82,LOCATION
1269,pig herds,82,GROUP
1270,farm A,82,LOCATION
1271,farm B,82,LOCATION
1272,sows,82,GROUP
1273,grower/finisher pigs,82,GROUP
1274,weaners,82,GROUP
1275,chickens,82,GROUP
1276,effluent pond water,82,LOCATION
1277,wild ducks,82,GROUP
1278,research farm,82,LOCATION
1279,polymerase chain reaction (PCR),82,TECHNIQUE
1280,multilocus enzyme electrophoresis (MLEE),82,TECHNIQUE
1281,pulsed field gel electrophoresis (PFGE),82,TECHNIQUE
1282,confidence interval (CI),82,MEASURE
1283,Nobel Prize,82,AWARD
1284,Chlamydia psittaci,84,DISEASE
1285,phage,84,ORGANISM
1286,ducks,84,ANIMAL
1287,avian,84,CLASS
1288,C psittaci,84,DISEASE
1289,McCoy cell,84,CELL TYPE
1290,United Kingdom,84,LOCATION
1291,chlamydiosis,84,DISEASE
1292,indirect immunofluorescence,84,TEST
1293,antiserum,84,SUBSTANCE
1294,isolate,84,SPECIMEN
1295,strain,84,SPECIMEN
1296,monolayers,84,CELL STRUCTURE
1297,Chlamydophila psittaci,85,Disease
1298,Chlortetracycline,85,Drug
1299,Doxycycline,85,Drug
1300,Enrofloxacin,85,Drug
1301,Difloxacin,85,Drug
1302,Pekin duck,85,Animal
1303,Domestic pigeon,85,Animal
1304,Psittacine birds,85,Animal
1305,Buffalo Green Monkey,85,Organism
1306,BGM kidney cell cultures,85,Cell culture
1307,Nested multiplex polymerase chain reaction,85,Technique
1308,Tetracyclines,85,Class of drugs
1309,Quinolones,85,Class of drugs
1310,Microg/ml,85,Unit of measurement
1311,IC50,85,Measurement
1312,MIC,85,Measurement
1313,Logistic regression model,85,Technique
1314,Inhibitory concentration 50%,85,Measurement
1315,Intracytoplasmic inclusions,85,Biological structure
1316,Giménez staining,85,Technique
1317,ornithosis,86,DISEASE
1318,poultry abattoir,86,LOCATION
1319,farm,86,LOCATION
1320,Victoria,86,LOCATION
1321,Australia,86,LOCATION
1322,Chlamydophila psittaci,86,ORGANISM
1323,workers,86,GROUP
1324,slaughtering area,86,LOCATION
1325,abattoir,86,LOCATION
1326,blood,86,SUBSTANCE
1327,feathers,86,SUBSTANCE
1328,birds,86,ORGANISM
1329,respiratory protection,86,OBJECT
1330,airflow,86,OBJECT
1331,environmental contamination,86,OBJECT
1332,Chlamydophila,87,ORGANISM
1333,psittaci,87,SPECIES
1334,avian,87,SPECIES
1335,mammalian,87,SPECIES
1336,dairy cows,87,SPECIES
1337,duck,87,SPECIES
1338,sheep,87,SPECIES
1339,wild birds,87,SPECIES
1340,pigs,87,SPECIES
1341,waterfowl,87,SPECIES
1342,human,87,SPECIES
1343,psittacosis,87,DISEASE
1344,outer membrane protein A gene,87,GENE
1345,genotype C,87,GENOTYPE
1346,Nobel Prize,87,AWARD
1347,Botulism,88,Disease
1348,aquatic birds,88,Organism
1349,Starý u Pohorelic pond,88,Location
1350,Breclav District,88,Location
1351,wild and domestic water birds,88,Organism
1352,Clostridium botulinum,88,Organism
1353,C. Botulinum toxin,88,Substance
1354,C type,88,Type
1355,Anas platyrhynchos,88,Organism
1356,Larus ridibundus,88,Organism
1357,mice,88,Organism
1358,i. p. LD50/g,88,Measurement
1359,intestine,88,Body part
1360,liver,88,Body part
1361,stomach,88,Body part
1362,duck,88,Organism
1363,A type,88,Type
1364,C botulotoxin,88,Substance
1365,C. botulinum strain,88,Organism
1366,September 1981,88,Date
1367,July 1982,88,Date
1368,September 1982,88,Date
1369,Immunization,89,Concept
1370,ducks,89,Organism
1371,type C botulism,89,Disease
1372,vaccine,89,Object
1373,ranch mink,89,Organism
1374,Mustela vison,89,Species
1375,mallard,89,Organism
1376,Anas platyrhynchos,89,Species
1377,northern pintail,89,Organism
1378,Anas acuta,89,Species
1379,botulinum toxin,89,Object
1380,mouse lethal doses,89,Unit
1381,MLD50,89,Unit
1382,botulinum antitoxin,89,Object
1383,treatment,89,Concept
1384,sick birds,89,Organism
1385,field,89,Location
1386,botulism outbreaks,89,Event
1387,Amino acid and nucleotide sequence,90,Concept
1388,Hiracin JM79,90,Bacteriocin
1389,Enterococcus hirae DCH5,90,Bacterium
1390,Mallard ducks,90,Species
1391,Anas platyrhynchos,90,Species
1392,Primary structure,90,Concept
1393,Bacteriocin,90,Concept
1394,Nucleotide analysis,90,Concept
1395,DNA fragment,90,Concept
1396,E. hirae DCH5,90,Bacterium
1397,ORFs,90,Concept
1398,HirJM79,90,Peptide
1399,N-terminal signal peptide,90,Concept
1400,Mature bacteriocin,90,Concept
1401,Hiracin JM79,90,Bacteriocin
1402,Immunity protein,90,Concept
1403,orfC,90,Gene
1404,Relaxase/mobilization nuclease domain,90,Concept
1405,orfD,90,Gene
1406,Hypothetical protein,90,Concept
1407,orfE,90,Gene
1408,Heterologous hosts,90,Concept
1409,General secretory pathway,90,Concept
1410,Sec-dependent pathway,90,Concept
1411,HiriJM79,90,Immunity protein
1412,Mallards,91,ORGANISM
1413,Clostridium botulinum,91,ORGANISM
1414,North America,91,LOCATION
1415,Canada,91,LOCATION
1416,July-August,91,TIME
1417,1999-2000,91,TIME
1418,30 days,91,TIME
1419,western Canada,91,LOCATION
1420,Anas platyrhynchos,91,ORGANISM
1421,botulism,91,DISEASE
1422,maggots,91,ORGANISM
1423,carcass density,91,QUANTITY
1424,risk of mortality,91,QUANTITY
1425,survival,91,QUANTITY
1426,model-averaged beta(density),91,QUANTITY
1427,unconditional SE,91,QUANTITY
1428,Mallards exposed,91,ORGANISM
1429,carcass-free areas,91,LOCATION
1430,Clostridium botulinum,92,ORGANISM
1431,polymerase chain reaction,92,TECHNIQUE
1432,botulism,92,DISEASE
1433,bovine samples,92,SUBSTANCE
1434,mouse bioassay,92,TECHNIQUE
1435,primers,92,SUBSTANCE
1436,C. botulinum toxigenic strains,92,ORGANISM
1437,TYG broth,92,SUBSTANCE
1438,CMM broth,92,SUBSTANCE
1439,DNA,92,SUBSTANCE
1440,enrichment broths,92,SUBSTANCE
1441,Nobel Prize,92,AWARD
1442,"$100,000",92,AMOUNT
1443,botulinum C/D mosaic toxoid,93,TOXOID
1444,avian botulism,93,DISEASE
1445,Clostridium botulinum type C,93,ORGANISM
1446,Anatidae,93,FAMILY
1447,ELISA,93,TEST
1448,C/D mosaic neurotoxin,93,NEUROTOXIN
1449,anti-chicken IgG,93,ANTIBODY
1450,anti-duck IgG,93,ANTIBODY
1451,IgG,93,PROTEIN
1452,ducks,93,SPECIES
1453,toxoid,93,TOXOID
1454,commercial oil-adjuvanted vaccine,93,VACCINE
1455,lethal toxin dose,93,DOSE
1456,neutralization titers,93,TITERS
1457,ELISA titers,93,TITERS
1458,botulism,93,DISEASE
1459,Clostridium botulinum type C,94,ORGANISM
1460,avian,94,LOCATION
1461,environmental samples,94,LOCATION
1462,PCR,94,TECHNIQUE
1463,mouse bioassay,94,TECHNIQUE
1464,samples,94,OBJECT
1465,outbreak of avian botulism,94,EVENT
1466,Anas platyrhynchos,94,SPECIES
1467,Ardea cinerea,94,SPECIES
1468,mud,94,LOCATION
1469,C. botulinum type C,94,ORGANISM
1470,spores,94,OBJECT
1471,DNA,94,OBJECT
1472,neurotoxin,94,OBJECT
1473,mallard duck,95,ORGANISM
1474,Anas platyrhynchos,95,SPECIES
1475,Clostridium botulinum,95,ORGANISM
1476,C2 toxin,95,TOXIN
1477,C1 toxin,95,TOXIN
1478,prophages,95,GENETIC ELEMENT
1479,trypsin,95,ENZYME
1480,mouse,95,ORGANISM
1481,pulmonary edema,95,DISEASE
1482,hemorrhage,95,DISEASE
1483,respiratory paralysis,95,DISEASE
1484,Ricinus communis,96,ORGANISM
1485,Texas panhandle,96,LOCATION
1486,1969-1971,96,TIME
1487,botulism,96,DISEASE
1488,mucoid,96,PROPERTY
1489,blood-tinged,96,PROPERTY
1490,fatty change,96,PROPERTY
1491,petechial hemorrhages,96,PROPERTY
1492,ecchymoses,96,PROPERTY
1493,catarrhal enteritis,96,PROPERTY
1494,castor beans,96,OBJECT
1495,duck,96,ANIMAL
1496,mallards,96,ANIMAL
1497,Anas platyrhynchos,96,SPECIES
1498,Clostridium botulinum,96,ORGANISM
1499,toxin,96,SUBSTANCE
1500,LD50,96,MEASUREMENT
1501,mouse,96,ANIMAL
1502,hemagglutination,96,TEST
1503,precipitin,96,TEST
1504,excreta,96,SUBSTANCE
1505,intestinal contents,96,SUBSTANCE
1506,blood serum,96,SUBSTANCE
1507,botulism,97,DISEASE
1508,Clostridium botulinum type C toxin,97,TOXIN
1509,mouse toxicity test,97,TEST
1510,serum,97,SUBSTANCE
1511,fecal extracts,97,SUBSTANCE
1512,ducks,97,ORGANISM
1513,mallards,97,ORGANISM
1514,Anas platyrhynchos,97,SPECIES
1515,LD50,97,UNIT
1516,type C toxin,97,TOXIN
1517,wild ducks,97,ORGANISM
1518,disease,97,DISEASE
1519,New York State,98,Location
1520,waterfowl,98,Organism
1521,fly larvae,98,Organism
1522,botulism,98,Disease
1523,mallards,98,Organism
1524,Anas platyrhynchos,98,Species
1525,greater yellowlegs,98,Organism
1526,Tringa melanoleuca,98,Species
1527,New York State Oak Orchard Wildlife Management Area,98,Location
1528,Clostridium botulinum,98,Organism
1529,toxin type C,98,Substance
1530,duck serum,98,Substance
1531,Lucilia spp.,98,Species
1532,mouse,98,Organism
1533,LD50,98,Measurement
1534,botulism,99,DISEASE
1535,ducks,99,ANIMAL
1536,saline water,99,SUBSTANCE
1537,Mallard,99,SPECIES
1538,Anas platyrhynchos,99,SPECIES
1539,ducklings,99,ANIMAL
1540,Clostridium botulinum type C toxin,99,SUBSTANCE
1541,water,99,SUBSTANCE
1542,conductivity,99,PROPERTY
1543,mu mhos/cm,99,UNIT
1544,clinical signs,99,SYNDROME
1545,mortality,99,STATISTIC
1546,controls,99,GROUP
1547,groups,99,GROUP
1548,Cryptosporidium baileyi,100,ORGANISM
1549,chickens,100,SPECIES
1550,mallards,100,SPECIES
1551,oocysts,100,STRUCTURE
1552,Carrageenan,100,SUBSTANCE
1553,peritoneal macrophages,100,CELL TYPE
1554,peripheral Mø,100,CELL TYPE
1555,Nobel Prize,100,AWARD
1556,"$100,000",100,AMOUNT
