source,target,relation_type,doc_id
Usutu virus,Avian mortality,associated with,70
Usutu virus,Mosquito,transmitted by,70
Domestic geese,Usutu virus,inoculated with,70
Domestic geese,Bacterial septicaemia,dies from,70
Domestic geese,Strangulation,dies from,70
Domestic geese,Usutu virus,detects,70
Domestic geese,Usutu virus,excretes,70
Domestic geese,Seroconversion,develops,70
In-contact geese,Domestic geese,exposed to,70
In-contact geese,Usutu virus,does not detect,70
In-contact geese,Seroconversion,does not develop,70
Usutu virus,Eurasian blackbirds,infects,71
Usutu virus,Eurasian blackbirds,is isolated from,71
West Nile virus,Usutu virus,has cross-reactive antibodies with,71
Usutu virus,Brain neurons,detects in,71
Usutu virus,Myocardial fibres,detects in,71
Usutu virus,Splenic capsule,detects in,71
Usutu virus,Renal glomeruli,detects in,71
Usutu virus,Tunica muscularis of intestines,detects in,71
Usutu virus,Proventricular glands,detects in,71
Usutu virus,Lungs,detects in,71
Usutu virus,Hepatic Kupffer cells,detects in,71
Histopathology,Tissue samples,uses,71
Immunohistochemistry,Tissue samples,uses,71
In-situ hybridization,Tissue samples,uses,71
Reverse-transcriptase polymerase chain reaction,Tissue samples,uses,71
Culex pipiens,West Nile virus,hosts,72
Culex pipiens,American robin,feeds on,72
Culex pipiens,House sparrow,feeds on,72
Culex pipiens,Mourning dove,feeds on,72
Culex pipiens,Human,feeds on,72
Culex pipiens,West Nile virus,carries,72
West Nile virus,Culex pipiens,infects,72
Culex pipiens,West Nile virus,is a bridge vector of,72
Culex tarsalis,Mammals,feeds on,73
Culex tarsalis,Birds,feeds on,73
Culex tarsalis,American robins,preferred host,73
Culex tarsalis,Doves,preferred host,73
Culex tarsalis,West Nile virus,vector,73
West Nile virus,Culex tarsalis,transmitted,73
Culex tarsalis,Weld County,found in,73
Culex tarsalis,Colorado,found in,73
American robins,Culex tarsalis,host,73
Doves,Culex tarsalis,host,73
House sparrows,Culex tarsalis,roost,73
Culex pipiens,American robin,hosts,74
Culex pipiens,West Nile virus,transmits,74
Culex pipiens,European starling,interacts with,74
Culex pipiens,House sparrow,interacts with,74
passerine,microfilariae,infected_by,75
microfilariae,mosquitoes,ingested_by,75
West Nile virus,mosquitoes,inferred_by,75
mosquitoes,West Nile virus,infected_by,75
vertebrates,arboviruses,infected_with,75
mosquitoes,vertebrates,feed_on,75
passerine,West Nile virus,concurrently_infected_with,75
mosquitoes,Chandlerella quiscali,ingested_microfilariae,75
mosquitoes,Eufilaria spp.,ingested_microfilariae,75
Culex pipiens,passerine,vectorial_capacity_calculated_for,75
Culex tarsalis,passerine,vectorial_capacity_calculated_for,75
American robin,West Nile virus,hosts,76
West Nile virus,American robin,infects,76
Culex mosquitoes,American robin,feed on,76
American robin,West Nile virus,is competent,76
American robin,West Nile virus,amplifies,76
DNA plasmid vaccine,viremia in American robin,reduces,76
DNA plasmid vaccine,infectiousness of American robin to Culex mosquitoes,reduces,76
vaccinated American robins,Culex mosquitoes,are noninfectious to,76
American robin,West Nile virus,hosts,77
Mosquitoes,West Nile virus,transmit,77
Crows,Mosquitoes,interacts with,77
House sparrows,Mosquitoes,interacts with,77
Corvids,Mosquitoes,interacts with,77
American robin,super spreader,acts as,77
West Nile virus,American robin,infects,77
Canada geese,Avian bornaviruses,host,78
Canada geese,Bornavirus,host,78
duck embryo fibroblasts,Bornavirus,culture medium,78
Canada geese,Avian bornaviruses,natural reservoir,78
Branta canadensis,Bornavirus,reservoir,78
Brachyspira spp.,vertebrates,colonize,79
Brachyspira spp.,enteric diseases,cause,79
Brachyspira spp.,commensual relationship,display,79
Brachyspira spp.,mallards,colonize,79
Brachyspira spp.,pigs,colonize,79
Brachyspira spp.,chickens,colonize,79
Brachyspira spp.,humans,colonize,79
mallards,biodiversity,support,79
Brachyspira spp.,high biodiversity,display,79
Brachyspira pilosicoli,particularly high biodiversity,display,79
Brachyspira spp.,anaerobic intestinal spirochaetes,are,79
Brachyspira spp.,pathogenic,are,79
Brachyspira spp.,non-pathogenic,are,79
mallards,Brachyspira hyodysenteriae,host,80
mallards,Brachyspira suanatina,host,80
pigs,Brachyspira suanatina,host,80
mallards,B. suanatina,host,80
mallards,B. hyodysenteriae,host,80
ducklings,Brachyspira hyodysenteriae,host,80
ducklings,Brachyspira suanatina,host,80
B. suanatina,mallards,isolated from,80
B. suanatina,pigs,isolated from,80
B. hyodysenteriae,mallards,isolated from,80
B. hyodysenteriae,swine dysentery,aetiological agent,80
Brachyspira suanatina,Brachyspira hyodysenteriae,closely related to,80
Brachyspira suanatina,,enteropathogenic,80
Brachyspira hyodysenteriae,,enteropathogenic,80
B. suanatina,ducklings,colonized,80
B. hyodysenteriae,ducklings,colonized,80
B. suanatina,B204,failed to colonize,80
B. suanatina,unchallenged contact birds,colonized,80
Brachyspira culture-positive birds,sharply demarcated epithelial cell changes,had,80
Brachyspira culture-positive birds,features of irreversible cell damage,had,80
Brachyspira culture-positive birds,spirochaetal infiltration of the mucosa,had,80
Brachyspira culture-positive birds,deeper crypts,had,80
Brachyspira culture-negative birds,shallower crypts,had,80
Brachyspira suanatina,partial 16S rRNA and nox gene sequences,is identical to,81
Brachyspira suanatina,isolate from a mallard,is identical to,81
Brachyspira suanatina,all currently recognized Brachyspira species,is different from,81
Brachyspira suanatina,Pig,infects,81
Brachyspira suanatina,Diarrhoea,induces,81
Brachyspira hyodysenteriae,B204(R),is a reference strain for,81
Brachyspira suanatina,genus Brachyspira,is a new species within,81
Pig,Brachyspira suanatina,is a host for,81
Mallard,Brachyspira suanatina,is a host for,81
Anas platyrhynchos,Mallard,is a species of,81
Brachyspira pilosicoli,Sows,infects,82
Brachyspira pilosicoli,Grovers/finishers,infects,82
Brachyspira pilosicoli,Weaners,infects,82
Brachyspira pilosicoli,Faeces,found in,82
DNA,Faeces,extracted from,82
Polymerase chain reaction (PCR),DNA,used on,82
Multilocus enzyme electrophoresis (MLEE),Isolates,used on,82
Pulsed field gel electrophoresis (PFGE),Isolates,used on,82
Brachyspira pilosicoli,Chickens,detected in,82
Brachyspira pilosicoli,Effluent pond water,detected in,82
Brachyspira pilosicoli,Wild ducks,detected in,82
Brachyspira pilosicoli,Piggery B,introduced to,82
Stock from piggery A,Piggery B,transferred to,82
Isolate from pond,Isolate from pig,belong to same et as,82
Duck isolates,Pig isolates,distinct from,82
Phage,Chlamydia psittaci,infects,84
Antiserum,Phage,prepared against,84
Antiserum,Chlamydia psittaci isolates,used to screen,84
Chlamydia psittaci isolates,Phage,infected with,84
Ducks,Chlamydia psittaci,infected with,84
Phage,Chlamydia psittaci isolates,detected in,84
Phage,McCoy cell monolayers,not detected in,84
Chlamydia psittaci,Duck chlamydiosis,causes,84
United Kingdom,Duck chlamydiosis,location of,84
Chlamydophila psittaci,Psittacine birds,infects,85
Chlamydophila psittaci,Pekin duck,infects,85
Chlamydophila psittaci,Domestic pigeon,infects,85
Chlamydophila psittaci,Buffalo Green Monkey,infects,85
Chlortetracycline,Chlamydophila psittaci,inhibits,85
Doxycycline,Chlamydophila psittaci,inhibits,85
Enrofloxacin,Chlamydophila psittaci,inhibits,85
Difloxacin,Chlamydophila psittaci,inhibits,85
IC50,Chlamydophila psittaci,measured,85
MIC,Chlamydophila psittaci,measured,85
Logistic regression model,IC50,used,85
Inhibitory concentration 50%,IC50,calculated,85
Giménez staining,Intracytoplasmic inclusions,used,85
workers,Chlamydophila psittaci,exposed to,86
workers,ornithosis,developed,86
poultry abattoir and farm,"Victoria, Australia",located in,86
slaughtering area,abattoir,part of,86
blood and feathers,workers,exposed to,86
birds,Chlamydophila psittaci,host of,86
Chlamydophila psittaci,ornithosis,caused,86
respiratory protection,abattoir workers,recommended for,86
airflow and environmental contamination,high-risk work areas,improved in,86
Chlamydophila psittaci,Avian,found in,87
Chlamydophila psittaci,Mammalian,found in,87
Chlamydophila psittaci,Eleven strains,derivatives,87
Eleven strains,Genotype C,identified as,87
Genotype C,Waterfowl,preferentially associated with,87
Mammals,source for genotype C strains,may represent an,87
Mammals,source for human psittacosis cases,may represent an,87
Chlamydophila psittaci,Psittacosis,causes,87
botulism,aquatic birds,affects,88
Clostridium botulinum,C. botulinum toxin,produces,88
C. botulinum toxin,C type,is of,88
C. botulinum toxin,Anas platyrhynchos,is detected in,88
C. botulinum toxin,Larus ridibundus,is detected in,88
C. botulinum toxin,intestine,is present in,88
C. botulinum toxin,liver,is present in,88
C. botulinum toxin,stomach,is present in,88
Clostridium botulinum,sludge samples,is isolated from,88
ducks,type C botulism,infected_by,89
mallard,vaccine,protected_by,89
northern pintail,vaccine,protected_by,89
ducks,vaccine,immunized_with,89
ducks,botulinum antitoxin,treated_with,89
vaccinated ducks,botulinum toxin,challenged_with,89
vaccinated ducks,non-vaccinated ducks,compared_to,89
Enterococcus hirae DCH5,hiracin JM79,produces,90
Enterococcus hirae DCH5,Mallard ducks,is isolated from,90
HirJM79,HiriJM79,functions,90
HirJM79,general secretory pathway or sec-dependent pathway,is most likely externalized by,90
orfC,mobilization protein,encodes,90
orfD,relaxase/mobilization nuclease domain,encodes,90
orfE,hypothetical protein,encodes,90
Mallards,Clostridium botulinum,host,91
Clostridium botulinum,botulism,pathogen,91
Mallards,lakes,inhabits,91
lakes,western Canada,location,91
Mallards,carcasses,exposed,91
carcasses,maggots,infested,91
Mallards,high carcass density,more likely to die,91
high carcass density,mortality risk,causes,91
mortality risk,density of maggot-laden carcasses,related to,91
Clostridium botulinum,Botulism,causes,92
Clostridium botulinum,nerve toxin,produces,92
Clostridium botulinum,Polymerase chain reaction,detected by,92
Polymerase chain reaction,Primer pair Y,uses,92
Polymerase chain reaction,Primer pair VC,uses,92
Polymerase chain reaction,Primer pair VD,uses,92
Polymerase chain reaction,bovine samples,evaluated on,92
Polymerase chain reaction,duck samples,evaluated on,92
TYG broth,enrichment,used for,92
CMM broth,enrichment,used for,92
CMM broth,TYG broth,followed by,92
DNA,crude samples,extracted from,92
DNA,enrichment broths,extracted from,92
Clostridium botulinum type C,neurotoxin,produces,93
Clostridium botulinum type C,Avian botulism,type c isolates,93
botulinum C/D mosaic toxoid,Avian botulism,protects against,93
neurotoxin,botulinum toxin,produces,93
sera,antibody,contains,93
IgG,antibody,produces,93
chicken,IgG,produces,93
duck,IgG,produces,93
toxoid,immunized ducks,used in vaccine,93
immunized ducks,antibody,developed,93
ELISA,antibody,detects,93
antibody,toxoid,neutralizes,93
Clostridium botulinum,avian,infects,94
Clostridium botulinum,environmental samples,infects,94
PCR,Clostridium botulinum,detects,94
mouse bioassay,Clostridium botulinum,detects,94
PCR,mouse bioassay,compared with,94
mallards,Clostridium botulinum,harbors,94
grey herons,Clostridium botulinum,harbors,94
mud,Clostridium botulinum,harbors,94
mallard duck,Clostridium botulinum,infected by,95
Clostridium botulinum,C2 toxin,produces,95
C2 toxin,trypsin,activated by,95
mallard duck,C2 toxin,exposed to,95
C2 toxin,mallard duck,toxic to,95
C2 toxin,C1 toxin,more toxic than,95
C2 toxin,pulmonary edema and hemorrhage,causes,95
C1 toxin,respiratory paralysis,causes,95
castor bean,castor bean poisoning,causes,96
Ricinus communis,castor bean,is,96
ducks,castor bean poisoning,get,96
Anas platyrhynchos,mallards,is,96
castor beans,LD50,are toxic,96
Clostridium botulinum,blood serum,is not present,96
duck,Clostridium botulinum,infected by,97
duck,botulism,shows signs of,97
serum,type C toxin,contains,97
fecal extracts,type C toxin,contains,97
mouse,type C toxin,is affected by,97
mouse toxicity test,type C toxin,detects,97
antitoxin,mouse,protects,97
duck,toxin-positive specimens,passes,97
duck,type C toxin,is dosed with,97
duck,disease,survives,97
waterfowl and fly larvae,Clostridium botulinum,infected_by,98
mallards,Lucilia spp.,infested_by,98
duck serum,toxin type C,contained,98
fly larvae,toxin type C,contained,98
Mallard,Clostridium botulinum,hosts,99
ducklings,water,drink,99
ducklings,saline water,drink,99
ducklings,fresh water,drink,99
ducklings,natural saline wetlands,drink,99
Clostridium botulinum,toxin,produces,99
toxin,botulism,causes,99
botulism,Mallard,affects,99
Cryptosporidium baileyi,Chickens,infects,100
Cryptosporidium baileyi,Mallards,infects,100
Cryptosporidium baileyi,Oocysts,produces,100
Oocysts,Feces,shedding,100
Macrophages,Cryptosporidium baileyi,house,100
Carrageenan,Immunogenicity,blocks,100
Cryptosporidium baileyi,Immunogenicity,elicits,100
