source,target,relation_type,doc_id
Mycoplasma gallisepticum,epornitic of conjunctivitis in house finches,is the likely etiology for,50
Mycoplasma gallisepticum,House finches,infects,51
Mycoplasma gallisepticum,Serum samples,present in,51
Mycoplasma gallisepticum,Finches,isolated from,51
Finches,Serum plate agglutination,examined for,51
Finches,Hemagglutination inhibition,examined for,51
Swabs,Mycoplasma broth media,inoculated into,51
Mycoplasma broth media,Culture,used for,51
Mycoplasma broth media,Polymerase chain reaction,used for,51
Mycoplasma broth media,Mycoplasma gallisepticum,containing,51
Gross conjunctival lesions,Finches,found in,51
Mycoplasma gallisepticum,Conjunctivitis,linked to,51
Malacoplakia,Epithelial and lymphoid hyperplasia,characterized by,51
Malacoplakia,Lymphoplasmacytic inflammation,characterized by,51
Malacoplakia,Conjunctival tissues,found in,51
Source of infection,Mycoplasma gallisepticum in House finches,unknown,51
Further research,Prevalence and impact of disease,warranted to determine,51
Avian host,West Nile virus,infected by,52
Avian host,St. Louis encephalitis virus,infected by,52
Mosquito,West Nile virus,transmits,52
Mosquito,St. Louis encephalitis virus,transmits,52
Avian host,viremia response,produces,52
Western scrub jays,highest viremia response,produces,52
House finches,viremia response,produces,52
House sparrows,viremia response,produces,52
Mourning doves,viremia response,produces,52
California quail,viremia response,does not produce,52
Chickens,viremia response,does not produce,52
Culex mosquitoes,West Nile virus,is infected by,52
Culex mosquitoes,St. Louis encephalitis virus,is infected by,52
Culex stigmatosoma Dyar,West Nile virus,is susceptible to,52
Culex tarsalis Coquillett,West Nile virus,is susceptible to,52
Culex p. quinquefasciatus Say,West Nile virus,is susceptible to,52
Culex mosquitoes,West Nile virus,transmits,52
Culex mosquitoes,St. Louis encephalitis virus,transmits,52
WNV,birds,is virulent in,52
WNV,elevated viremia response,requires,52
Culex quinquefasciatus,Birds,hosts,53
Culex quinquefasciatus,Mammals,hosts,53
Culex quinquefasciatus,Birds,feeds on,53
Culex quinquefasciatus,Mammals,feeds on,53
Culex quinquefasciatus,West Nile virus,vector,53
West Nile virus,Blue jays,infects,53
West Nile virus,American crows,infects,53
Culex quinquefasciatus,West Nile virus,transmits,53
West Nile virus,Infection,part of,53
Infection,Mosquito,involved,53
Host,Pathogen,interacts with,53
Trichostrongylus tenuis,red grouse,parasitizes,60
Trichostrongylus tenuis,caecal faeces,develops in,60
Trichostrongylus tenuis,moor,survives in,60
laboratory,Trichostrongylus tenuis,hosts,60
Trichostrongylus tenuis,eggs,produces,60
eggs,infective larvae,develop into,60
infective larvae,soil surface,survives in,60
Trichostrongylus tenuis,temperature,is affected by,60
Trichostrongylus tenuis,rainfall,is affected by,60
Trichostrongylus tenuis,desiccation,is affected by,60
Trichostrongylus tenuis,summer,survives in,60
Trichostrongylus tenuis,winter,dies in,60
Trichostrongylus tenuis,red grouse,parasitizes,61
Trichostrongylus tenuis,dramatic decreases in red grouse density,associated with,61
Trichostrongylus tenuis,population crashes,causes,61
Peter Hudson,dynamics of grouse-T. tenuis system,describes,61
Andrew Dobson,preliminary findings from new control methods,presents,61
Trichostrongylus tenuis,sporting income,affects,61
Trichostrongylus tenuis,UK,is found in,61
Upland estates,Trichostrongylus tenuis,are affected by,61
testosterone,parasite infection,increases,62
Trichostrongylus tenuis,red grouse,infects,62
testosterone,aggressive behaviour,influences,62
testosterone,recruitment,influences,62
anthelmintic,parasites,removes,62
testosterone,parasite intensity,has effect on,62
male grouse,Trichostrongylus tenuis,hosts,62
autumn,time,occurs in,62
one month,time,occurs in,62
one year,time,occurs in,62
testosterone,Trichostrongylus tenuis,interacts with,62
intrinsic mechanisms,extrinsic mechanisms,interacts with,62
cyclic species,population instability,exhibits,62
Fenbendazole,Trichostrongylus tenuis,is controlled by,63
Fenbendazole,Grit,is medicated with,63
Red grouse,Trichostrongylus tenuis,are infected by,63
Fenbendazole,Nematode parasite,is used to treat,63
HPLC-MS-MS,Fenbendazole and its metabolites,is used to detect and quantify,63
Liver,Red grouse,is a sample of,63
Fenbendazole,Birds,is taken up by,63
Method,Other wildlife species,is applicable to,63
red grouse,Trichostrongylus tenuis,infected by,64
male aggressiveness,territoriality,influences,64
Trichostrongylus tenuis,red grouse,interacts with,64
male aggressiveness,red grouse,interacts with,64
red grouse,population data,has,64
population data,Bayesian state-space modeling,used in,64
Bayesian state-space modeling,mechanistic models,used to fit,64
mechanistic models,cyclic dynamics,predict,64
cyclic dynamics,red grouse,observed in,64
Gallus domesticus,Usutu virus,host,65
Usutu virus,Gallus domesticus,infected,65
Turdus merula,Usutu virus,host,65
Usutu virus,Turdus merula,infected,65
USUV strain Vienna 2001-blackbird,Austria,virus isolation,65
Austria,USUV strain Vienna 2001-blackbird,location,65
Gallus domesticus,Usutu virus,inoculated,65
Usutu virus,Gallus domesticus,inoculum,65
Gallus domesticus,Usutu virus,viraemia,65
Usutu virus,Gallus domesticus,causal agent,65
Pathogen free chickens,Gallus domesticus,group,65
Gallus domesticus,Pathogen free chickens,group,65
Usutu-virus,West Nile virus,is related to,68
Usutu-virus,mass mortalities of blackbirds,causes,68
Usutu-virus,natural transmission cycle between vectors and host reservoirs,persists in,68
Bird immunity,environmental temperature,interacts with,68
USUV model,temperature predictions from five global climate models,uses,68
USUV model,four different climate-warming scenarios,considers,68
IPCC,climate-warming scenarios,defines,68
Simulations,USUV will persist in the host population after the epidemic peak,predict,68
Simulations,outbreak frequency increases successively from the beginning to the end of the century,predict,68
Simulations,endemic equilibrium with a decline of the blackbird population,result in,68
Simulations,annually averaged basic reproduction number for the period 1901-2100,calculate,68
Usutu virus,Avian mortality,causes,69
Usutu virus,2001,emerges,69
Usutu virus,Austria,spreads,69
Usutu virus,Dead birds,is detected,69
Dead birds,Reverse-transcriptase polymerase chain reaction,are examined,69
Dead birds,Immunohistochemistry,are examined,69
Usutu virus,Blackbirds,is found,69
Vienna,Usutu virus,is the initial area of emergence and circulation,69
Usutu virus,Avian mortality,has a declining impact,69
Birds,Herd immunity,develop,69
USUV,Japanese encephalitis virus group,is a,70
USUV,Avian mortality in Austria,has been associated with,70
USUV,Mosquitoes,is transmitted by,70
USUV,Eurasian blackbirds,infects,70
USUV,Domestic geese,infects,70
USUV,Geese,replicates in,70
Geese,USUV,are hosts to,70
Mosquitoes,USUV,are vectors for,70
USUV,Bacterial septicaemia,causes,70
USUV,Strangulation,causes,70
USUV,Reverse transcriptase-polymerase chain reaction,is detected by,70
USUV,Immunohistochemistry,is detected by,70
USUV,Plasma viraemia,induces,70
USUV,Viral excretion,induces,70
USUV,Seroconversion,induces,70
Geese,USUV-infected geese,are in contact with,70
Geese,Control animals,are in contact with,70
Usutu virus,Eurasian blackbirds,isolated from,71
Usutu virus,Birds,infects,71
Histopathology,Birds,used to examine,71
Immunohistochemistry,Birds,used to examine,71
In-situ hybridization,Birds,used to examine,71
Reverse-transcriptase polymerase chain reaction,Birds,used to examine,71
Hepatosplenomegaly,Birds,observed in,71
Neuronal necrosis,Brain neurons,observed in,71
Myocardial lesions,Myocardial fibres,observed in,71
Coagulative necrosis,Liver and spleen,observed in,71
Brain neurons,Usutu virus,infected with,71
Myocardial fibres,Usutu virus,infected with,71
Splenic capsule,Usutu virus,infected with,71
Renal glomeruli,Usutu virus,infected with,71
Tunica muscularis of intestines,Usutu virus,infected with,71
Proventricular glands,Usutu virus,infected with,71
Lungs,Usutu virus,infected with,71
Hepatic Kupffer cells,Usutu virus,infected with,71
West Nile virus,Polyclonal antibodies,detected by,71
Oligonucleotide probe,Usutu virus,used to detect,71
USUV-specific RT-PCR,Usutu virus,used to detect,71
Birds,USUV-specific RT-PCR,tested by,71
Summer,2001,occurred during,71
2001,Austria,occurred in,71
2002,Austria,occurred in,71
Cx. pipiens,Turdus migratorius,feeds on,72
Cx. pipiens,Passer domesticus,feeds on,72
Cx. pipiens,Zenaida macroura,feeds on,72
Cx. pipiens,Procyon lotor,feeds on,72
Cx. pipiens,Humans,feeds on,72
Cx. pipiens,West Nile virus,hosts,72
Cx. pipiens,Humans,bites,72
Cx. pipiens,West Nile virus,infection source,72
Humans,West Nile virus,host,72
Raccoons,West Nile virus,host,72
Culex tarsalis,birds,feeds on,73
Culex tarsalis,mammals,feeds on,73
Culex tarsalis,American robins,preferred host,73
Culex tarsalis,dooves,feeds on,73
American robins,West Nile virus transmission, contributes to,73
Dooves,West Nile virus transmission,contributes to,73
House sparrows,West Nile virus transmission,featured in,73
Culex tarsalis,West Nile virus,transmits,73
Microfilariae,Passerine filariasis,found in,75
Passerine filariasis,Vertebrates,found in,75
Microfilariae,Infectivity of arboviruses,enhance,75
Arboviruses,Mosquitoes,infect,75
Microfilariae,Mosquito midgut,penetrate,75
West Nile virus,Mosquitoes,infect,75
Passerine filariasis,Common grackles,found in,75
Passerine filariasis,American robins,found in,75
Passerine filariasis,Eastern kingbirds,found in,75
Microfilariae,Blood of common grackles,found in,75
Mosquitoes,Blood of common grackles,feed on,75
Mosquitoes,Blood of American robins,feed on,75
Microfilariae,Mosquito midguts,penetrate,75
Chandlerella quiscali,Mosquito midguts,found in,75
Eufilaria spp.,Mosquito midguts,found in,75
Culex pipiens,Blood of common grackles,fed on,75
Culex tarsalis,Blood of common grackles,fed on,75
American robins,West Nile virus,host of,76
Culex mosquitoes,American robins,feed on,76
American robins,West Nile virus,competent host for,76
American robins,West Nile virus,amplification host for,76
DNA plasmid vaccine,Viremia,reduces,76
DNA plasmid vaccine,Infectiousness,reduces,76
Vaccinated robins,Noninfectious viremia,exhibit,76
Vaccinated robins,Noninfectious to Culex mosquitoes,are likely to be,76
Hosts,Pathogen,harbors,77
American robin,Mosquitoes,habitat,77
Crows,Mosquitoes,prefers,77
House sparrows,Mosquitoes,avoids,77
Avian species,WNV,actsassuperspreaderfor,77
Mosquitoes,WNV,transmit,77
Hosts,Secondary infections,giveriseto,77
Pathogen transmission,Host heterogeneity,influencedby,77
Reproductive ratios,Host heterogeneity,influencedby,77
Super spreading events,Pathogen transmission,causedby,77
Avian bornaviruses,Bornavirus,is_member_of,78
Bornavirus,Parrots,infects,78
Bornavirus,Macaws,infects,78
Canada geese,Bornavirus,harbours,78
Reverse transcription-PCR,Bornavirus,used_to_detect,78
RT-PCR,Bornavirus,used_to_detect,78
Oropharyngeal/cloacal swab,Canada geese, sampled_from,78
Brain samples,Canada geese,sampled_from,78
Bornavirus,Brain samples,is_present_in,78
Duck embryo fibroblasts,Brain samples,cultured_in,78
Bornavirus,Cluster,hasn phylogenetic analyses,78
Regulatory sequences,Bornavirus,found_in,78
Borna disease virus,Regulatory sequences,has,78
Brachyspira spp.,vertebrates,colonize,79
Brachyspira spp.,enteric diseases,cause,79
Brachyspira spp.,commensual relationship,display,79
mallards,Brachyspira spp.,host,79
pigs,Brachyspira spp.,host,79
chickens,Brachyspira spp.,host,79
humans,Brachyspira spp.,host,79
Brachyspira spp.,PCR,screened,79
isolates,phenotypic tests,subjected,79
isolates,diagnostic PCRs,subjected,79
isolates,sequencing,subjected,79
isolates,phylogenetic analysis,subjected,79
isolates,nox gene restriction enzyme analysis,subjected,79
isolates,culture technique,subjected,79
amplicons,16S rRNA,sequenced,79
amplicons,NADH oxidase (nox),sequenced,79
Brachyspira genotypes,mallards,found,79
mallards,Brachyspira hyodysenteriae,infected by,80
mallards,Brachyspira suanatina,infected by,80
pigs,Brachyspira suanatina,infected by,80
ducklings,Brachyspira hyodysenteriae,infected by,80
ducklings,Brachyspira suanatina,infected by,80
B204,mallards,failed to colonize,80
Brachyspira suanatina,ducklings,colonized,80
Brachyspira hyodysenteriae,ducklings,colonized,80
unchallenged contact birds,Brachyspira suanatina,infected by,80
Brachyspira suanatina,inoculum,had identical biochemical profile and banding pattern with,80
Brachyspira suanatina,recovered isolates,had identical biochemical profile and banding pattern with,80
Brachyspira hyodysenteriae,inoculum,had identical biochemical profile and banding pattern with,80
Brachyspira hyodysenteriae,recovered isolates,had identical biochemical profile and banding pattern with,80
caecal mucosa,Brachyspira culture-positive birds,had epithelial cell changes,80
caecal mucosa,Brachyspira culture-positive birds,had features of irreversible cell damage,80
crypts,Brachyspira culture-positive birds,were deeper in,80
Brachyspira culture-positive birds,gastrointestinal disease,had,80
Brachyspira culture-negative birds,gastrointestinal disease,did not have,80
Enteropathogenic spirochaete,Pig,is isolated by,81
Enteropathogenic spirochaete,Mallard,is isolated by,81
Brachyspira suanatina,Brachyspira hyodysenteriae,differ from,81
Brachyspira suanatina,Mallard isolate,has identical partial 16s rrna and nox gene sequences with,81
Brachyspira suanatina,Another mallard isolate,has slightly different partial 16s rrna and nox gene sequences from,81
Brachyspira suanatina,All currently recognized Brachyspira species,is different from,81
Pig,B. hyodysenteriae (B204(R)),is infected by,81
Pig,Enteropathogenic spirochaete,is infected by,81
Mallard,Enteropathogenic spirochaete,is infected by,81
Pigs given atypical porcine isolate,Clinical signs,develop,81
Pigs given atypical porcine isolate,Macroscopic changes,develop,81
Farm A,Brachyspira pilosicoli,infected by,82
Grower/finisher pigs (Farm A),Brachyspira pilosicoli,infected by,82
Faeces (Farm A),Grower/finisher pigs (Farm A),sample of,82
DNA (Farm A),Faeces (Farm A),extracted from,82
Brachyspira pilosicoli (Farm A),Polymerase chain reaction (PCR),tested by,82
Brachyspira pilosicoli (Farm A),Multilocus enzyme electrophoresis (MLEE),tested by,82
Brachyspira pilosicoli (Farm A),Pulsed field gel electrophoresis (PFGE),tested by,82
Piggery B,Brachyspira pilosicoli,infected by,82
Growers and finishers (Piggery B),Brachyspira pilosicoli,infected by,82
Weaners (Piggery B),Brachyspira pilosicoli,infected by,82
Faeces (Piggery B),Growers and finishers (Piggery B),sample of,82
DNA (Piggery B),Faeces (Piggery B),extracted from,82
Brachyspira pilosicoli (Piggery B),Polymerase chain reaction (PCR),tested by,82
Brachyspira pilosicoli (Piggery B),Multilocus enzyme electrophoresis (MLEE),tested by,82
Brachyspira pilosicoli (Piggery B),Pulsed field gel electrophoresis (PFGE),tested by,82
Chickens,Brachyspira pilosicoli,infected by,82
Pond water,Brachyspira pilosicoli,infected by,82
Wild ducks,Brachyspira pilosicoli,infected by,82
Farm A,Farm B,provided stock to,82
Brachyspira pilosicoli (Farm A),Farm B,introduced to,82
phage,Chlamydia psittaci,infects,84
antiserum,phage,was prepared against,84
antiserum,avian C psittaci isolates,used to screen,84
phage infected strains,ducks,were found in,84
phage,Chlamydia psittaci,was detected in,84
phage containing strain,phage,was infected by,84
phage,McCoy cell monolayers,could not be demonstrated,84
duck chlamydiosis,phage,is caused by,84
phage infection,domestic ducks,occurs in,84
Chlamydophila psittaci,Psittacine birds,hosts,85
Chlamydophila psittaci,Domestic pigeon,hosts,85
Chlamydophila psittaci,Pekin duck,hosts,85
Chlamydophila psittaci,Chlortetracycline,is_infected_by,85
Chlamydophila psittaci,Doxycycline,is_infected_by,85
Chlamydophila psittaci,Enrofloxacin,is_infected_by,85
Chlamydophila psittaci,Difloxacin,is_infected_by,85
Chlortetracycline,Chlamydophila psittaci,inhibits,85
Doxycycline,Chlamydophila psittaci,inhibits,85
Enrofloxacin,Chlamydophila psittaci,inhibits,85
Difloxacin,Chlamydophila psittaci,inhibits,85
Nested multiplex polymerase chain reaction,Chlamydophila psittaci,used_to_identify,85
Giménez staining,Chlamydophila psittaci,used_to_visualize,85
Logistic regression model,IC50,used_to_calculate,85
IC50,Chlamydophila psittaci,measured_for,85
MIC,Chlamydophila psittaci,measured_for,85
workers,Chlamydophila psittaci,exposed_to,86
workers,poultry abattoir,worked_in,86
workers,farm,worked_in,86
workers,blood,exposed_to,86
workers,feathers,exposed_to,86
workers,ornithosis,developed,86
workers,pneumonia,developed,86
slaughtering area,ornithosis-related pneumonia,high_risk,86
respiratory protection,abattoir workers,recommended_for,86
airflow,high-risk work areas,improved_in,86
environmental contamination,high-risk work areas,reduced_in,86
Chlamydophila psittaci,Avian,derived from,87
Chlamydophila psittaci,Mammalian,derived from,87
Chlamydophila psittaci,Genotype C,identified as,87
Genotype C,Waterfowl,associated with,87
Mammals,source for Genotype C strains,may represent,87
Mammals,source for human Psittacosis cases,may represent,87
Botulism,aquatic birds,affects,88
aquatic birds,Clostridium botulinum,host,88
Clostridium botulinum,C. Botulinum toxin,produces,88
C. Botulinum toxin,C type,type,88
Anas platyrhynchos,Clostridium botulinum,host,88
Larus ridibundus,Clostridium botulinum,host,88
mice,Clostridium botulinum,host,88
intestine,C. Botulinum toxin,location,88
liver,C. Botulinum toxin,location,88
stomach,C. Botulinum toxin,location,88
A type,C. Botulinum toxin,type,88
C botulotoxin,Clostridium botulinum,produced by,88
C. botulinum strain,sludge samples,isolated from,88
September 1981,Botulism,time,88
July 1982,Botulism,time,88
September 1982,Botulism,time,88
ducks,botulinum toxin,infected by,89
mallard,botulinum toxin,challenged with,89
northern pintail,botulinum toxin,challenged with,89
ranch mink,vaccine,protected by,89
mallard,vaccine,immunized with,89
northern pintail,vaccine,immunized with,89
mallard,botulinum antitoxin,treated with,89
northern pintail,botulinum antitoxin,treated with,89
mallard,botulism,recovered from,89
northern pintail,botulism,recovered from,89
immunized birds,botulinum toxin,protected from,89
non-immunized birds,botulinum toxin,infected by,89
Enterococcus hirae DCH5,Hiracin JM79,produces,90
Enterococcus hirae DCH5,Mallard ducks,isolated from,90
Enterococcus hirae DCH5,orfC,has,90
Enterococcus hirae DCH5,orfD,has,90
Enterococcus hirae DCH5,orfE,has,90
HirJM79,orf,encoded by,90
HirJM79,N-terminal signal peptide,contains,90
HirJM79,amino acid sequence,contains,90
HiriJM79,immunity protein,encodes,90
HirJM79,heterologous hosts,produced by,90
HirJM79,sec-dependent pathway,externalized by,90
HirJM79,HirJM79,immunity protein for,90
Mallards,Clostridium botulinum,host,91
Mallards,Carcasses,exposed to,91
Carcasses,Toxin-laden maggots,possess,91
Carcass density,Risk of mortality,affects,91
Carcass density,Survival,affects,91
Radio-marked Mallards,Carcass density,investigated,91
Radio-marked Mallards,Carcass density,found,91
Mallards,Lakes,inhabited,91
Lakes,Mallards,habitat,91
North America,Lakes,location,91
Western Canada,Lakes,location,91
Molting,Mallards,behavior,91
Avian botulism,Mallards,disease,91
Carcass density,Risk of mortality,predicted,91
Model-averaged beta(density),Risk of mortality,estimated,91
Clostridium botulinum type C,Botulinum toxin,produces,92
Clostridium botulinum type D,Botulinum toxin,produces,92
Clostridium botulinum type C,Bovine samples,isolated in,92
Clostridium botulinum type D,Bovine samples,isolated in,92
Clostridium botulinum type C,Polymerase chain reaction,detected by,92
Clostridium botulinum type D,Polymerase chain reaction,detected by,92
Polymerase chain reaction,Primer pair Y,uses,92
Polymerase chain reaction,Primer pair VC,uses,92
Polymerase chain reaction,Primer pair VD,uses,92
Polymerase chain reaction,Bovine samples,evaluated on,92
Polymerase chain reaction,Duck samples,evaluated on,92
Botulinum toxin,Botulism,causes,92
Clostridium botulinum type C,Crude samples,screened for,92
Clostridium botulinum type D,Crude samples,screened for,92
Polymerase chain reaction,C. botulinum toxigenic strains type C and D in bovine samples,reliable for,92
Clostridium botulinum type C,toxin,produces,93
toxin,avian botulism,causes,93
botulinum C/D mosaic toxoid,avian botulism,protects against,93
convalescent sera,antibody,contains,93
antibody,ELISA,detectable by,93
IgG,duck,produced by,93
IgG,chicken,produced by,93
IgG,cross-reactivity,exhibits,93
toxoid,duck,administered to,93
duck,antibody,develops,93
antibody,lethal toxin dose,neutralizes,93
ELISA titers,neutralization titers,correspond to,93
ELISA,detecting botulism,used for,93
Clostridium botulinum type C,PCR,is detected by,94
Avian samples,Mallards,were collected from,94
Environmental samples,Mud,were collected from,94
Avian and environmental samples,PCR,were tested using,94
PCR results,Mouse bioassay results,were compared with,94
Clostridium botulinum type C,Avian samples,is present in,94
Clostridium botulinum type C,Environmental samples,is present in,94
Botulism,Clostridium botulinum type C,is caused by,94
Mallards,Botulism,are affected by,94
Grey herons,Botulism,are affected by,94
PCR,DNA,uses,94
PCR,Neurotoxin,detects,94
PCR,Spores,detects,94
Clostridium botulinum,Clostridium botulinum C2 toxin,produces,95
Clostridium botulinum,C1 toxin,loses,95
Clostridium botulinum,Clostridium botulinum C2 toxin,retains,95
Clostridium botulinum C2 toxin,Trypsin,is activated by,95
Clostridium botulinum C2 toxin,Mallard duck,is toxic to,95
Clostridium botulinum C2 toxin,C1 toxin,is more toxic than,95
Clostridium botulinum C2 toxin,Pulmonary edema,causes,95
Clostridium botulinum C2 toxin,Hemorrhage,causes,95
Clostridium botulinum C2 toxin,Respiratory paralysis,does not cause,95
Ducks,Castor bean,infected by,96
Ducks,Castor bean,exposed to,96
Ducks,Botulism,showed signs of,96
Ducks,Petechial hemorrhages,had lesions of,96
Ducks,Catarrhal enteritis,had lesions of,96
Ducks,Castor bean,ingested,96
Mallards,Castor bean,infected by,96
Castor bean,Ducks,toxic to,96
Castor bean,Mallards,toxic to,96
Clostridium botulinum,Ducks,toxic to,96
Mouse,Castor bean,tested for,96
Blood serum,Clostridium botulinum,tested for,96
Excreta,Castor bean,tested for,96
Intestinal contents,Castor bean,tested for,96
ducks,Clostridium botulinum type C,infectedby,97
ducks,botulism,showsigns,97
Clostridium botulinum type C,toxin,produces,97
mouse,toxin,responds to,97
antitoxin,mouse,protects,97
duck,fecal extracts,excretes,97
duck,blood sera,has,97
fecal extracts,type C toxin,contains,97
blood sera,toxin,contains,97
toxin,fecal extracts,is detectable in,97
duck,type C toxin,ingests,97
duck,fecal specimens,passes,97
mallards,type C toxin,recieves,97
mallards,fecal specimens,excretes,97
ducks,earlier in the disease,are captured,97
waterfowl and fly larvae,Clostridium botulinum,host,98
waterfowl and fly larvae,botulism,infected_by,98
botulism,Clostridium botulinum toxin type C,caused_by,98
duck serum,Clostridium botulinum toxin type C,contains,98
fly larvae,Clostridium botulinum toxin type C,contains,98
waterfowl,Oak Orchard Wildlife Management Area,habitat,98
fly larvae,Oak Orchard Wildlife Management Area,found_in,98
ducklings,Clostridium botulinum type C toxin,dose,99
ducklings,water from natural saline wetlands,have,99
ducklings,fresh water,have,99
ducklings,botulism,be_effected_by,99
botulism,Clostridium botulinum type C toxin,be caused_by,99
ducklings,conductivity,respond_to,99
fresh water,saline water,be_compare_to,99
Cryptosporidium baileyi,Chickens,infects,100
Cryptosporidium baileyi,Mallards,infects,100
Chickens,Oocysts,shed,100
Mallards,Oocysts,shed,100
Carrageenan,Phagocytic activity,blocks,100
Carrageenan,Number of peripheral Mø,blocks,100
Cryptosporidium baileyi,Immunogenicity,elicits,100
Challenge infection,Patent periods,causes,100
Challenge infection,Prepatent periods,causes,100
Cryptosporidium baileyi,Oocysts,produces,100
Chickens,Oocysts,excrete,100
Mallards,Oocysts,excrete,100
Cryptosporidium baileyi,Peritoneal macrophages,interacts with,100
Cryptosporidium baileyi,Peripheral macrophages,interacts with,100
