source,target,relation_type,doc_id
Workers,Poultry abattoir and farm,work in,86
Workers,Rural duck abattoir and farm,work in,86
Chlamydophila psittaci,Workers,infects,86
Blood and feathers,Workers,expose,86
Blood and feathers,Poultry abattoir and farm,are present in,86
Blood and feathers,Rural duck abattoir and farm,are present in,86
Workers,Ornithosis-related pneumonia,develop,86
Chlamydophila psittaci,Avian species,infects,87
Chlamydophila psittaci,Mammalian species,infects,87
Chlamydophila psittaci,Dairy cows,infects,87
Chlamydophila psittaci,Duck,infects,87
Chlamydophila psittaci,Sheep,infects,87
Chlamydophila psittaci,Wild birds,infects,87
Chlamydophila psittaci,Pigs,infects,87
Chlamydophila psittaci,Humans,infects,87
Chlamydophila psittaci,Psittacosis,causes,87
Chlamydophila psittaci,Genotype C,has strain,87
Genotype C,Waterfowl,is associated with,87
Genotype C,Human psittacosis cases,is associated with,87
Outer membrane protein A gene,Chlamydophila psittaci strains,is sequenced,87
Clostridium botulinum,Botulism,causes,88
Clostridium botulinum,Aquatic Birds,infects,88
Clostridium botulinum,C. botulinum toxin,produces,88
C. botulinum toxin,Anas platyrhynchos,toxins,88
C. botulinum toxin,Larus ridibundus,toxins,88
Clostridium botulinum,Starý u Pohorelic pond,lives in,88
Clostridium botulinum,Sludge samples,is isolated from,88
Botulinum Toxin,Type C Botulism,causes,89
Botulinum Toxin,Ducks,infects,89
Vaccine,Ducks,protects,89
Vaccine,Morbidity,reduces,89
Vaccine,Mortality,reduces,89
Botulinum Antitoxin,Type C Botulism,treats,89
Immunization,Recovery from intoxication,has no effect on,89
Immunization,Clinical signs,reduces,89
Immunization,Mortality,reduces,89
Immunization,Treatment regimen,might be useful as part of,89
Enterococcus hirae DCH5,Hiracin JM79,produces,90
Enterococcus hirae DCH5,Hiracin JM79,hosts,90
Mallard ducks,Enterococcus hirae DCH5,hosts,90
Enterococcus hirae DCH5,HirJM79,encodes,90
Enterococcus hirae DCH5,HiriJM79,encodes,90
Enterococcus hirae DCH5,orfC,encodes,90
Enterococcus hirae DCH5,orfD,encodes,90
Enterococcus hirae DCH5,orfE,encodes,90
HirJM79,Enterococcus hirae DCH5,is produced by,90
HirJM79,Enterococcus hirae DCH5,is expressed by,90
HiriJM79,HirJM79,is the immunity protein for,90
Clostridium botulinum,Avian Botulism,causes,91
Maggots,Clostridium botulinum,transmit,91
Mallards,Clostridium botulinum,hosts,91
Mallards,Avian Botulism,infects,91
Carcass density,Risk of mortality,influences,91
Carcass density,Survival of healthy birds,influences,91
Carcass removal,Carcass density,reduces,91
Carcass removal,Survival of healthy birds,enhances,91
Clostridium botulinum type C,Botulinum C/D Mosaic Neurotoxin,produces,93
Clostridium botulinum type C,Avian Botulism,causes,93
Botulinum C/D Mosaic Toxoid,Avian Botulism,protects against,93
Botulinum C/D Mosaic Neurotoxin,ELISA,is detected by,93
IgG,Ducks,is produced by,93
IgG,Chicken,is produced by,93
IgG,IgG,exhibits cross-reactivity,93
Ducks,Botulinum C/D Mosaic Toxoid,are immunized with,93
Ducks,Botulinum C/D Mosaic Neurotoxin,develops antibody to,93
Botulinum C/D Mosaic Neurotoxin,IgG,is neutralized by,93
Clostridium botulinum type C,Avian,infects,94
Clostridium botulinum type C,Mallards,infects,94
Clostridium botulinum type C,Grey herons,infects,94
Clostridium botulinum type C,Mud,infects,94
Clostridium botulinum type C,Botulism,causes,94
PCR,Clostridium botulinum type C,detects,94
Mouse bioassay,Clostridium botulinum type C,detects,94
PCR,Mouse bioassay,compared with,94
Clostridium botulinum,Clostridium botulinum C2 toxin,produces,95
Clostridium botulinum,Mallard Duck,infects,95
Clostridium botulinum C2 toxin,Mallard Duck,is toxic to,95
Clostridium botulinum C2 toxin,Clostridium botulinum C1 toxin,is more toxic than,95
Clostridium botulinum C2 toxin,Pulmonary Edema and Hemorrhage,causes,95
Clostridium botulinum C2 toxin,Death,causes,95
Castor Bean,Ducks,poisons,96
Castor Bean,Death,causes,96
Castor Bean,Signs of intoxication,induces,96
Castor Bean,Lesions,causes,96
Castor Bean,Stomach,found in,96
Ducks,Castor Bean,exposed to,96
Mallards,Castor Bean,experimentally intoxicated with,96
Castor Bean,Mice,toxic to,96
Clostridium botulinum,Blood serum,detected in,96
Castor Bean,Hemagglutination and precipitin tests,not detected by,96
Clostridium botulinum type C,Avian Botulism,causes,97
Clostridium botulinum type C,Ducks,infects,97
Clostridium botulinum type C,Mallards,infects,97
Fecal extracts,Clostridium botulinum type C toxin,contains,97
Blood sera,Clostridium botulinum type C toxin,contains,97
Mouse toxicity test,Clostridium botulinum type C toxin,detects,97
Type specific antitoxin,Mice,protects,97
Ducks,Clostridium botulinum type C,hosts,97
Mallards,Clostridium botulinum type C,hosts,97
Clostridium botulinum,Botulism,produces,98
Clostridium botulinum,Waterfowl,infects,98
Clostridium botulinum,Fly Larvae,infects,98
Fly Larvae,Clostridium botulinum,harbors,98
Clostridium botulinum,Waterfowl,toxins,98
Waterfowl,Clostridium botulinum,hosts,98
New York State,Waterfowl,hosts,98
Oak Orchard Wildlife Management Area,Waterfowl,hosts,98
Clostridium botulinum type C,Botulism,causes,99
Mallard ducklings,Clostridium botulinum type C,hosts,99
Saline water,Ducks,affects,99
Saline water,Botulism,influences,99
Fresh water,Saline water,compared to,99
Cryptosporidium baileyi,Chickens,infects,100
Cryptosporidium baileyi,Mallards,infects,100
Cryptosporidium baileyi,Oocysts,produces,100
Oocysts,Chickens,shed,100
Oocysts,Mallards,shed,100
Carrageenan,Peritoneal Macrophages,blocks,100
Carrageenan,Peripheral Macrophages,blocks,100
Cryptosporidium baileyi,Chickens,is immunogenic to,100
Cryptosporidium baileyi,Mallards,is immunogenic to,100
