source_text,target_text,relation_type,doc_id
parasite richness,vertebrate,affected by,60321
parasite richness,females,affected by,60321
parasite richness,animals,affected by,60321
parasite richness,day range,affected by,60321
parasite richness,effect size,affected by,60321
Phocascaris cystophorae,hooded seal,infects,59994
hooded seal,Phocascaris cystophorae,hosts,59994
Phocascaris cystophorae,Nematoda,is a member of,59994
Phocascaris cystophorae,Anisakidae,is a member of,59994
Phocascaris cystophorae,Phocascaris,is a member of,59994
Phocascaris cystophorae,Scanning electron microscopy,is studied by,59994
Phocascaris cystophorae,excretory pore,has,59994
Phocascaris cystophorae,interlabia knobs,has,59994
Phocascaris cystophorae,lips and adjacent structures,has,59994
Phocascaris cystophorae,caudal papillae,has,59994
Phocascaris cystophorae,papilla-like structures,has,59994
Contracaecum osculatum,Phocascaris,is a member of,59994
Contracaecum osculatum,phocid seals,is parasitic in,59994
hooded seal,phocid seals,is a member of,59994
hooded seal,Cystophora cristata,has common name,59994
eastern spotted skunk,parasites,hosts,60365
Spilogale putorius,eastern spotted skunk,common name of,60365
eastern spotted skunk,Arkansas,found in,60365
eastern spotted skunk,west-central Arkansas,found in,60365
eastern spotted skunk,feces,found in,60365
eastern spotted skunk,March 2005,captured between,60365
eastern spotted skunk,January 2007,captured between,60365
eastern spotted skunk,small carnivore species,species of,60365
eastern spotted skunk,82 fecal samples,sampled,60365
eastern spotted skunk,Mean,has,60365
eastern spotted skunk,SD,has,60365
eastern spotted skunk,4.1,has,60365
eastern spotted skunk,2.1,has,60365
eastern spotted skunk,species per individual skunk,has,60365
eastern spotted skunk,other skunk species,has,60365
eastern spotted skunk,small carnivore species,has,60365
Steroid hormone,male biased parasitism,related to,60360
male biased parasitism,chamois,in,60360
chamois,Rupicapra rupicapra rupicapra,common name of,60360
parasites,host,linked with,60360
parasites,immune response,influence,60360
parasites,communities,influence,60360
parasites,biodiversity,influence,60360
sex,life history strategy,determines,60360
males,parasites,exhibit higher rates of,60360
field study,male biased parasitism,tested,60360
male biased parasitism,chamois,in,60360
non-invasive methods,study,used in,60360
study,year,conducted throughout,60360
study,seasonal patterns,detected,60360
hormone levels,year,varied significantly throughout,60360
male,gastrointestinal eggs,higher output of,60360
male,lungworm larvae,higher output of,60360
Gastrointestinal helminths,Florida panthers,infects,60352
Florida panthers,Gastrointestinal helminths,hosts,60352
Florida panthers,Puma concolor coryi,common name of,60352
Puma concolor coryi,Florida panthers,latin name of,60352
"Puma concolor coryi [Bangs, 1899]",Florida panthers,latin name of,60352
Florida panthers,southern Florida,lives in,60352
Florida panthers,anthelmintics,treated with,60352
Florida panthers,anthelmintics,untreated with,60352
Alaria marcianae,Florida panthers,infects,60352
Florida panthers,Alaria marcianae,hosts,60352
Alaria marcianae,A. marcianae,latin name of,60352
Spirometra mansonoides,Florida panthers,infects,60352
Florida panthers,Spirometra mansonoides,hosts,60352
Spirometra mansonoides,S. mansonoides,latin name of,60352
Ancylostoma pluridentatum,Florida panthers,infects,60352
Florida panthers,Ancylostoma pluridentatum,hosts,60352
Ancylostoma pluridentatum,A. pluridentatum,latin name of,60352
Ancylostoma caninum,Florida panthers,infects,60352
Florida panthers,Ancylostoma caninum,hosts,60352
A. marcianae,Florida panthers,infects,60352
Florida panthers,A. marcianae,hosts,60352
A. pluridentatum,Florida panthers,infects,60352
Florida panthers,A. pluridentatum,hosts,60352
Florida panthers,Mesocestoides sp.,does not host,60352
Mesocestoides sp.,Florida panthers,does not infect,60352
Filaroides osleri,coyote,infects,60155
coyote,Filaroides osleri,hosts,60155
Capillaria aerophila,coyote,infects,60155
coyote,Capillaria aerophila,hosts,60155
Filaroides osleri,trachea,found in,60155
Filaroides osleri,bronchial trees,found in,60155
Capillaria aerophila,bronchial trees,found in,60155
coyote,Oklahoma,found in,60155
coyote,Colorado,found in,60155
coyote,Wyoming,found in,60155
coyote,Iowa,found in,60155
coyote,South Dakota,found in,60155
coyote,Nebraska,found in,60155
coyote,Texas,found in,60155
coyote,Kansas,found in,60155
coyote,Great Plains,found in,60155
Filaroides osleri,cysts,causes,60155
Capillaria aerophila,mucus,causes,60155
Diphyllobothrium latum,Lynx lynx,infects,60242
Lynx lynx,Diphyllobothrium latum,hosts,60242
Taenia pisiformis,Lynx lynx,infects,60242
Lynx lynx,Taenia pisiformis,hosts,60242
Taenia laticollis,Lynx lynx,infects,60242
Lynx lynx,Taenia laticollis,hosts,60242
Taenia hydatigena,Lynx lynx,infects,60242
Lynx lynx,Taenia hydatigena,hosts,60242
Taenia taeniaeformis,Lynx lynx,infects,60242
Lynx lynx,Taenia taeniaeformis,hosts,60242
Toxocara cati,Lynx lynx,infects,60242
Lynx lynx,Toxocara cati,hosts,60242
Trichinella spp.,Lynx lynx,infects,60242
Lynx lynx,Trichinella spp.,hosts,60242
Capillaria spp.,Lynx lynx,infects,60242
Lynx lynx,Capillaria spp.,hosts,60242
older male lynx,Taenia pisiformis,has more,60242
older male lynx,Taenia laticollis,has more,60242
older male lynx,Taenia pisiformis,has more,60242
older male lynx,Taenia laticollis,has more,60242
Estonia,first systematic investigation,location of,60242
5%,Diphyllobothrium latum,prevalence of,60242
100%,Taenia pisiformis,prevalence of,60242
41%,Taenia laticollis,prevalence of,60242
3%,Taenia hydatigena,prevalence of,60242
3%,Taenia taeniaeformis,prevalence of,60242
68%,Toxocara cati,prevalence of,60242
22%,Trichinella spp.,prevalence of,60242
Aleutian Disease Virus,European mink,infects,60035
European mink,Aleutian Disease Virus,hosts,60035
European mink,Navarra,has subpopulation in,60035
Navarra,Spain,is in,60035
European mink,420,has number,60035
European mink,small carnivores,is two thirds of,60035
European mink,February-March 2004,has period,60035
European mink,February-March 2005,has period,60035
European mink,September-December 2004,has period,60035
European mink,seven rivers,trapped along,60035
seven rivers,European mink habitat,representative of,60035
Antibody counter immunoelectrophoresis,84,performed on,60035
84,negative,are,60035
Protein electrophoresis,93,performed on,60035
Complete necropsies,23,performed on,60035
17,traumatic and hemorrhagic lesions,have,60035
traumatic and hemorrhagic lesions,vehicular impact injuries,compatible with,60035
European mink,canine distemper virus infection,has infection,60035
European mink,pulmonary adiaspiromycosis,has infection,60035
Elaeophora elaphi,Cervus elaphus,infects,60186
Cervus elaphus,Elaeophora elaphi,hosts,60186
Elaeophora elaphi,hepatic vessels,found in,60186
Elaeophora elaphi,Cervus elaphus,found in,60186
Elaeophora elaphi,Toledo Province,found in,60186
Elaeophora elaphi,Spain,found in,60186
Elaeophora elaphi,adult specimens,found in,60186
Elaeophora elaphi,blood samples,found in,60186
Elaeophora elaphi,Dama dama,does not infect,60186
Dama dama,Elaeophora elaphi,does not host,60186
Elaeophora elaphi,fall,found during,60186
Elaeophora elaphi,early spring,found during,60186
Elaeophora elaphi,two to 18 nematodes per host,has intensity of infection,60186
Parafilaroides normani,Arctocephalus pusillus doriferus,infects,60142
Arctocephalus pusillus doriferus,Parafilaroides normani,hosts,60142
Parafilaroides normani,A. forsteri,infects,60142
A. forsteri,Parafilaroides normani,hosts,60142
Parafilaroides normani,A. tropicalis,infects,60142
A. tropicalis,Parafilaroides normani,hosts,60142
Parafilaroides normani,lung,found in,60142
Parafilaroides,Nematoda,belongs to,60142
Parafilaroides,Filaroididae,belongs to,60142
Arctocephalus pusillus doriferus,Australian fur seal,belongs to,60142
A. forsteri,New Zealand fur seal,belongs to,60142
A. tropicalis,sub-Antarctic fur seal,belongs to,60142
Arctocephalus pusillus doriferus,Australia,lives in,60142
A. forsteri,New Zealand,lives in,60142
A. tropicalis,South Africa,lives in,60142
Arctocephalus pusillus doriferus,fur seal,belongs to,60142
A. forsteri,fur seal,belongs to,60142
A. tropicalis,fur seal,belongs to,60142
Arctocephalus pusillus doriferus,eared seal,belongs to,60142
A. forsteri,eared seal,belongs to,60142
A. tropicalis,eared seal,belongs to,60142
Arctocephalus pusillus doriferus,Carnivora,belongs to,60142
A. forsteri,Carnivora,belongs to,60142
A. tropicalis,Carnivora,belongs to,60142
Arctocephalus pusillus doriferus,Otariidae,belongs to,60142
A. forsteri,Otariidae,belongs to,60142
A. tropicalis,Otariidae,belongs to,60142
Parafilaroides normani,description,described in,60142
Parafilaroides normani,illustration,illustrated in,60142
Parafilaroides normani,body size,differentiated by,60142
Parafilaroides normani,spicule shape,differentiated by,60142
Parafilaroides normani,spicule size,differentiated by,60142
Parafilaroides normani,vulva to anus length,differentiated by,60142
Parafilaroides normani,vaginal sphincter musculature,differentiated by,60142
Parafilaroides normani,6 recognized species,differentiated from,60142
Brugia beaveri,Procyon lotor,infects,60342
Procyon lotor,Brugia beaveri,hosts,60342
Brugia beaveri,Felis catus,infects,60342
Felis catus,Brugia beaveri,hosts,60342
Brugia beaveri,Meriones unguiculatus,infects,60342
Meriones unguiculatus,Brugia beaveri,hosts,60342
Brugia beaveri,lymphatics,found in,60342
Brugia beaveri,subcutaneous tissues,found in,60342
Brugia beaveri,heart,found in,60342
Brugia beaveri,lungs,found in,60342
Brugia beaveri,testes,found in,60342
Brugia beaveri,"lateral, internal cuticular ridge",has,60342
Brugia beaveri,hypodermis,has,60342
Brugia beaveri,lateral chords,has,60342
Brugia beaveri,dorsal chords,has,60342
Brugia beaveri,ventral chords,has,60342
Brugia beaveri,muscle cells,has,60342
Brugia beaveri,coelomyarian,has,60342
Brugia beaveri,internal organs,has,60342
"Taenia parvaBaer, 1926",Cestoda,is a,60214
"Taenia parvaBaer, 1926",Cyclophyllidea,is a,60214
"Taenia parvaBaer, 1926",Taeniidae,is a,60214
"Taenia parvaBaer, 1926",Genetta genetta,parasitizes,60214
Genetta genetta,"Taenia parvaBaer, 1926",hosts,60214
"Taenia parvaBaer, 1926",spermiogenesis,has,60214
"Taenia parvaBaer, 1926",spermatozoon,has,60214
spermiogenesis,axoneme,involves,60214
spermiogenesis,cytoplasmic extension,involves,60214
spermiogenesis,flagellum,involves,60214
spermiogenesis,striated roots,involves,60214
spermiogenesis,centrioles,involves,60214
spermiogenesis,intercentriolar body,involves,60214
spermiogenesis,flagellar rotation,involves,60214
spermiogenesis,mitochondria,involves,60214
spermiogenesis,crest-like body,involves,60214
spermiogenesis,periaxonemal sheath,involves,60214
spermiogenesis,transverse intracytoplasmic walls,involves,60214
spermatozoon,mitochondria,lacks,60214
spermatozoon,crest-like body,has,60214
spermatozoon,periaxonemal sheath,has,60214
spermatozoon,transverse intracytoplasmic walls,has,60214
spermiogenesis pattern,cyclophyllideans,is compared with,60214
spermiogenesis pattern,family Taeniidae,is compared with,60214
wild chimpanzees,Kibale National Park,inhabit,60302
wild chimpanzees,Uganda,inhabit,60302
wild chimpanzees,tapeworm,are infected with,60302
wild chimpanzees,tapeworm infections,are infected with,60302
wild chimpanzees,whole leaves,swallow,60302
wild chimpanzees,tapeworm fragments,swallow,60302
wild chimpanzees,dungs,excrete,60302
wild chimpanzees,seven-month period,are studied over,60302
wild chimpanzees,6.5 years,are studied over,60302
wild chimpanzees,two chimpanzee communities,are part of,60302
tapeworm,parasites,is a type of,60302
tapeworm,Bertiella studeri,is a type of,60302
tapeworm,tape-worm infestation,causes,60302
tapeworm,dungs,is found in,60302
tapeworm,whole leaves,is found in,60302
tapeworm,tapeworm fragments,is found in,60302
gastropod,gastropod,no_relationship,60295
Longistrongylus curvispiculum,Hippotragus niger,infects,60119
Hippotragus niger,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,Addax nasomaculatus,infects,60119
Addax nasomaculatus,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,Oryx beisa,infects,60119
Oryx beisa,Longistrongylus curvispiculum,hosts,60119
Longistrongylus curvispiculum,central Texas,found in,60119
central Texas,USA,found in,60119
Longistrongylus curvispiculum,abomasal worm burden,part of,60119
abomasal worm burden,Haemonchus contortus,dominated by,60119
female,ostertaginae,can be confused with,60119
male,spicules,diagnostic by,60119
Mesocestoides,deer mouse,infects,60157
deer mouse,Mesocestoides,hosts,60157
Mesocestoides,coyote,infects,60157
coyote,Mesocestoides,hosts,60157
Mesocestoides,island fox,infects,60157
island fox,Mesocestoides,hosts,60157
San Miguel Island,Mesocestoides,found in,60157
Hopland Research and Extension Center,Mesocestoides,found in,60157
clade A,Mesocestoides,is a,60157
clade B,Mesocestoides,is a,60157
proglottids,rodents,does not infect,60157
proglottids,reptiles,does not infect,60157
tetrathyridia,mice,infects,60157
tetrathyridia,hamsters,infects,60157
tetrathyridia,dog,infects,60157
acephalic metacestodes,western fence lizard,does not infect,60157
acephalic metacestodes,laboratory mouse,does not infect,60157
acephalic metacestodes,domestic dog,does not infect,60157
clade A,deer mouse,does not replicate asexually in,60157
Schistosomiasis,Schistosomiasis,no_relationship,60195
group size,body contact,is associated with,60135
group size,range area size,was positively correlated with,60135
ecological factors,DTP,are more important in the dynamics of,60135
social factors,DTP,are more important in the dynamics of,60135
physiological factors,DTP,are more important in the dynamics of,60135
Elaeophora schneideri,Ovis canadensis,infects,60291
Ovis canadensis,Elaeophora schneideri,hosts,60291
Elaeophora schneideri,carotid arteries,found in,60291
Elaeophora schneideri,iliac arteries,found in,60291
Elaeophora schneideri,skin,found in,60291
Elaeophora schneideri,nasal mucosa,found in,60291
Elaeophora schneideri,brain,found in,60291
Elaeophora schneideri,lungs,found in,60291
Elaeophora schneideri,lesions,causes,60291
Elaeophora schneideri,crusty,causes,60291
Elaeophora schneideri,scabby,causes,60291
Elaeophora schneideri,mule deer,infects,60291
mule deer,Elaeophora schneideri,hosts,60291
Elaeophora schneideri,tabanid vectors,transmitted by,60291
Ovis canadensis,New Mexico,lives in,60291
Ovis canadensis,USA,lives in,60291
Elaeophora schneideri,Fra Cristobal Mountains,found in,60291
Elaeophora schneideri,Watson Mountain,found in,60291
Elaeophora schneideri,Gila Wilderness area,found in,60291
Setaria thwaitei,Hippotragus niger,infects,60229
Hippotragus niger,Setaria thwaitei,hosts,60229
Setaria thwaitei,Hippotragus equinus,infects,60229
Hippotragus equinus,Setaria thwaitei,hosts,60229
Setaria thwaitei,Kobus ellipsiprymnus,infects,60229
Kobus ellipsiprymnus,Setaria thwaitei,hosts,60229
Setaria thwaitei,Oryx gazella,infects,60229
Oryx gazella,Setaria thwaitei,hosts,60229
Setaria thwaitei,South Africa,found in,60229
Hippotragus niger,South Africa,found in,60229
Hippotragus equinus,South Africa,found in,60229
Kobus ellipsiprymnus,South Africa,found in,60229
Oryx gazella,South Africa,found in,60229
Setaria thwaitei,Mönnig,described by,60229
Setaria thwaitei,Yeh,re-examined by,60229
Setaria thwaitei,Mönnig,re-examined by,60229
Setaria thwaitei,Scanning electron microscopy,measured by,60229
Scanning electron microscopy,anterior regions,detected,60229
Scanning electron microscopy,posterior regions,detected,60229
Setaria thwaitei,Scanning electron microscopy,validated by,60229
Spirometra erinacei,Conepatus chinga,infects,60201
Conepatus chinga,Spirometra erinacei,hosts,60201
Spirometra erinacei,small intestine,found in,60201
Spirometra erinacei,Abra La Raya,found in,60201
Spirometra erinacei,Cusco,found in,60201
Spirometra erinacei,Peru,found in,60201
Spirometra erinacei,Cestoda,is a member of,60201
Spirometra erinacei,Diphyllobothridae,is a member of,60201
Conepatus chinga,Andean hog-nosed skunk,common name of,60201
Conepatus chinga,Andean hog-nosed skunk,latin name of,60201
Spirometra erinacei,"Spirometra erinacei Faust, Campbell & Kellog, 1929",common name of,60201
Spirometra erinacei,"Spirometra erinacei Faust, Campbell & Kellog, 1929",latin name of,60201
Conepatus chinga,Abra La Raya,collected from,60201
Conepatus chinga,Cusco,collected from,60201
Conepatus chinga,Peru,collected from,60201
four,Spirometra erinacei,number of,60201
Eimeria species,Capricornis spp.,infects,60431
Capricornis spp.,Eimeria species,hosts,60431
Eimeria species,Capricornis crispus,infects,60431
Capricornis crispus,Eimeria species,hosts,60431
Eimeria species,Capricornis swinhoei,infects,60431
Capricornis swinhoei,Eimeria species,hosts,60431
Eimeriid coccidians,Capricornis crispus,found in,60431
Eimeriid coccidians,Capricornis swinhoei,found in,60431
Eimeria kamoshika,Capricornis spp.,described in,60431
Capricornis spp.,Eimeria kamoshika,hosts,60431
serows,Capricornis spp.,common name of,60431
Japanese serows,Capricornis crispus,common name of,60431
Formosan serows,Capricornis swinhoei,common name of,60431
Hepatozoon species,Japanese marten,infects,60486
Japanese marten,Hepatozoon species,hosts,60486
Hepatozoon species,myocardium,found in,60486
Hepatozoon species,heart,found in,60486
Hepatozoon species,merozoites,has,60486
Hepatozoon species,gametocytes,has,60486
Hepatozoon species,schizonts,has,60486
Hepatozoon species,zoite,has,60486
Hepatozoon species,nuclei,has,60486
Hepatozoon species,18S rRNA gene,detected by,60486
Hepatozoon species,partial 18S rRNA gene sequence,detected by,60486
Japanese marten,Martes melampus melampus,same species as,60486
pine marten,Martes martes,same species as,60486
Scotland,pine marten,location of,60486
parasitic diseases,animals,threaten,60177
Tana River red colobus,Procolobus rufomitratus,is,60177
mangabey,Cercocebus galeritus galeritus,is,60177
Tana River red colobus,forest ecosystem,lives in,60177
mangabey,forest ecosystem,lives in,60177
forest ecosystem,eastern Kenya,is in,60177
human population,habitat changes,causes,60177
human population,forest resources,dependent on,60177
colobus,arboreal folivores,are,60177
Entopolypoides macaci,Papio cynocephalus,infects,60522
Papio cynocephalus,Entopolypoides macaci,hosts,60522
Papio cynocephalus,Hepatocystis kochi,hosts,60522
Entopolypoides maaci,Papio cynocephalus,infects,60522
Papio cynocephalus,Kenya,lives in,60522
splenectomy,Entopolypoides macaci,affects,60522
Entopolypoides macaci,hemoglobin,affects,60522
Entopolypoides macaci,RBC,affects,60522
Entopolypoides macaci,Hepatocystis kochi,does not infect,60522
Hepatocystis kochi,Entopolypoides macaci,does not infect,60522
Ancylostoma braziliense,Panthera leo,infects,60306
Panthera leo,Ancylostoma braziliense,hosts,60306
Gnathostoma spinigerum,Panthera leo,infects,60306
Panthera leo,Gnathostoma spinigerum,hosts,60306
Uncinaria stenocephala,Panthera leo,infects,60306
Panthera leo,Uncinaria stenocephala,hosts,60306
Toxoplasma gondii,Panthera leo,infects,60306
Panthera leo,Toxoplasma gondii,hosts,60306
Isospora felis,Panthera leo,infects,60306
Panthera leo,Isospora felis,hosts,60306
Panthera leo,Intu Afrika Kalahari Game Reserve,lives in,60306
Intu Afrika Kalahari Game Reserve,southwestern Namibia,located in,60306
Panthera leo,southwestern Namibia,found in,60306
Panthera leo,Intu Afrika Kalahari Game Reserve,found in,60306
Panthera leo,winter,found in,60306
Panthera leo,summer,found in,60306
Panthera leo,2003,found in,60306
Panthera leo,2004,found in,60306
23,fresh lion scats,number of,60306
fresh lion scats,flotation technique,collected by,60306
flotation technique,parasites,detected,60306
parasites,Ancylostoma braziliense,includes,60306
parasites,Gnathostoma spinigerum,includes,60306
parasites,Uncinaria stenocephala,includes,60306
parasites,Toxoplasma gondii,includes,60306
parasites,Isospora felis,includes,60306
I. felis,Isospora felis,common name of,60306
Isospora felis,I. felis,common name of,60306
14866,oocysts,number of,60306
oocysts,faeces,found in,60306
I. felis,faeces,found in,60306
I. felis,winter,found in,60306
I. felis,2003,found in,60306
I. felis,Panthera leo,found in,60306
Panthera leo,endoparasite,has,60306
Panthera leo,rates of infection,has,60306
Panthera leo,levels of association,has,60306
Panthera leo,habitat,lives in,60306
Panthera leo,semi-captive conditions,lives in,60306
Panthera leo,deworming,affected by,60306
western lowland gorilla,western lowland gorilla,no_relationship,60223
Colobus vellerosus,Boabeng-Fiema Monkey Sanctuary,inhabit,60200
Pan troglodytes,nematodes,infects,60303
Papio Spp.,nematodes,infects,60303
nematodes,Pan troglodytes,infects,60303
nematodes,Papio Spp.,infects,60303
Gombe,Pan troglodytes,found in,60303
Gombe,Papio Spp.,found in,60303
Tanzania,Gombe,found in,60303
Mt. Assirik,Pan troglodytes,found in,60303
Mt. Assirik,Papio Spp.,found in,60303
Senegal,Mt. Assirik,found in,60303
P. anubis,Pan troglodytes,common name of,60303
P. papio,Papio Spp.,common name of,60303
Pan troglodytes,chimpanzees,common name of,60303
Papio Spp.,baboons,common name of,60303
fecal specimens,nematodes,detected by,60303
wet season,infection,affected by,60303
dry season,infection,affected by,60303
three baboon troops,infection,affected by,60303
experimental and clinical parasitology,intestinal parasite loads,studies,60303
normative data,intestinal parasite loads,studies,60303
infection,Pan troglodytes,affects,60303
infection,Papio Spp.,affects,60303
infection,nematodes,affects,60303
infection,Gombe,affects,60303
infection,Mt. Assirik,affects,60303
infection,P. anubis,affects,60303
infection,P. papio,affects,60303
infection,wet season,affects,60303
infection,dry season,affects,60303
infection,three baboon troops,affects,60303
infection,experimental and clinical parasitology,affects,60303
infection,normative data,affects,60303
infection,intestinal parasite loads,affects,60303
infection,prevalence,affects,60303
infection,incidence,affects,60303
Tana River red colobus,Procolobus rufomitratus,common name of,60178
Procolobus rufomitratus,Tana River red colobus,latin name of,60178
crested mangabey,Cercocebus galeritus,common name of,60178
Cercocebus galeritus,crested mangabey,latin name of,60178
Tana River red colobus,Tana River,lives in,60178
crested mangabey,Tana River,lives in,60178
Tana River red colobus,forest,lives in,60178
crested mangabey,forest,lives in,60178
Tana River red colobus,body size,has,60178
crested mangabey,body size,has,60178
Tana River red colobus,behavioral ecology,has,60178
crested mangabey,behavioral ecology,has,60178
mangabeys,Cercocebus galeritus,common name of,60178
Cercocebus galeritus,mangabeys,common name of,60178
mangabeys,terrestrial omnivores,are,60178
mangabeys,social groups,live in,60178
Phagicola angrense,Procyon lotor,infects,60350
Procyon lotor,Phagicola angrense,hosts,60350
Phagicola angrense,enteritis,causes,60350
Procyon lotor,melenic soft feces,has,60350
Procyon lotor,ascites,has,60350
Phagicola angrense,crypts,found in,60350
Phagicola angrense,devoid of epithelial cells,causes,60350
Phagicola angrense,severe enteritis,causes,60350
Phagicola angrense,Procyon lotor,found in,60350
Phagicola angrense,Parramore Island,found in,60350
Phagicola angrense,Virginia,found in,60350
Phagicola angrense,USA,found in,60350
Procyon lotor,Parramore Island,found in,60350
Procyon lotor,Virginia,found in,60350
Procyon lotor,USA,found in,60350
T. b. gambiense group 1,Cercocebus torquatus,infects,60415
T. b. gambiense group 1,Cercopithecus nictitans,infects,60415
T. b. gambiense group 1,Cephalophus dorsalis,infects,60415
T. b. gambiense group 1,C. monticola,infects,60415
T. b. gambiense group 1,Nandinia binotata,infects,60415
T. b. gambiense group 1,Genetta servalina,infects,60415
T. b. gambiense group 1,Cricetomys gambianus,infects,60415
T. b. gambiense group 1,Atherurus africanus,infects,60415
T. brucei s.l.,wild animals,infects,60415
T. brucei s.l.,T. b. gambiense group 1,infects,60415
T. brucei s.l.,wild animals,infects,60415
T. brucei s.l.,T. b. gambiense group 1,infects,60415
T. b. gambiense group 1,wild animals,infects,60415
T. b. gambiense group 1,T. brucei s.l.,infects,60415
Plasmodium brasilianum,non-human primates,infects,60412
Plasmodium brasilianum,human,infects,60412
Plasmodium brasilianum,Simian malaria,causes,60412
Plasmodium brasilianum,Brazilian Amazon,found in,60412
Plasmodium brasilianum,15.8%,detected in,60412
Plasmodium brasilianum,9.9%,detected in,60412
Plasmodium brasilianum,126,detected in,60412
Plasmodium brasilianum,252,detected in,60412
Plasmodium brasilianum,seven,detected in,60412
Plasmodium brasilianum,eight,detected in,60412
Plasmodium brasilianum,Alouatta seniculus straminea,detected in,60412
Plasmodium brasilianum,Chiropotes satanas chiropotes,detected in,60412
Plasmodium brasilianum,Ateles paniscus paniscus,detected in,60412
Plasmodium brasilianum,Saimiri ustus,detected in,60412
Plasmodium brasilianum,Ateles paniscus chamek,detected in,60412
Alouatta seniculus straminea,Plasmodium brasilianum,hosts,60412
Chiropotes satanas chiropotes,Plasmodium brasilianum,hosts,60412
Ateles paniscus paniscus,Plasmodium brasilianum,hosts,60412
Saimiri ustus,Plasmodium brasilianum,hosts,60412
Ateles paniscus chamek,Plasmodium brasilianum,hosts,60412
Balbina,hydroelectric plants,has,60412
Samuel,hydroelectric plants,has,60412
Balbina,Brazilian Amazon,located in,60412
Samuel,Brazilian Amazon,located in,60412
Balbina,hydroelectric plants,surrounding,60412
Samuel,hydroelectric plants,surrounding,60412
Balbina,human,surrounding,60412
Samuel,human,surrounding,60412
Balbina,non-human primates,surrounding,60412
Samuel,non-human primates,surrounding,60412
Balbina,Plasmodium brasilianum,surrounding,60412
Samuel,Plasmodium brasilianum,surrounding,60412
Balbina,Simian malaria,surrounding,60412
Samuel,Simian malaria,surrounding,60412
Balbina,zoonosis,surrounding,60412
Samuel,zoonosis,surrounding,60412
Balbina,red-howler monkey,surrounding,60412
Balbina,bearded-saki,surrounding,60412
Balbina,spider-monkey,surrounding,60412
Samuel,squirrel-monkey,surrounding,60412
Samuel,black-faced-spider-monkey,surrounding,60412
Hepatozoon americanum,coyotes,infects,60423
coyotes,Hepatozoon americanum,hosts,60423
coyotes,Oklahoma,found in,60423
Oklahoma,USA,located in,60423
Hepatozoon americanum,skeletal muscle,found in,60423
Hepatozoon americanum,cardiac muscle,found in,60423
coyotes,ticks,infested with,60423
ticks,Gulf Coast ticks,includes,60423
Gulf Coast ticks,Amblyomma maculatum,common name of,60423
Amblyomma maculatum,Gulf Coast ticks,latin name of,60423
Hepatozoon americanum,Hepatozoonosis,causes,60423
Hepatozoon americanum,Canine hepatozoonosis,causes,60423
coyotes,Canis latrans,common name of,60423
Canis latrans,coyotes,latin name of,60423
Hepatozoon americanum,North America,found in,60423
Hepatozoon americanum,epizootiology,has relationship with,60423
Leishmania (Viannia) shawi sp. n.,Cebus apella,infects,60444
Cebus apella,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Chiropotes satanus,infects,60444
Chiropotes satanus,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Choloepus didactylus,infects,60444
Choloepus didactylus,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Bradypus tridactylus,infects,60444
Bradypus tridactylus,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Nasua nasua,infects,60444
Nasua nasua,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,Lutzomyia whitmani,infects,60444
Lutzomyia whitmani,Leishmania (Viannia) shawi sp. n.,hosts,60444
Leishmania (Viannia) shawi sp. n.,primary forest,found in,60444
primary forest,State of Pará,located in,60444
State of Pará,north Brazil,located in,60444
Leishmania (Viannia) shawi sp. n.,biological,distinguished by,60444
Leishmania (Viannia) shawi sp. n.,biochemical,distinguished by,60444
Leishmania (Viannia) shawi sp. n.,serological,distinguished by,60444
Leishmania (Viannia) shawi sp. n.,morphology,distinguished by,60444
Leishmania (Viannia) shawi sp. n.,isoenzyme profiles,distinguished by,60444
Leishmania (Viannia) shawi sp. n.,kDNA buoyant densities,distinguished by,60444
Leishmania (Viannia) shawi sp. n.,monoclonal antibodies,distinguished by,60444
Hepatozoon sp.,wild martens,found in,60487
Hepatozoon sp.,Martes melampus,found in,60487
Hepatozoon sp.,heart,found in,60487
Hepatozoon sp.,perirenal adipose tissue,found in,60487
Hepatozoon sp.,diaphragm,found in,60487
Hepatozoon sp.,mesentery,found in,60487
Hepatozoon sp.,tongue,found in,60487
Hepatozoon sp.,omentum,found in,60487
Hepatozoon sp.,perisplenic adipose tissue,found in,60487
Hepatozoon sp.,Hepatozoonosis,causes,60487
Hepatozoon sp.,schizonts,contains,60487
Hepatozoon sp.,merozoite-gametocytes,contains,60487
Hepatozoon sp.,phagocytes,contains,60487
Hepatozoon sp.,merozoites,contains,60487
Hepatozoon sp.,gamonts,contains,60487
Hepatozoon sp.,electron microscopy,studied using,60487
Hepatozoon sp.,membrane-bound,contains,60487
Hepatozoon sp.,nucleus,contains,60487
Hepatozoon sp.,cytoplasmic granules,contains,60487
Hepatozoon sp.,phagosome-like vacuole,contains,60487
